disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-11-04,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2009-11-04,,,,,,,
2009-11-26,investorRight,POLL,Lấy ý kiến cổ đông,2009-12-02,2009-12-16,2009-12-16,Xin ý kiến cổ đông bằng văn bản về việc phát hành tăng vốn điều lệ,,,,
2010-01-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-01-29,2010-02-24,2010-02-24,Tạm ứng cổ tức năm 2009 (600 đ/cp),600,6,,2009
2010-03-12,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-03-18,2010-03-22,,Tỷ lệ 100:6,,6,1,2009
2010-03-12,investorRight,ISSUE,Phát hành thêm,2010-03-18,2010-04-29,,"Tỷ lệ 100:30, giá 20000 đ/cp",,30,,
2010-12-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-24,2011-01-17,2011-01-17,Tạm ứng cổ tức 2010 (1.000 đ/cp),1000,10,,2010
2011-02-25,investorRight,MEETING,Họp cổ đông,2011-03-08,2011-04-26,2011-04-26,ĐHCĐ thường niên 2011,,,,
2011-05-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-30,2011-06-20,2011-06-20,Cổ tức đợt 2/2010 (500 đ/cp),500,5,2,2010
2012-02-13,investorRight,MEETING,Họp cổ đông,2012-02-22,2012-04-26,2012-04-26,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-07-30,investorRight,MEETING,Họp cổ đông,2012-08-06,2012-09-05,2012-09-05,Đại hội đồng cổ đông bất thường năm 2012,,,,
2012-09-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-09-28,2012-10-16,2012-10-16,Trả cổ tức năm 2011 (500 đ/cp),500,5,,2011
2013-02-20,investorRight,MEETING,Họp cổ đông,2013-03-06,2013-04-25,2013-04-25,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-04-02,stockAlert,alert,Cảnh báo,2013-04-03,2014-04-07,,CP thuộc diện cảnh báo,,,,
2014-02-14,investorRight,MEETING,Họp cổ đông,2014-02-21,2014-04-15,2014-04-15,Đại hội đồng cổ đông thường niên 2014,,,,
2014-06-18,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-06-25,2014-06-27,,"Trả cổ tức năm 2013, tỷ lệ 100:5",,5,,2013
2014-06-18,investorRight,KINDDIV,Cổ phiếu thưởng,2014-06-25,2014-06-27,,Tỷ lệ: 10:7,,70,,
2014-06-18,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-06-25,2014-06-27,,"Trả cổ tức còn lại năm 2011, tỷ lệ 100:5",,5,,2011
2014-08-25,schedEvent,schedDiv,Dự kiến cổ tức,,,,Trả cổ tức bằng cổ phiếu năm 2014,,9,,2014
2014-08-25,schedEvent,schedDiv,Dự kiến cổ tức,,,,Trả cổ tức bằng cổ phiếu năm 2013,,5,,2013
2014-08-25,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cho CĐHH, tỷ lệ 10:7",,70,,
2014-08-28,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-09-09,,,Số lượng 4.000.000 cp,,,,
2015-02-14,investorRight,MEETING,Họp cổ đông,2015-03-04,2015-04-20,2015-04-20,ĐHCĐ thường niên năm 2015,,,,
2015-05-22,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-06-02,2015-06-04,,"Trả cổ tức năm 2014, Tỷ lệ 100:9",,9,,2014
2015-07-08,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-07-16,,,Số lượng 1.000.000 cp,,,,
2016-02-26,investorRight,MEETING,Họp cổ đông,2016-03-08,2016-04-26,2016-04-26,ĐHCĐ thường niên năm 2016,,,,
2016-04-26,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:10",,10,,2016
2016-05-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-30,2016-06-09,2016-06-09,Trả cổ tức năm 2015 (600 đ/cp),600,6,,2015
2017-02-21,investorRight,MEETING,Họp cổ đông,2017-03-08,2017-04-21,2017-04-21,ĐHĐCĐ thường niên năm 2017,,,,
2017-04-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-05-11,2017-05-26,2017-05-26,Trả cổ tức năm 2016 (1000đ/cp),1000,10,,2016
2017-08-02,investorRight,POLL,Lấy ý kiến cổ đông,2017-08-10,2017-08-29,2017-08-29,"V/v thay đổi tên, logo, bộ nhận diện thương hiệu Công ty",,,,
2017-09-06,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-09-07,2018-01-05,,Vi phạm pháp luật thuế,,,,
2018-02-23,investorRight,MEETING,Họp cổ đông,2018-03-27,2018-04-25,2018-04-25,ĐHĐCĐ thường niên năm 2018,,,,
