Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,132566121170,0,132566121170,-122679469824,9886651346,238346839,-2447103673,0,0,-3928843729,3749050783,180000000,-261983094,-81983094,-165859104,3501208585,-1306763889,0,-1306763889,2194444696,0,2194444696,1267,0
2008,0,157834929021,0,157834929021,-145005439728,12829489293,272037908,-1618085427,-1349852259,0,-5638677194,5844764580,359104726,-14243001,344861725,-117902708,6071723597,-1832589290,0,-1832589290,4239134307,587073017,3652061290,1623,0
2009,0,289773472746,-117942675,289655530071,-272117659402,17537870669,781149077,-1321338435,-1187348679,0,-7862103002,9135578309,7020534794,-2199811773,4820723021,-193554691,13762746639,-3095722961,262309,-3095460652,10667285987,1844147657,8823138330,3529,0
2010,0,372502584778,-483391683,372019193095,-347875946787,24143246308,6922893905,-3401861884,-3374972284,0,-9938931290,17725347039,56754577,-135273692,-78519115,19494781328,37141609252,-4053544680,144798711,-3908745969,33232863283,1226907617,32005955666,7975,0
2011,0,393039175470,0,393039175470,-361483887937,31555287533,789784424,-8793940126,-8738697388,0,-12482039115,11069092716,4720623823,-6081086993,-1360463170,38552949406,48261578952,-2699127698,-13166258,-2712293956,45549284996,841156207,44708128789,3267,0
2012,0,299622305217,-2365508415,297256796802,-277816355536,19440441266,2348595979,-9996748292,-9985864254,0,-12329832099,-537543146,1061568514,-674417978,387150536,-450273777,-600666387,-400327426,-42932210,-443259636,-1043926023,-297030700,-746895323,-151,0
2013,0,321210929909,0,321210929909,-300630587522,20580342387,8477737524,-11642947808,-11323487369,0,-14121256137,3293875966,75454639,-635007405,-559552766,-619184367,2115138833,-342171017,-560546176,-902717193,1212421640,-834486352,2046907992,413,0
2014,0,282188936863,0,282188936863,-264514750580,17674186283,16865923139,-4236399236,-4029686252,0,-14244660901,16059049285,475661474,-1819815875,-1344154401,-441624826,14273270058,-3681945810,-457306489,-4139252299,10134017759,-353748899,10487766658,1498,0
2015,0,291575564974,0,291575564974,-259842179141,31733385833,173101372,-6244255415,-6225585914,0,-12211399146,15485123944,598893656,-4308266150,-3709372494,0,11775751450,-3668979162,201610914,-3467368248,8308383202,396803425,7911579777,826,0
2016,0,309377800306,-4622704,309373177602,-291533504708,17839672894,21862246681,-4227972001,-4366545915,0,-15142983082,20900454293,99045551,-520025389,-420979838,0,20479474455,-3121791361,109174189,-3012617172,17466857283,1452494803,16014362480,1465,0
2017,0,328074928997,0,328074928997,-327234652915,840276082,188903462578,-5611716038,-5236201961,0,-27023847321,156627641074,400379696,-2587690666,-2187310970,0,154440330104,-33242971574,55482059,-33187489515,121252840589,54963414430,66289426159,6481,0
2018,0,498041061044,0,498041061044,-483992351472,14048709572,177479260127,-5259249949,-5374851390,0,-29439625957,156599802082,173220266,-1173572360,-1000352094,0,155599449988,-32626166744,-1115276026,-33741442770,121858007218,-2908514411,124766521629,10465,0
2019,0,437400619511,0,437400619511,-402780860229,34619759282,5789909375,-7988815656,-7606179332,0,-26572739427,6160466371,65616096,-1036262145,-970646049,0,5189820322,-3118096687,1224993398,-1893103289,3296717033,447225394,2849491639,160,0
