Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2008,0,36880791401,36560374943,19535949697,19535949697,0,0,11429008334,19186657833,0,0,0,-7757649499,5595416912,0,0,0,0,0,0,4947196000,0,0,202176750,0,0,16826795,0,0,429217367,0,0,0,0,0,0,320416458,0,0,199355958,0,0,0,0,121060500,0,2588632820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897795927,1597569533,2445415622,-847846089,0,0,0,0,0,300226394,450390750,-150164356,0,0,0,0,0,0,0,0,0,690836893,0,184652465,0,0,0,506184428,0,0,39469424221,22028404179,22028404179,4000000000,4000000000,0,0,0,0,0,17578014528,0,136000000,0,0,149232651,0,0,0,0,0,0,165157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17441020042,17441020042,28000000000,28000000000,28000000000,0,0,0,0,0,0,0,0,0,0,0,-10558979958,-10558979958,0,-10558979958,0,0,0,0,0,0,0,39469424221,0,0
2009,0,28828710562,28466355114,21312703310,21312703310,0,0,6623163212,6673386853,0,0,0,-50223641,530488592,0,0,0,0,0,0,63000000,0,0,232176750,0,0,185035912,0,0,50275930,0,0,0,0,0,0,362355448,0,0,136854948,0,0,0,0,225500500,0,2360857794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640969097,1286138017,2674938258,-1388800241,0,0,0,0,0,354831080,602390750,-247559670,0,0,0,0,0,0,0,0,0,719888697,0,15155451,0,0,0,704733246,0,0,31189568356,21718366517,21712950167,500000000,500000000,0,0,0,0,0,20990493014,0,145000000,0,5149510,0,0,66000000,0,0,0,0,2118269,0,4189374,0,0,0,0,5416350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416350,0,0,0,0,9471201839,9471201839,28000000000,28000000000,28000000000,0,0,0,0,0,0,0,0,0,0,0,-18528798161,-18528798161,0,-18528798161,0,0,0,0,0,0,0,31189568356,0,0
2010,0,116169684845,107694601646,20031171823,20031171823,0,0,46128311110,50931477129,0,0,0,-4803166019,41535118713,0,0,0,0,0,0,7483610305,0,0,1466237230,0,0,15440068375,0,0,17145202803,0,0,0,0,0,0,8475083199,0,0,373779558,0,0,0,0,8101303641,0,9488058170,4500000000,0,0,0,0,0,0,0,0,4500000000,0,4500000000,0,0,0,0,3721580548,2720219965,4687019831,-1966799866,0,0,0,0,0,451360583,862705185,-411344602,0,550000000,0,0,0,0,0,0,0,1266477622,0,459004403,0,0,0,807473219,0,0,125657743015,38012378414,38006962064,1280444720,1280444720,0,0,0,0,0,34275264681,0,130000000,0,311429292,11199316,0,1103051222,0,0,0,0,73078969,0,822493864,0,0,0,0,5416350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416350,0,0,0,0,87645364601,87645364601,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,-8354635399,-8354635399,0,-8354635399,0,0,0,0,0,0,0,125657743015,0,0
2011,0,96383621766,75653622563,1457912619,1457912619,0,0,104780228,1964100853,0,0,0,-1859320625,74090929716,0,0,0,0,0,0,63000000,0,0,202375677,0,0,49268399964,0,0,24557154075,0,0,0,0,0,0,20729999203,0,0,108044507,0,0,0,0,20621954696,0,8068661415,2000000000,0,0,0,0,0,0,0,0,2000000000,0,2000000000,0,0,0,0,3695230873,1394650428,4066908021,-2672257593,0,0,0,0,0,2300580445,3197753685,-897173240,0,0,0,0,0,0,0,0,0,2373430542,0,2135430742,0,0,0,237999800,0,0,104452283181,25713298837,25707882487,19046000000,19046000000,0,0,0,0,0,1418073466,0,130000000,62198322,23723333,2078625597,0,0,0,0,0,0,73108969,0,2876152800,0,0,0,0,5416350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416350,0,0,0,0,78738984344,78738984344,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,-17261015656,-17261015656,0,-17261015656,0,0,0,0,0,0,0,104452283181,0,0
2012,0,70019178858,61145017741,2241908140,2241908140,0,0,499689664,1944154561,0,0,0,-1444464897,58403419937,0,0,0,0,0,0,63000000,0,0,302350677,0,0,17739570959,0,0,40298498301,0,0,0,0,0,0,8874161117,0,0,32520223,0,13464399,0,0,8828176495,0,11951306736,7090000000,0,0,0,0,0,0,0,0,7090000000,0,7090000000,0,0,0,0,2783349360,956770116,4079658021,-3122887905,0,0,0,0,0,1826579244,3323759325,-1497180081,0,0,0,0,0,0,0,0,0,2077957376,0,456244781,0,0,0,1621712595,0,0,81970485594,6245997239,6240580889,1393500000,1393500000,0,0,0,0,0,1388273007,0,2104294401,0,15701345,315000769,0,54719901,0,0,0,0,76133969,0,892957497,0,0,0,0,5416350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416350,0,0,0,0,75724488355,75724488355,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,-20275511645,-20275511645,0,-20275511645,0,0,0,0,0,0,0,81970485594,0,0
2013,0,75232599773,66041264502,7400250040,7400250040,0,0,79967431,1934804561,0,0,0,-1854837130,58561047031,0,0,0,0,0,0,7506955950,0,0,438635677,0,0,9817909303,0,0,41109722851,0,-312176750,0,0,0,0,9191335271,0,0,20000000,0,0,0,0,9171335271,0,11001869594,7090000000,0,0,0,0,0,0,0,0,7090000000,0,7090000000,0,0,0,0,1801649220,543453978,3533680043,-2990226065,0,0,0,0,0,1258195242,3295380575,-2037185333,0,0,0,0,0,0,0,0,0,2110220374,0,390616977,0,0,0,1719603397,0,0,86234469367,9659138356,9659138356,0,0,0,0,0,0,0,7232776600,0,314183854,100000000,186628940,529094409,0,60161799,0,0,0,0,73077939,0,1163214815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76575331011,76575331011,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,-19424668989,-19424668989,0,-19424668989,0,0,0,0,0,0,0,86234469367,0,0
2014,0,104471987360,96395237308,43213125969,43213125969,0,0,84563824,1934804561,0,0,0,-1850240737,53097547515,0,0,0,0,0,0,803000000,0,0,260375677,0,0,11455683075,0,0,40890665513,0,-312176750,0,0,0,0,8076750052,0,0,174008335,0,90322890,1582700,0,7810836127,0,10143678220,7020000000,0,0,0,0,0,0,0,0,7020000000,0,0,0,0,7020000000,0,1152435666,332084598,3002563913,-2670479315,0,0,0,0,0,820351068,3420900575,-2600549507,0,0,0,0,0,0,0,0,0,1971242554,0,163437061,0,0,0,1807805493,0,0,114615665580,33339227491,33339227491,0,0,0,0,0,0,0,31157148858,0,255180335,0,880049913,11757929,0,0,0,0,0,0,73011937,0,962078519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81276438089,81276438089,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,-14723561911,-14723561911,0,-14723561911,0,0,0,0,0,0,0,114615665580,0,0
2015,0,116986274142,112097312323,72496333161,72496333161,0,0,23100273180,0,0,8135245549,15024154561,-59126930,16500705982,0,0,0,0,0,0,0,19366525,63000000,0,0,0,0,0,0,20881950475,-4463611018,0,0,0,0,0,4888961819,4652389177,0,146028772,90543870,0,0,0,0,0,2658595340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861678411,215704271,3063363913,-2847659642,0,0,0,0,0,645974140,3834775575,-3188801435,0,0,0,0,0,0,0,0,0,1796916929,13000019,9003449,0,0,1774913461,0,0,0,119644869482,37731659098,2731659098,0,0,0,0,0,0,0,65489541,0,130000000,100000000,1591660576,54383936,20420170,211438356,0,0,0,0,0,0,558266519,0,0,0,0,35000000000,0,0,0,0,0,35000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81913210384,81913210384,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,-14086789616,-14086789616,0,-14086789616,0,0,0,0,0,0,0,119644869482,0,0
2016,0,159487701916,155372278093,84056228159,84056228159,0,0,54351297486,0,0,23136160582,31274154561,-59017657,16964752448,66263890,0,66263890,0,0,66263890,0,0,424133964,0,0,0,0,0,0,21638408224,-5164053630,0,0,0,0,0,4115423823,4001387000,0,18492953,95543870,0,0,0,0,0,2907608238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846348456,113554834,3063363913,-2949809079,0,0,0,0,0,732793622,4283275575,-3550481953,0,0,0,0,0,0,0,0,0,2061259782,13000019,62280913,0,0,1985978850,0,0,0,162395310154,60376760751,25376760751,18899000000,18899000000,0,0,0,0,0,233781719,0,790000000,0,4231360106,332410952,42798530,309674230,0,0,0,0,0,0,537735214,0,0,0,0,35000000000,0,0,0,0,0,35000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102018549403,102018549403,96000000000,96000000000,96000000000,0,0,0,0,0,0,0,0,0,0,0,6018549403,6018549403,0,6018549403,0,0,0,0,0,0,0,162395310154,0,0
2017,0,182169509540,177639198130,84382107362,84382107362,0,0,82706756834,0,0,58190448273,24574154561,-57846000,10550333934,1165214762,0,1165214762,0,0,1165214762,0,0,714227253,1432176750,0,0,0,0,0,12402768799,-5164053630,0,0,0,0,0,4530311410,4282626596,0,138769191,98543870,10371753,0,0,0,0,12232709939,7500000000,0,0,0,0,0,0,0,0,7500000000,0,0,0,0,7500000000,0,1757868842,1105858909,4243628285,-3137769376,0,0,0,0,0,652009933,4417150575,-3765140642,0,0,0,0,0,0,0,0,0,2974841097,13000019,79037003,0,0,2882804075,0,0,0,194402219479,30509364467,30509364467,24297152568,24297152568,0,0,0,0,0,307659467,0,212966239,60000000,4361457307,599125720,58715350,80727081,0,0,0,0,0,0,531560735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163892855012,163892855012,150200000000,150200000000,150200000000,0,0,0,0,0,0,0,300927470,0,300927470,0,13091000072,13091000072,0,13091000072,0,0,0,0,0,0,0,194402219479,0,0
