Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2017,2,4989756440,0,0,0,0,0,280259497,-341743301,0,4720014324,0,0,0,0,164821441,0,0,0,166404479,0,4989756440,-3431820142,0,0,0,0,0,0,0,445583,0,0,-3251775445,0,0,0,-143516239,0,-36974041,0,1557936298,740154451,0,740154451,0,0,-545933084,0,-535933084,0,0,-10000000,0,0,-1557640791,194516874,2287386977,-288866956,1998520021,0,2193036895,2193036895,0,-546927623,-546927623,0,1646109272,1646109272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2017,3,5269613068,0,0,0,0,0,903487166,179500,0,4026795494,0,0,92471435,0,152775667,0,0,0,93903806,0,5269613068,-1690702270,0,0,0,0,0,0,0,524607,0,0,-1525180400,0,0,0,-131807441,0,-34239036,0,3578910798,731882515,0,731882515,0,0,-376844141,0,-376844141,0,0,0,0,0,-1804540554,2129408618,2271851203,-7483,2271843720,0,4401252338,4401252338,0,-882785068,-882785068,0,3518467270,3518467270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0
2017,4,6682362102,0,0,0,0,0,1631539381,102800,0,4365635575,0,0,446086986,0,165660969,0,0,0,73336391,0,6682362102,-2091434773,0,0,0,0,0,0,0,-1550810,0,0,-1924209603,0,0,0,-142342858,0,-23331502,0,4590927329,831922980,0,831922980,0,0,-543068151,0,-543068151,0,0,0,0,0,-1747783876,3131998282,1717838999,2,1717839001,0,4849837283,4849837283,0,-971674296,-971674296,0,3878162987,3878162987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0
2018,1,8116988561,0,0,0,0,0,2316424447,159400,0,4961617287,0,25000000,473089090,0,158987480,0,0,80000000,101710857,0,8116988561,-2752204334,0,0,0,0,0,0,0,-325210,0,0,-2588316827,0,0,0,-139751964,0,-23810333,0,5364784227,389265940,0,389265940,0,0,-340743967,0,-340743967,0,0,0,0,0,-2421439142,2991867058,1863083551,-418103,1862665448,0,4854532506,4854532506,0,-972892643,-972892643,0,3881639863,3881639863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.43,0
2018,2,8942292736,0,0,0,0,0,3096963575,116500,0,4762730165,0,0,655055110,0,151491273,0,0,27272727,248663386,0,8942292736,-2227346436,0,0,0,0,0,0,0,-1704490,0,0,-2085103635,0,0,0,-128818081,0,-11720230,0,6714946300,344602770,0,344602770,0,0,-384201950,0,-384201950,0,0,0,0,0,-2194026867,4481320253,2410730954,-23,2410730931,0,6892051184,6892051184,0,-1380195883,-1380195883,0,5511855301,5511855301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.16,0
2018,3,10499789921,0,0,0,0,0,4210798026,204000,0,5609629216,0,0,354237766,0,176530885,0,0,0,148390028,0,10499789921,-2721501875,0,0,0,0,0,0,0,506410,0,0,-2543597051,0,0,0,-153797824,0,-24613410,0,7778288046,173263845,0,173263845,0,0,-1402504621,0,-1402504621,0,0,0,0,0,-2490023276,4059023994,2862304080,-1761512,2860542568,0,6919566562,6919566562,0,-1385764015,-1385764015,0,5533802547,5533802547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0
2018,4,11881020645,0,0,0,0,0,5656198456,99800,0,5242860130,0,0,344158045,0,144930110,0,0,340000000,152774104,0,11881020645,-3962987503,0,0,0,0,0,0,0,-789957,0,0,-3789019344,0,0,0,-150374013,0,-22804189,0,7918033142,344118132,0,344118132,0,0,-1671914137,0,-1671914137,0,0,0,0,0,-2786089931,3804147206,2557457319,-4580532,2552876787,0,6357023993,6357023993,0,-1275666365,-1275666365,0,5081357628,5081357628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0
2019,1,11178483205,0,0,0,0,0,5421332718,98800,0,5154121352,0,0,296863868,0,138254267,0,0,0,167812200,0,11178483205,-3535931750,0,0,0,0,0,0,0,531587,0,0,-3361531380,0,0,0,-150879614,0,-24052343,0,7642551455,231300847,0,231300847,0,0,-2274516257,0,-2270766257,0,0,-3750000,0,0,-2973468849,2625867196,4026974442,0,4026974442,0,6652841638,6652841638,0,-1331400908,-1331400908,0,5321440730,5321440730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.44,0
2019,2,15067043072,0,0,0,0,0,6446248648,132100,0,6665768810,30000000,0,1640725927,0,105600875,0,0,54545455,124021257,0,15067043072,-3456746217,0,0,0,0,0,0,0,-142800,0,0,-3262687150,0,0,0,-140018133,0,-53898134,0,11610296855,377972040,0,377972040,0,0,-3115141789,0,-3103891789,0,0,-11250000,0,0,-2644436963,6228690143,741783000,-95,741782905,0,6970473048,6970473048,0,-1411180297,-1411180297,0,5559292751,5559292751,0,0,0,0,0,0,0,0,0,0,5559292751,5559292751,0,0,224,0
2019,3,13349126630,0,0,0,0,0,6895807000,109150,0,5669858707,0,0,154492165,0,116168148,0,0,0,512691460,0,13349126630,-3523601549,0,0,0,0,0,0,0,-1272947,0,0,-3284551275,0,0,0,-177139470,0,-60637857,0,9825525081,385720934,0,385720934,0,0,-4531361951,0,-4520111951,0,0,-11250000,0,0,-3577440885,2102443179,2798052701,-21,2798052680,0,4900495859,4900495859,0,-993995337,-993995337,0,3906500522,3906500522,0,0,0,0,0,0,0,0,0,0,3906500522,3906500522,0,0,173,0
2019,4,18111809071,1050000,1050000,0,0,0,8555866534,30056200,0,6406684929,0,0,2737570397,0,123209854,0,0,150000000,107371157,0,18111809071,-7784264447,-903525000,-903525000,0,0,0,0,0,-3216927647,0,0,-3406566621,0,0,0,-194761152,0,-62484027,0,10327544624,946385711,0,946385711,0,0,-4839123357,0,-4827873357,0,0,-11250000,0,0,-4557226685,1877580293,4214209412,-163004018,4051205394,0,5928785687,5928785687,0,-1261268875,-1261268875,0,4667516812,4667516812,0,0,0,0,0,0,0,0,0,0,4667516812,4667516812,0,0,104,0
2020,1,19566121480,77500000,77500000,0,0,0,11807574848,87500,0,6981749594,0,0,112627303,0,150109656,0,0,0,436472579,0,19566121480,-2435713988,-109450000,-109450000,0,0,0,0,0,1524319371,0,0,-3594368888,0,0,0,-229329849,0,-26884622,0,17130407492,815350510,0,815350510,0,0,-5223234640,0,-5211984640,0,0,-11250000,0,0,-4747429339,7975094023,3448453429,-3656068,3444797361,0,11419891384,11419891384,0,-2299356390,-2299356390,0,9120534994,9120534994,0,0,0,0,0,0,0,0,0,0,9120534994,9120534994,0,0,188,0
2020,2,50876601949,15687772930,14067772930,1620000000,0,4960849324,17014936548,198400,0,12744287048,0,0,43450652,0,186813565,0,0,117727273,120566209,0,50876601949,-16034171033,-8029868400,-8029868400,0,0,0,0,0,-2356935286,0,0,-5048383305,0,0,0,-261415489,0,-337568553,0,34842430916,7285918,0,7285918,0,0,-5994225249,0,-5982975249,0,0,-11250000,0,0,-4096072548,24759419037,9786039413,-1,9786039412,0,34545458449,32925458449,1620000000,-6914416611,-6914416611,0,27631041838,27631041838,0,0,0,5001852919,0,0,0,0,0,0,32632894757,32632894757,0,0,569,0
