Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2015,0,33030704000000,294204000000,540508000000,5821440000000,3992375000000,1829065000000,0,0,0,0,0,21875679000000,22046389000000,-170710000000,0,0,0,1700429000000,1369024000000,462200000000,-130795000000,1400000000,0,0,1400000000,0,592664000000,524742000000,0,67922000000,6966000000,2197414000000,1473106000000,746798000000,0,77679000000,0,-100169000000,33030704000000,30280025000000,2257000000,3757056000000,3625716000000,131340000000,25994883000000,1300000000,0,0,524529000000,2750679000000,3000000000000,3000000000000,0,0,0,0,0,79859000000,0,0,-329180000000,0,0,826465000000,0,0,0,0,826465000000,0,0,0,0,0,826465000000,275992000000,73338000000,36669000000,36669000000,0,0,0,202654000000,0
2016,0,36698310000000,317613000000,690361000000,2867198000000,2867198000000,0,0,0,0,0,0,26085980000000,26312741000000,-226761000000,0,0,0,4701104000000,4499749000000,314085000000,-112730000000,0,0,0,1400000000,-1400000000,607629000000,534869000000,0,72760000000,3890000000,1424535000000,799512000000,591911000000,0,137846000000,0,-104734000000,36698310000000,33631490000000,16677000000,2779258000000,2779258000000,0,30182134000000,5602000000,0,0,647819000000,3066820000000,3249000000000,3249000000000,0,0,0,0,0,79859000000,0,0,-262039000000,0,0,1491389000000,0,0,0,0,1491389000000,2835000000,0,0,0,0,1488554000000,2562055000000,2456985000000,678270000000,88636000000,1690079000000,0,0,105070000000,0
2017,0,41533542000000,490608000000,695150000000,4109331000000,3722470000000,386861000000,0,0,0,0,11155000000,28469284000000,28713347000000,-244063000000,0,0,0,5708023000000,4358813000000,1430348000000,-81138000000,0,0,0,1400000000,-1400000000,583823000000,507882000000,0,75941000000,0,1466168000000,437624000000,888905000000,0,180134000000,0,-40495000000,41533542000000,38204267000000,18991000000,6236158000000,4453460000000,1782698000000,31302611000000,0,0,0,646507000000,3329275000000,3249000000000,3249000000000,0,0,0,0,0,79859000000,0,0,416000000,0,0,1038589000000,0,0,0,0,1038589000000,0,0,0,0,0,1038589000000,36551552000000,36403606000000,403650000000,67275000000,35932681000000,0,0,147946000000,0
2018,0,51672039000000,452715000000,662220000000,7344368000000,5714492000000,1629876000000,0,0,0,0,6468000000,35186646000000,35495274000000,-308628000000,0,0,0,4219190000000,1944160000000,2349164000000,-74134000000,0,0,0,1400000000,-1400000000,580142000000,491272000000,0,88870000000,19918000000,3200372000000,2277475000000,899936000000,0,100815000000,0,-77854000000,51672039000000,47165259000000,16933000000,5059706000000,4441121000000,618585000000,39855470000000,0,0,1000000000000,1233150000000,4506780000000,4104521000000,4104521000000,0,0,0,0,0,126607000000,0,0,275652000000,0,0,784434000000,0,0,0,0,784434000000,0,0,0,0,0,784434000000,20746490000000,10322776000000,0,0,10322776000000,0,0,158022000000,10265692000000
2019,0,68928115000000,594755000000,2591775000000,7939208000000,6777805000000,1161403000000,0,0,0,0,17070000000,40574424000000,40918793000000,-344369000000,0,0,0,10601097000000,3492194000000,7207794000000,-98891000000,0,0,0,1400000000,-1400000000,784582000000,561950000000,0,222632000000,0,5825204000000,4198297000000,1609571000000,0,135863000000,0,-118527000000,68928115000000,63909731000000,15211000000,10371598000000,8476877000000,1894721000000,49446570000000,0,0,2500000000000,1576352000000,5018384000000,4190199000000,4190199000000,0,0,0,0,0,199455000000,0,0,628730000000,0,0,858707000000,0,0,0,0,858707000000,4830000000,0,0,0,0,853877000000,29502414000000,14029335000000,226581000000,1131615000000,12671139000000,0,0,143373000000,15329706000000
