Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2010,4,100000000,100000000,10618.3600759333,0,9974.02550639333,31856.15,600.03,600.03,593.52,58224,0,5.23914374666907,0.839721596327401,0.028871477585185202,0.00496774624331939,0,0,0,0,0.348882400742604,0.214140946948162,0.192726852253346,0,0,0,0,0,0,0,0,0,0,1.32885999541399,1.96126468954094,2,0.02421332301491,0.092946660806287,-0.0802165190759953,0.108249081210943,-0.651117599257396,0.00899282697447381,0.896971584640813,0.171578402758571,0,0,0.225279119548609,0.428725981024207,0.183859429214465,1.30212708847915,0.00421156912132269,-1.73997510155943,0.007328025409598,-0.00758020653578237
2011,4,300000000,300000000,11289.1007159133,2157.028261155,10662.04198167,-3274.08156284333,1214.03472570667,1214.03472570667,1213.63506952917,0,0,4.39014126885515,0.814476105519142,0.112168487427622,0.0207201817836002,266235685.461988,0,0,0,0.523818578861591,0.457878494809869,0.422120590943232,0,0,0,0,0,0,0,0,0,0,0.0801631140403627,0.0899417476031923,0,0.0469626623769687,0.141651227809843,0,-0.00273141535271269,-0.476181421138409,0.0257121221009068,0.141355209485413,-0.0552527561649167,0,0,0.227783102811354,0.409413599830237,0.185523894480858,1.57310809377411,0.0562632344352235,-0.228820242764876,0.012874166962205,-0.00733177438373482
2016,4,300000000,300000000,9439.27362265312,2209.49522930132,9215.32779316713,-3836.35666666667,223.803333333333,223.803333333333,-199.714166666667,80780,0,10.966241905296,0.916431574097009,0.0230824276892871,0.0019257693791568601,49079678.3625731,0,0,0,0.200764767748811,0.0970057044151756,0.0935287275462657,0,0,0,0,0,0,0,0,0,0,0.111036264924901,0.114931985884213,0.083,0.0142498079395895,0.0654566616012296,0,0.557731533721031,-0.799235232251189,0.00413377421341423,0.193517042632242,0.161079817131703,0,0,0.0911889422680946,0.116552661693436,0.0835684259029912,0.871798561360837,0,0,0.00861791631666196,-0.0030804937971382
2017,4,324900000,324900000,10247.0760233918,3114.63219452139,10013.3394890736,3511.57586949831,807.802400738689,807.802400738689,434.321329639889,80780,0,11.4752512183584,0.919841293574239,0.08206726135243461,0.00670967114520055,191853070.175439,0,0,0,0.210150956969951,0.259948178950614,0.259357237159368,0,0,0,0,0,0,0,0,0,0,0.131756257985722,0.0855788732302516,0,0.0209542753317857,0.0718986363381673,0,0.308801009850178,-0.789849043030049,0.00543668581436625,0.0912335966823068,0.0371238494932133,0,0,0.0871440616829529,0.115948691039049,0.0801587064257607,0.917282810689498,0.0134928192105225,-0.629963554142232,0.00849998434525937,0.00183156760117128
2018,2,324900000,324900000,10724.3059402893,3916.04801477378,10489.3844259772,3507.55924899969,1119.4675284703,1119.4675284703,790.220067713143,80780,0,11.8735457378139,0.922321323094176,0.10896884134976799,0.00891770228878028,265873538.011696,0,0,0,0.333117193419286,0.315604358638209,0.28586665031863,0,37.7060983108366,60.0333869190883,0,0,0,0,0,0,0,0.0736381978503369,0.0236056444614441,0,0.0251849087356369,0.0786848180262669,0,0.271674252725414,-0.667865055254116,0.0103916982092039,0.00404047627107307,0.0678061251405861,0,0,0.0842208403522866,0.110095762949541,0.0776786769058243,0.890428462111079,0.0172974734572146,-0.615017728196875,0.0106382528292019,-0.000769990908840845
2018,3,342589000,342589000,10739.6025700215,3284.63084795322,8304.64421745152,3170.09010797194,1188.0241338747,1188.0241338747,938.445192344179,80780,0,12.095312350629,0.923636796647163,0.118193521258217,0.00931653148872859,297517543.859649,0,0,0,0.330430180104335,0.35966327619756,0.297956201600895,0,-2.59044646680173,6.57573588830783,0,0,0,0,0,0,0,0.0383203290609389,0.020736572658077,0,0.0256900984249808,0.0792757554838756,0,0.218178764381491,-0.860589785929308,0.010331931878672,0.0215453681523481,0.0484122351636231,0,0,0.0826766577837073,0.110008596035777,0.0763632033528371,0.867610125704638,0.0168262505506106,-0.577970672416741,0.00972507934498894,0.00128592736904653
2018,4,324900000,324900000,10980.0388400985,3253.76317713143,10763.5214925201,3439.95998768852,991.024930747922,991.024930747922,760.847183748846,970,0,10.4654007961338,0.912781069080707,0.08218012762799651,0.0069091141655991594,235368421.052632,0,0,0,0.354928392955986,0.296339870923306,0.237951622474687,0,0,0,0,0,0,0,0,0,0,0.244103837808969,0.353682107966449,0.263318251769775,0.0240251915585768,0.0791608414160537,-0.0567390393278986,0.295551376886385,-0.645071607044014,0.0103056275138717,0.2361942339916,0.273231488580937,0,0,0.0955529577395091,0.126968452194509,0.0872189309192927,0.890599809762625,0.0124984244381379,-0.695680007213137,0.0086949040032766,-0.00246941917659312
2019,1,359358484.722222,359358484.722222,11140.5639684416,3223.67459218221,10902.0788750129,2618.2378877941,808.57420195492,808.57420195492,545.837258167486,970,0,10.1655605106812,0.910438889382814,0.0716845276848454,0.00595221707426432,212403508.77193,0,0,0,0.285719613675897,0.315171306752914,0.216738920930066,0,-11.8170589843709,-28.0309631713499,0,0,0,0,0,0,0,0.00787792666266252,0.0362811323238506,0.0208740557058911,0.0242140576377156,0.0816604692505102,-0.0581641538653129,0.169152107586332,-0.633862728041778,0.00784660713302446,0.00865794133607767,0.0227827606150928,0,0,0.0983713587607174,0.130384924666065,0.0895611106171859,0.878280760748066,0.0140479501622648,-0.660387749948802,0.00927709419905096,0.00116750912066603
2019,2,323525227.777778,323525227.777778,11289.0342439583,3223.72275661635,11082.7910559856,-2222.31201238454,1003.36533948125,1003.36533948125,656.706901836833,970,0,10.9633431494209,0.916411325203155,0.07436869945900021,0.00627267399699877,165282077.393075,0,0,0,0.301265024385477,0.333313345237355,0.240311695849287,0.202864687975354,6.96775762522402,17.1024723765387,15.8377007603389,15.8377007603389,24.198009729382,1.40764919802635,4.9293941196976,1.43384459020524,-7.15066107344169,0.0857295153227935,0.0133269981607149,0,0.0231381371067436,0.0829173800019355,-0.060627786174028,0.270842362397069,-0.614832727488807,0.00786369251812507,0.0493396427465165,0.0491981214393873,0,0,0.0912130530232309,0.125910200029668,0.0835886747968446,0.878399227831401,0.011438529618388,-0.760694381421108,0.0087012252124267,0.00122640034176373
2019,3,407464561.111111,407464561.111111,11612.7897505584,3589.9153850219,11106.9044692149,-1801.6143489834,1015.56071249877,1015.56071249877,711.306645195497,970,1.49856261063443,11.6397711462621,0.920884643524917,0.0881764539110462,0.00745865794085129,210695010.183299,0,0,0,0.372041541077723,0.352131898638919,0.275091308203578,0.237916057062887,-2.63195088479091,23.9791075402874,14.8578020144888,14.8578020144888,21.2130732953478,1.29934325206176,4.20316313385975,1.35852433428434,-8.37526633183973,0.086842026535132,0.0286787602556269,0,0.0229889817992041,0.0844164579843529,-0.0626909546743968,0.435432922816584,-0.573945391552653,0.0100873074209686,0.0418862033794443,0.060353050813686,0,0,0.0859123420412892,0.124314102682178,0.0791153564750833,0.863101243340037,0.0122934790681165,-0.700426018287614,0.00861067259458295,-0.000809379691501724
