Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2015,0,1304937000000,-1108434000000,2727000000,-3958000000,0,40801000000,-427832000000,-1574000000,-185193000000,0,-1829065000000,-573662000000,0,-10751846000000,0,-12378000000,100659000000,2257000000,1879719000000,12338193000000,1300000000,0,0,0,101963000000,1071947000000,0,-2642000000,0,1069305000000,-77573000000,427082000000,0,0,0,0,0,0,8295000000,357804000000,0,0,0,0,0,0,0,1427109000000,3399978000000,0,4827087000000
2016,0,2271761000000,-1529975000000,2752000000,48367000000,0,13590000000,-492885000000,-20000000,323570000000,0,1829065000000,-2982610000000,0,-4266352000000,0,0,742234000000,14420000000,-977798000000,4187251000000,4302000000,0,0,0,-24989000000,-1150907000000,0,0,0,-1150907000000,-53283000000,175000000,0,0,0,0,0,0,3100000000,-50008000000,0,249000000000,0,0,0,0,249000000000,-951915000000,4827087000000,0,3875172000000
2017,0,2355967000000,-1829497000000,22809000000,37335000000,0,137400000000,-723714000000,-371000000,20835000000,0,-386861000000,-975327000000,-11155000000,-2400606000000,0,17704000000,354078000000,2314000000,3456900000000,1120477000000,-5602000000,0,0,0,-51846000000,1140911000000,0,0,0,1140911000000,-142699000000,0,0,30844000000,0,0,4000000000,0,0,-107855000000,0,0,0,0,0,0,0,1033056000000,3875172000000,0,4908228000000
2018,0,3399011000000,-2065840000000,15177000000,185367000000,0,70714000000,-759135000000,-8391000000,855079000000,0,-1243015000000,1517639000000,4687000000,-7390073000000,0,-39765000000,-1157598000000,-2058000000,-1176452000000,8552859000000,0,0,1000000000000,0,196340000000,1117643000000,0,0,0,1117643000000,-151571000000,99717000000,0,-111000000,0,0,0,0,0,-51965000000,855521000000,0,0,0,0,0,855521000000,1921199000000,4908228000000,0,6829427000000
2019,0,4062681000000,-2985253000000,48291000000,127512000000,0,61555000000,-999298000000,-73189000000,252765000000,0,468473000000,-6381638000000,-10602000000,-5423519000000,0,0,-1973771000000,-1722000000,5311892000000,9591100000000,0,0,1500000000000,0,-204992000000,3127986000000,0,0,0,3127986000000,-98506000000,0,0,0,19750000000,0,0,0,0,-78756000000,85678000000,0,0,0,0,0,85678000000,3134908000000,6829427000000,0,9964335000000
