Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,175121836750,-74708937390,100412899360,-99912092872,500806488,8555981833,-6282703200,-4606455813,-983428809,-5474899972,-3684243660,1899234903,-1378150850,521084053,0,-3163159607,-3055420306,1949544776,-1105875530,-4269035137,0,-4269035137,-143,0
2009,0,890443217243,-377118239406,513324977837,-425779817501,87545160336,14995973483,-40472207369,-36863058165,-6256001146,-27634047491,28178877813,4206780067,-1346862632,2859917435,0,31038795248,-6395697084,87625177,-6308071907,24730723341,0,24730723341,829,0
2010,0,1168145218668,-440127156072,728018062596,-491973836491,236044226105,4520993844,-77352597845,-73245255243,-11613010128,-31380285285,120219326691,5839045180,-2682777845,3156267335,0,123375594026,-17110201289,0,-17110201289,106265392737,0,106265392737,3560,0
2011,0,942831916145,-350668066288,592163849857,-456256409811,135907440046,3521254063,-95311246770,-88333081541,-21332815627,-33447425704,-10662793992,12562149763,-7978377416,4583772347,0,-6079021645,0,0,0,-6079021645,0,-6079021645,-204,0
2012,0,1101621228067,-402969282847,698651945220,-535072266229,163579678991,4608631998,-69968078416,-69554298099,-26208408458,-34870702417,37141121698,7635588812,-4490793327,3144795485,0,40285917183,-4410307729,0,-4410307729,35875609454,0,35875609454,1202,0
2013,0,1204082999412,-458606368039,745476631373,-578221015883,167255615490,975639568,-47731552123,-47029729841,-41786743147,-37265694716,41447265072,33007490656,-21633750511,11373740145,0,52821005217,-10488285560,0,-10488285560,42332719657,0,42332719657,1418,0
2014,0,1220978231055,-458899371622,762078859433,-592965093375,169113766058,268893375,-24746385068,-23975295773,-23512603574,-46923619260,74200051531,19369427264,-9022433364,10346993900,0,84547045431,-20119317193,1275694915,-18843622278,65703423153,0,65703423153,2201,0
2015,0,757680094268,-531982965,757148111303,-573346490594,183801620709,188650585,-13188901584,-12676478371,-22685769232,-47739188220,100376412258,20391907667,-17737490133,2654417534,0,103030829792,-26080077474,2811422288,-23268655186,79762174606,0,79762174606,2039,0
2016,0,821540375454,-1133942729,820406432725,-615023499472,205382933253,389018995,-5622718220,-5622596875,-35013926093,-59507370295,105627937640,31583364274,-6666321822,24917042452,0,130544980092,-26434142425,-433677545,-26867819970,103677160122,0,103677160122,2485,0
2017,0,1123981254450,-1850970410,1122130284040,-886394826114,235735457926,7538116778,-3948082603,-3948082603,-38626192284,-65261889962,135437409855,34927319247,-10357246233,24570073014,0,160007482869,-32421483130,-327029406,-32748512536,127258970333,0,127258970333,4264,0
2018,0,1539615918808,-1905252048,1537710666760,-1267051321318,270659345442,522496409,-7790297163,-7751672172,-43803083582,-75263429735,144325031371,40729919154,-9849352419,30880566735,0,175205598106,-35384168451,184112800,-35200055651,140005542455,0,140005542455,4691,0
2019,0,1505258492869,-1063591285,1504194901584,-1166915744901,337279156683,1150448175,-4749668737,-4739324496,-41053188557,-71426729220,221200018344,52599894956,-14705815688,37894079268,0,259094097612,-52290409502,239512557,-52050896945,207043200667,0,207043200667,6461,6461
