Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,53219457469,-35057850,53184399619,-42570498812,10613900807,239782948,-3205426528,-2914149767,-1510957203,-3267689645,2869610379,452087425,-79644324,372443101,0,3242053480,0,0,0,3242053480,0,3242053480,0,0
2006,0,105521354119,-94563170,105426790949,-81291516987,24135273962,166758381,-4619517315,-4147311064,-3560636864,-7372090919,8749787245,669085352,-127839000,541246352,0,9291033597,0,0,0,9291033597,0,9291033597,1223,0
2007,0,164474065396,-9457209,164464608187,-133338084514,31126523673,203326026,-4788436879,-4715057502,-5038283266,-9422494021,12080635533,15002109,-141385010,-126382901,0,11954252632,0,0,0,11954252632,0,11954252632,1573,0
2008,0,190358436929,-73125000,190285311929,-163029184163,27256127766,105983588,-10918051565,-8405205340,-5370542284,-7195640916,3877876589,100298680,0,100298680,0,3978175269,0,0,0,3978175269,0,3978175269,523,0
2009,0,170673417987,-19815549,170653602438,-138954634672,31698967766,116149029,-8580688682,-5896209502,-5744675834,-7607411277,9882341002,26431002,-8006126,18424876,0,9900765878,-21691780,0,-21691780,9879074098,0,9879074098,1235,0
2010,0,211069733029,-85384530,210984348499,-173889861697,37094486802,85830008,-8926067590,-5784943319,-7392687708,-8791453208,12070108304,17927665,-53047496,-35119831,0,12034988473,-929841756,0,-929841756,11105146717,0,11105146717,1388,0
2011,0,280003817347,-40946620,279962870727,-225928629588,54034241139,122351196,-8418736152,-5718762501,-7823968463,-10872348329,27041539391,427934291,-134984828,292949463,0,27334488854,-1449635603,0,-1449635603,25884853251,0,25884853251,3236,0
2012,0,351957512174,-696358581,351261153593,-268591525019,82669628574,505597462,-4030561598,-3987384513,-13208127408,-13206203624,52730333406,220792148,-267357549,-46565401,0,52683768005,-3962867678,0,-3962867678,48720900327,0,48720900327,6091,0
2013,0,378929396509,-60652389,378868744120,-294710890781,84157853339,1006814603,-1937409503,-1681242892,-14496720735,-14435667626,54294870078,473681819,-1393454891,-919773072,0,53375097006,-6359878814,0,-6359878814,47015218192,0,47015218192,5877,0
2014,0,298329975529,-20212615,298309762914,-247978311979,50331450935,870498585,-1490540889,-1394473226,-13332727599,-11094039925,25284641107,1462113547,-1057719194,404394353,0,25689035460,-2203269704,0,-2203269704,23485765756,0,23485765756,2936,0
2015,0,294650372023,-19091200,294631280823,-235721675603,58909605220,1016253454,-1925185533,-1915194207,-15341218382,-13387006536,29272448223,64366358,0,64366358,0,29336814581,-4630833436,0,-4630833436,24705981145,0,24705981145,2764,0
2016,0,201844661891,-102567668,201742094223,-172781970123,28960124100,83839285,-3988843983,-3969959670,-11126164553,-11843628011,2085326838,126498672,-45858757,80639915,0,2165966753,-492513046,0,-492513046,1673453707,0,1673453707,188,0
2017,0,161605130651,-39530480,161565600171,-165367007651,-3801407480,12349673,-12829214960,-12821020718,-10077684618,-12839912346,-39535869731,381158176,-146982883,234175293,0,-39301694438,-29634392,0,-29634392,-39331328830,0,-39331328830,-2622,0
2018,0,58617821684,-1451600,58616370084,-63941509297,-5325139213,4084034,-17058130188,-17057567997,-2316826668,-11243481985,-35939494020,1223971487,-5141379339,-3917407852,0,-39856901872,0,0,0,-39856901872,0,-39856901872,-2657,-2657
2019,0,0,0,0,0,0,472807853,-15597125076,-15597125076,-15000000,-6983262182,-22122579405,21650925703,-4841460629,16809465074,0,-5313114331,0,0,0,-5313114331,0,-5313114331,-354,-354
