Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,26640809570,42506775371,0,0,-360256321,0,12045058266,0,80832386886,-56986459402,63917270447,3297854398,-1635526,-12045058266,0,11420090592,-14432709171,76001739958,-60011217471,0,0,0,0,0,345856321,-59665361150,11000000000,0,416216603338,-416273983198,0,-6000000000,0,4942620140,21278998948,15774004364,0,37053003312
2006,0,32818499474,42818824647,0,13191791,0,-14400000,12319901967,0,87956017879,7109108039,-4654285280,-9617545208,71738823,-12319901967,0,2651858283,-2390781474,68806209095,-14500505454,0,0,0,0,0,0,-14500505454,0,0,533533229169,-584429957972,0,-7920000000,0,-58816728803,-4511025162,37053003312,-13191791,32528786359
2007,0,49014262185,27472181948,0,329531485,0,-838685714,10739831406,0,86717121310,15259330190,-48043678464,-3853492937,-82163193,-10739831406,-2650799143,8930825223,-10775360507,34761951073,-60685241569,824285714,0,0,-19728312000,15000000000,0,-64589267855,0,0,607458908740,-561518301435,0,-22125764400,0,23814842905,-6012473877,32528786359,38441987,26554754469
2008,0,52478284512,22760978641,825033000,308949611,0,-937254408,14990673378,0,90426664734,-7279213859,-9169705922,11328296894,85535799,-14990673378,-4762279134,13715964632,-19317078966,60037510800,-17684554765,0,0,0,0,3034416075,261048333,-14389090357,0,0,602633267629,-612253923696,0,-26257834400,0,-35878490467,9769929976,26554754469,602108,36325286553
2009,0,54697396629,24729835925,25001000,0,0,-1599529261,11150368241,0,89003072534,-28300964849,-75391228438,4166714990,-2253736,-11150368241,-4260093110,5784609352,-4328769502,-24479281000,-433939398,61905000,0,0,-20250000000,0,1537624261,-19084410137,0,0,954473736487,-893605198558,0,-15717023100,0,45151514829,1587823692,36325286553,0,37913110245
2010,0,46550979154,25137746032,-200008000,0,0,-2396285538,26011746404,0,95104178052,-56761086376,-61298108966,9030048467,-85511421,-26011746404,-3481774975,5930593725,-5482970642,-43056378540,-10874437276,156363636,0,0,0,0,2239921902,-8478151738,0,0,1044880828713,-931007822300,0,-32767147900,0,81105858513,29571328235,37913110245,0,67484438480
2011,0,65401563370,28448494843,2369720243,-913768827,0,-1435481541,35673826220,0,129544354308,13284972767,41772448799,31382018088,35905423,-35673826220,-5018841920,637967896,-26373442512,149591556629,-64774761555,5454545,0,0,0,0,1430026996,-63339280014,0,0,1070974646039,-1115447686900,0,-23586794000,0,-68059834861,18192441754,67484438480,0,85676880234
2012,0,52962113958,22707550397,-1117918286,-242782327,0,-696293074,30152964768,0,103765635436,24879167220,-69711118034,-62734022479,6890469,-30272126910,-4313545506,25440100800,-4695476822,-17634495826,-23206317561,0,0,0,0,0,696293074,-22510024487,0,0,1219271889132,-1213824451893,0,-32759671000,0,-27312233761,-67456754074,85676880234,5919887,18226046047
2013,0,78128437872,25955473550,-848752560,71601682,0,-692535472,12087230178,0,114701455250,-56816651371,44375346325,70804797307,12367027,-12240224164,-7042271626,120000000,-120000000,153794818748,-8006914804,581409091,0,2298999600,0,0,362228781,-4764277332,0,0,1279398841158,-1397799950174,0,-26207664000,0,-144608773016,4421768400,18226046047,1001672,22648816119
2014,0,86370835839,27678481607,-856739701,107179170,0,-792133089,17791951722,0,130299575548,54526303599,-220579070342,-72160164161,9818345,-17678833955,-12663346684,350000000,-430000000,-138325717650,-23699311096,430909090,0,0,0,0,361223999,-22907178007,0,0,1601591503387,-1417017218649,0,-39311334675,0,145262950063,-15969945594,22648816119,281205,6679151730
