Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,11423783556,6237640348,145005800,0,0,0,3272954282,0,21079383986,-16356897318,-25726666791,13826662690,-40478445,-3272954282,-1010446052,3407407314,-957163830,-9051152728,0,0,0,0,0,0,0,0,0,0,212728055669,-221369207760,0,0,0,-8641152091,-17692304819,36325286553,0,18632981734
2010,1,11867801543,6056125137,80003200,0,0,-410091187,3845452368,0,21439291061,-56405771798,8464188288,31909412700,-64621141,-3845452368,-692014766,470486553,-1357405725,-81887196,-1035195877,0,0,0,0,0,410091187,-625104690,0,0,207665869984,-194854707827,0,-7496600,0,12803665557,12096673671,37913110245,0,50009783916
2010,2,26116432364,12234476087,125005000,0,0,-1845939268,9838909094,0,46468883277,-77228633150,-31957623585,33461658822,-55343039,-9838909094,-1583593680,1819705970,-4428714398,-43342568877,-4348776313,0,0,0,0,0,1845939268,-2502837045,0,0,483887903243,-411074636519,0,-17038190400,0,55775076324,9929670402,37913110245,0,47842780647
2010,3,37116882016,18679403322,170006800,0,0,-2025626460,16821921852,0,70762587530,-109773662091,-47507726332,-4246226622,-33281770,-16821921852,-2655723505,4891014643,-5268293480,-110653233479,-5097325458,0,0,0,0,0,2025626460,-3071698998,0,0,755330899015,-628510025941,0,-17042551900,0,109778321174,-3946611303,37913110245,0,33966498942
2010,4,46550979154,25137746032,-200008000,0,0,0,-2396285538,26011746404,95104178052,-56761086376,-61298108966,9030048467,-85511421,-26011746404,-3481774975,5930593725,-5482970642,-43056378540,-10874437276,156363636,0,0,0,0,2239921902,-8478151738,0,0,1044880828713,-931007822300,0,-32767147900,0,81105858513,29571328235,37913110245,0,67484438480
2011,1,11152561499,3527786438,145005800,0,0,-287130435,7182218052,0,21720441354,-44222189890,-2790569762,-25549102808,-2319400,-7182218052,-892978471,730940696,-626263534,-58814259867,-199286364,0,0,0,0,0,287130435,87844071,0,0,274027217122,-245302627383,0,0,0,28724589739,-30001826057,67484438480,0,37482612423
2011,2,15297364774,3414378387,130005200,0,0,-253774315,9350547685,0,27938521731,61428203475,-59188696766,44714285218,21925507,-9350547685,-845085136,-21446400,0,64697159944,-393260200,0,0,0,0,0,253774315,-139485885,0,0,285810302586,-323887845763,0,-10482981160,0,-48560524337,15997149722,37482612423,0,53479762145
2011,3,26459469327,3418960873,10000400,0,0,-569165728,9899804901,0,39219069773,-2337321918,35071953091,12069983866,-16207126,-9899804901,-1150545467,161000000,0,73118127318,-64016328627,5454545,0,0,0,0,563711183,-63447162899,0,0,282576417175,-292181390633,0,-82840,0,-9605056298,65908121,53479762145,0,53545670266
2011,4,13221257840,18087369145,425017000,16832946,0,-325411063,9241255582,0,40666321450,-1583718900,68679762236,146851812,32506442,-9241255582,-2130232846,-232526400,-25747178978,70590529234,-165886364,0,0,0,0,0,325411063,159524699,0,0,228560709156,-254075823121,0,-13103730000,0,-38618843965,32131209968,53545670266,0,85676880234
2012,1,6277694512,4744894655,-270010800,0,0,-128907740,8265078174,0,18888748801,-117204773981,-21486068361,7387338661,-10200719,-8265078174,-2175434487,25558627200,421078178,-96885762882,-2862816109,0,0,0,0,0,128907740,-2733908369,0,0,224495381580,-171119984855,0,-100000,0,53375296725,-46244374526,85676880234,0,39432505708
