Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,86955964839,-79512118386,-1367395298,-107054402,-39064266,35454724325,-111989477921,0,-70604421109,-4609572652,0,-105700000000,88035018425,-22349745000,0,5773184759,-38851114468,120394460000,0,0,-11854905000,0,0,0,108539555000,-915980577,6373814975,0,5457834398
2008,0,30732019800,-36974842272,-2690889159,0,-2236289089,23834429757,-46040388399,0,-33375959362,-3044239980,0,-20000000000,37450255000,-13701758870,0,6225889161,6930145311,43365240000,0,0,0,0,0,0,43365240000,16919425949,5457834398,0,22377260347
2010,0,72301084912,-75909683397,-4312234962,0,-526517684,59446923023,-54978688378,0,-3979116486,-22283254538,0,0,0,-5149500000,0,11838178043,-15594576495,30963780000,0,50000000000,-70000000000,0,-4989070616,0,5974709384,-13598983597,52862700010,0,39263716413
2011,0,80953177400,-87671075896,-3313993035,-3223333333,-332239484,4245322209,-20796563789,0,-30138705928,-5362297984,0,-240000000000,220000000000,-12744450000,81092358298,12070918408,55056528722,0,0,0,-50000000000,-6407686875,0,0,-56407686875,-31489864081,39263716413,0,7773852332
2013,0,17893489,-2169210220,-2343242754,0,-33056537,1210010033,-2311561242,64114253,-5629167231,-534894911,0,0,0,0,0,1495287641,960392730,0,0,0,0,0,-108214288,0,-108214288,-4776988789,25165338464,0,20388349675
2014,0,84685744281,-4471346193,-2114352295,0,-51654700,15737984346,-15939872390,0,77846503049,-454861458,0,-48500000000,48500000000,0,0,3741534968,3286673510,0,0,0,0,0,-14577534,0,-14577534,81118599025,20388349675,0,101506948700
2015,0,44987245659,-31572478884,-2092593887,0,-391515106,1188194725,-3495952182,0,8622900325,-1923564004,0,-190000000000,127000000000,0,4792031170,4916877777,-55214655057,0,0,0,0,0,0,0,0,-46591754732,96719963222,0,50128208490
2016,0,15880158008,-3563110201,-2037638645,0,-58045275,572583317,-9895689745,0,898257459,-5137742711,0,-138500000000,105500000000,0,0,3873934418,-34263808293,0,0,0,0,0,0,0,0,-33365550834,50128208490,0,16762657656
2017,0,12560345897,-1771340216,-2112717000,0,0,0,-1679756695,28537404,6996531986,-25888349982,0,-23000000000,32000000000,0,1440000000,7209270493,-8239079489,0,0,0,0,0,0,0,0,-1242547503,16762657656,0,15520110153
2018,0,19883117000,-2205885934,-2538969000,0,0,22803347261,-1518692812,0,36422916515,-45999465816,0,-20000000000,31000000000,0,432000000,5316516292,-29250949524,0,0,0,0,0,0,0,0,7171966991,15520110153,-208549908,22483527236
2019,0,249031686200,-3958060203,-2750857000,0,0,7307553846,-31278339173,0,218351983670,-42394253268,0,-296000000000,143000000000,0,0,12133776530,-183260476738,0,0,0,0,0,0,0,0,35091506932,22483527236,0,57575034168
