Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,195064148,0,0,0,0,-7017178,0,0,188046970,-5539740894,85957134,-947346548,0,0,0,0,-2669190662,-8882274000,-18433724067,0,0,0,0,0,115414565,-18318309502,63543800000,0,6263971355,0,0,0,0,69807771355,42607187853,873346707,0,43480534560
2008,0,0,168599807,0,0,0,-2937694384,1527478012,0,-1241616565,-27989648942,0,-25078267583,2962635130,-1527478012,0,0,0,-52874375972,-56084370479,727273,-21315736667,50465736667,0,0,2936967111,-23996676095,13810024518,0,57477045286,-33680917489,0,0,0,37606152315,-39264899752,43480534560,0,4215634808
2009,0,0,155049011,0,0,0,-1225018644,6052930543,0,4982960910,-87160282668,-215550955,-4707875097,31666668,-6052930543,0,0,0,-93122011685,-79849871774,0,-17000000000,15000000000,0,0,1225018644,-80624853130,13341000000,0,173845032597,0,0,0,0,187186032597,13439167782,4215634808,0,17654802590
2010,0,929429510,0,0,0,0,-1314885330,0,0,-385455820,-33911526266,0,11391139765,31666668,-4713732320,0,0,-12047200000,-39635107973,-141854403885,0,0,0,0,0,2183151458,-139671252427,0,0,190995182995,0,0,0,0,190995182995,11688822595,9654802590,0,21343625185
2011,0,1362333675,0,0,0,0,-2082312818,517872694,0,-202106449,79681367139,0,26831708266,5277775,-13252365756,-534086168,0,0,92529794807,-390896030390,0,0,2000000000,0,0,2038663114,-386857367276,61890230000,0,309816828813,-93363404778,-157333328,0,0,278186320707,-16141251762,21343625185,0,5202373423
2012,0,106720725,0,0,0,0,-342134782,120289274,0,-115124783,23866450957,3340846450,0,0,-23527249099,-103479475,0,-460800000,3000644050,-128637037649,5000000000,0,342134782,0,0,0,-123294902867,0,0,120718544411,-5387471153,0,0,0,115331073258,-4963185559,5202373423,0,239187864
2013,0,347882126,0,0,0,0,-434553759,17500000,0,-69171633,-49322235072,0,16718224925,0,-191009585975,-2772816,0,-727273,-223686267844,-159201130545,0,0,0,0,0,434553759,-158766576786,159400000000,0,488138244036,-227801377790,0,0,0,419736866246,37284021616,239187864,0,37523209480
2014,0,190449772,0,0,0,0,-238587387,0,0,-48137615,-3310291433,12751792277,0,225184026,0,-116029706,0,0,9502517549,-494602213511,66000000,0,172587387,0,0,0,-494363626124,62000000000,0,490047305055,-87831000000,0,0,0,464216305055,-20644803520,37523209480,0,16878405960
2015,0,67789256393,68412688294,0,2842349448,0,-870063951,143603067699,0,281777297883,79651402452,-9713934067,-16991047239,2391222917,-156794011753,-20562869,0,0,180300367324,-157727879135,0,0,0,0,0,870063951,-156857815184,0,0,167897332295,-136679743770,0,0,0,31217588525,54660140665,16878405960,0,71538546625
2016,0,79288199018,69179371684,0,0,0,-2141786649,144085379535,0,290411163588,29080974936,-8638524618,-75027927107,-11159536220,-144096586709,0,0,-2271492563,78298071307,-9071692074,44000000,-65000000000,0,0,0,3046956120,-70980735954,0,0,233598748807,-199611002760,0,-75992869869,0,-42005123822,-34687788469,71538546625,0,36850758156
2017,0,112591825803,71466491234,0,270494962,0,2440971192,134154591571,0,320924374762,-5345890818,-4687828816,9615370314,331979385,-143255049434,0,0,-4046596605,173536358788,-7915406573,0,0,65000000000,0,0,1117860647,58202454074,88389049680,0,48241150132,-230969441388,0,-27103178380,0,-121442419956,110296392906,36850758156,0,147147151062
2018,0,130096160557,71731903743,646015724,-9357131,0,-2667781775,116038439935,0,315835381053,2743378539,-2156274839,6049967295,-2665124996,-118667816216,-5474204337,0,-7169439413,188495867086,-16833590084,0,-2000000000,0,0,0,2667781775,-16165808309,0,0,18586347051,-139084000000,0,-138977779419,0,-259475432368,-87145373591,147147151062,0,60001777471
2019,0,103798655208,83279090896,0,0,0,-1688814582,111175882387,0,296564813909,5645122599,-1805288145,-10570146492,-2178732959,-111176590903,-6233576715,0,-188622677,170056978617,-100474201737,0,0,2000000000,0,0,1688814582,-96785387155,0,0,95076310554,-108620940262,0,-50323499130,0,-63868128838,9403462624,60001777471,0,69405240095
