Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,130564075797,-73217205443,-15621244925,-2294475409,-3876958053,4994323820,-21236493576,7092046518,19312022211,-275505618,599788200,0,0,-440000000,0,1266510400,1150792982,328440000,0,60368049652,-70587773682,0,-4915348000,0,-14806632030,5656183163,1737084646,2068765,7395336574
2010,0,186145161097,-128159522801,-19761572758,-4258076782,-4616402845,7211704624,-33185447138,5353492608,3375843397,-399915308,170000000,0,52800000,-773800000,0,1280133480,329218172,0,0,100808480436,-101695747063,0,-4678365700,0,-5565632327,-1860570758,7395336574,59739,5534825555
2011,0,213629712664,-153903781946,-22909847871,-6568075172,-1972865762,5614401419,-35645263202,0,-1755719870,-14159187310,652181818,0,0,0,0,666632414,-12840373078,0,0,112484550606,-98806991559,0,-4315000,0,13673244047,-922848901,5534825555,578011,4612554665
2013,0,194480310381,-142470979351,-21072510319,-3534587300,-1570647642,994963350,-15526686460,0,11299862659,-1668793442,0,0,0,0,0,392781385,-1276012057,0,0,102211632770,-107410416434,0,-5195548700,0,-10394332364,-370481762,3073629872,102741,2703250851
2014,0,250826969809,-165245348936,-27685380482,-2718552503,-3722853137,1130068110,-35840400782,0,16744502079,-5638565622,350000000,0,0,0,0,617344318,-4671221304,0,0,135759872792,-140570715504,0,-5206349025,0,-10017191737,2056089038,2703250851,171233,4759511122
