date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,216497,189120,500,13143,4250,1570
2020-01-07,213055,195430,400,17325,7930,5800
2020-01-08,202034,177260,0,21106,15300,1100
2020-01-09,247013,206000,7000,7477,0,750
2020-01-10,207930,186960,8000,33760,23800,3750
2020-01-13,181379,163310,300,15691,12340,270
2020-01-14,164022,118660,0,64978,44700,0
2020-01-15,221210,181140,10320,20140,12320,0
2020-01-16,269183,222390,10310,27007,23600,0
2020-01-17,248263,201313,50,1117,0,60
2020-01-20,212556,187900,740,11594,5000,4920
2020-01-21,203970,164710,0,7190,2170,5590
2020-01-22,200470,177810,1470,28380,21000,5130
2020-01-30,207910,189470,6210,23260,16550,830
2020-01-31,187166,178410,300,19754,14600,0
2020-02-03,180000,169800,900,23100,16600,1310
2020-02-04,194895,181070,10400,6255,5020,760
2020-02-05,211190,185830,6640,11090,8000,600
2020-02-06,254835,215690,0,9495,5260,10760
2020-02-07,159197,142577,0,14983,8100,9800
2020-02-10,192210,176190,0,19730,18440,4850
2020-02-11,209623,200150,0,4767,0,8560
2020-02-12,209350,182460,0,7090,6900,0
2020-02-13,205123,185980,2970,2237,0,860
2020-02-14,185454,172345,1200,19096,15975,500
2020-02-17,116525,109090,4210,85795,82060,1100
2020-02-18,156823,149470,0,51257,38920,10
2020-02-19,143856,135630,10810,59994,53410,3600
2020-02-20,173503,162770,0,41747,34620,100
2020-02-21,170058,147520,0,33422,24900,0
2020-02-24,128215,118835,2200,77765,70195,15610
2020-02-25,196795,187590,1490,7535,0,740
2020-02-26,141874,126505,5750,73816,54645,0
2020-02-27,155408,140665,4720,97992,82025,0
2020-02-28,142991,121960,650,58459,41950,300
2020-03-02,127220,111600,11800,80360,68690,0
2020-03-03,137400,122860,13460,66370,51590,30
2020-03-04,148535,131465,16420,55655,41555,0
2020-03-05,154692,135840,6500,52378,33360,0
2020-03-06,149592,126990,0,51278,48250,250
2020-03-09,178982,171720,50,24698,21950,710
2020-03-10,160893,151670,17660,45797,38570,200
2020-03-11,141680,136330,12500,65150,61650,200
2020-03-12,111860,106290,300,89680,80410,0
2020-03-13,160315,150835,17920,43035,40055,1000
2020-03-17,170380,164385,5200,113520,102715,0
2020-03-18,257940,235985,17960,47970,40865,50
2020-03-19,197753,188225,1000,110717,100655,0
2020-03-20,200312,180190,0,106248,88950,500
2020-03-23,109830,107260,0,5350,3900,0
2020-03-24,193980,181935,0,107400,96325,0
2020-03-25,224385,219965,100,61615,56755,780
2020-03-26,207027,193380,8000,76593,67310,290
2020-03-27,217490,208625,0,69890,63335,740
2020-03-30,278797,261160,0,4913,0,0
2020-03-31,188950,181460,10000,105380,96550,0
2020-04-01,224200,201350,10,70440,51570,3960
2020-04-02,147320,147320,0,147320,147320,0
2020-04-03,299233,268400,1390,3417,0,25780
2020-04-06,228060,191650,0,15890,14000,14250
2020-04-07,267520,236150,12500,19980,17500,2190
2020-04-08,283574,277710,6500,11636,10000,170
2020-04-09,278490,269255,6850,22950,19325,200
2020-04-10,209520,198580,0,52350,44600,200
2020-04-13,269730,259710,4040,110,0,200
2020-04-14,250185,238960,9020,15875,14000,200
2020-04-15,258625,245580,12220,15585,7100,1830
2020-04-16,245712,220385,610,29968,24495,980
2020-04-17,237875,203050,6400,29915,21080,4370
2020-04-20,215020,198270,0,51770,42970,0
2020-04-21,203111,185515,820,60849,53345,100
2020-04-22,218695,211020,0,33365,29220,0
2020-04-23,197972,161470,3550,62368,50100,0
2020-04-24,253215,238040,0,8855,3010,0
2020-04-27,273503,261450,6570,23687,20250,20
2020-04-28,88775,81580,0,72495,68250,1470
2020-04-29,160490,151350,0,7240,4000,10
2020-05-04,124740,118200,0,9500,6500,0
2020-05-05,12166,8000,0,152684,150000,12500
