Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,0,17347655184,-33863285514,-3177098749,-49706805,0,24991093043,-5791580783,173598788,-542923624,-151293420,0,0,0,0,0,1284565,-150008855,0,0,985000000,-188824332,0,0,0,796175668,103243189,89297312,0,192540501
2016,0,55289880000,-94699374062,-4849266975,-61245262,0,29229403000,-42686425976,694237551,-57777029275,-2849622384,79200000,0,0,-101000000000,2350000000,391384,-101420031000,160000000000,0,0,-292921992,0,0,0,159707078008,510017733,192540501,0,702558234
2017,0,98637946356,-69996765935,-1765397585,-393029900,-2271788966,47711368341,-8636725027,459431187,63285607284,-25839062499,774000000,0,0,-45129000000,40000000000,136500000,-30057562499,0,0,5020000000,-1260178892,0,0,0,3759821108,36987865893,702558234,0,37690424127
2018,0,117675303485,-81433003730,-1414554815,-541349035,-3186529400,33687186396,-9924477473,492610488,54862575428,-990121711,150000000,-3000000000,3000000000,-90000000000,0,490696175,-90349425536,0,0,540000000,-1457050392,0,0,0,-917050392,-36403900500,37690424127,0,1286523627
