disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2017-06-15,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2017-06-22,,,Giá tham chiếu 11.900 đ/cp,,,,
2017-06-22,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-06-22,,,Thời gian niêm yết dưới 6 tháng,,,,
2017-07-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-08-11,2017-09-12,2017-09-12,Trả cổ tức đợt 1/2017 (1500 đ/cp),1500,15,1,2017
2017-12-20,investorRight,MEETING,Họp cổ đông,2018-01-18,2018-02-12,2018-02-12,ĐHĐCĐ thường niên năm 2018,,,,
2018-02-12,schedEvent,schedIssue,Dự kiến phát hành,2018-05-03,2018-05-03,,"Dự kiến phát hành 13.600.000cp cho CĐHH, tỷ lệ 1:1, giá 14.000 đ/cp",,100,,
2018-02-12,schedEvent,schedIssue,Dự kiến phát hành,2018-05-03,2018-05-03,,"Dự kiến phát hành 650.000 cp ESOP, tỷ lệ 100:4.78, giá 10.000 đ/cp",,4.78,,
2018-03-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-03-28,2018-04-12,2018-04-12,Trả cổ tức đợt 2 năm 2017 (1000đ/cp),1000,10,2,2017
2018-04-20,investorRight,ISSUE,Phát hành thêm,2018-05-03,2018-05-31,,"Phát hành 13,600,000 cp cho CĐHH, giá 14000 đ/cp, tỷ lệ 100:100",,100,,
2018-06-22,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 14250000 cp,,,,
2018-06-29,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-06-06,,,Số lượng 609825 cp,,,,
2018-09-17,investorRight,MEETING,Họp cổ đông,2018-09-04,2018-09-26,2018-09-26,ĐHĐCĐ bất thường năm 2018,,,,
2019-04-04,investorRight,MEETING,Họp cổ đông,2019-03-15,2019-04-19,2019-04-19,ĐHĐCĐ thường niên năm 2019,,,,
2020-02-05,investorRight,MEETING,Họp cổ đông,2020-02-24,,,ĐHĐCĐ thường niên năm 2020,,,,
