Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,348027518732,-180793578792,-26607421947,-6878610075,0,7640559052,-10390689493,23411071123,130997777477,-13804680035,0,0,0,0,0,65951559,-13738728476,0,0,187041978258,-314077368439,0,0,0,-127035390181,-9776341180,14761063710,1851624,4986574154
2010,1,387912249755,-267676901381,-37792333965,-2639979108,-2351341119,1077721276,-38644136608,8507702394,39885278850,-27011898376,0,0,0,0,0,70843263,-26941055113,0,0,264407922648,-335662872534,0,0,0,-71254949886,-58310726149,77969488775,0,19658762626
2010,2,978498055506,-764838441439,-59040147183,-4638688680,-18966388833,2167768893,-78960193483,0,54221964781,-37731341416,0,0,0,0,0,178719849,-37552621567,0,0,740465717600,-788655026838,0,-11654887500,0,-59844196738,-43174853524,77969488775,-31709021,34762926230
2010,3,1562520807830,-1218080238953,-80681922777,-5803823559,-35157956663,4995392472,-120552863763,0,107239394587,-52818138826,0,-70000000000,70000000000,0,0,404099630,-52414039196,0,0,1090015041706,-1165304731107,0,-11654887500,0,-86944576901,-32119221510,77969488775,0,45850267265
2011,1,535100694785,-517154592513,-55960474819,-3785366611,-19790367406,6390694086,-42841278024,13266929641,-98040690502,-22366632040,485000000,0,0,0,0,605512356,-21276119684,0,0,433400443062,-326946685626,0,0,0,106453757436,-12863052750,108060625320,10174021,95207746591
2011,2,741522984366,-564245359561,-19880194196,-4084096175,-13576127886,17714397616,-61815177303,0,95636426861,-87887877744,271118000,0,0,0,0,1575809320,-86040950424,0,0,433385688183,-486041447944,0,-19833598600,0,-72489358361,-62893881924,95207746591,-1668691,32312195976
2011,3,684109628193,-582963355556,-28359833603,-7085350791,-19854759139,62891171469,-67073538185,0,41663962388,-22573831542,0,0,0,0,0,297516171,-22276315371,0,0,449917828311,-462051438727,0,-5000000000,0,-17133610416,2254036601,32312195976,1668691,34567901268
2011,4,863893389692,-823828206326,-27489657618,-11301211376,-12802022357,131766467972,-117969960777,0,2268799210,-116872401181,136892600,0,0,-1626190060,0,194025871,-118167672770,0,0,617110586273,-452099202334,0,-5539850000,0,159471533939,43572660379,34567901268,-437190,78140124457
2012,1,668435169050,-398891957447,-29620153749,-12333764773,-19728578405,61345367763,-107655820382,0,161550262057,-113339418631,3000000,0,0,0,0,284887490,-113051531141,0,0,374944024217,-466364126401,0,0,0,-91420102184,-42921371268,78140124458,0,35218753190
2012,2,842478685784,-462779415786,-25265864741,-9376383798,-19290010578,52399811179,-133261208248,0,244905613812,-80999569609,64291000,0,0,0,0,115867472,-80819411137,0,0,281722364214,-404540742133,0,0,0,-122818377919,41267824756,35218753190,-9718297,76476859649
2012,3,742371483690,-525050916801,-37309217177,-14453383179,0,192979721630,-285357562125,0,73180126038,-460199099146,15000000,0,0,0,0,551826636,-459632272510,0,0,623219990279,-280584938015,0,0,0,342635052264,-43817094208,76476859649,0,32659765441
2012,4,798793699491,-624718499754,-34109750845,-2317847315,0,66675442330,-129451159367,0,74871884540,-67608159347,3000000,0,0,0,0,155816361,-67449342986,0,0,463401451881,-427930574735,0,0,0,35470877146,42893418700,32659765441,-7966674,75545217467
2013,1,574377665534,-382316795510,-30311525761,-6631645002,0,59063872624,-90615843565,0,123565728320,-322473720648,0,0,835000000,0,0,581574007,-321057146641,0,0,521910470225,-280861573427,0,0,0,241048896798,43557478477,75550179665,-2108122,119105550020
2013,2,809653067062,-498765557935,-74586617185,-45772875099,-58428041249,72835422323,-54525823944,0,150409573973,-101512078100,389733500,0,2447474921,0,0,-581574007,-99256443686,0,0,514416931987,-430641954516,0,-138452347700,0,-54677370229,-3524239942,119105550020,73204741,115654514819
