date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,45653,14330,22260,210347,162457,12920
2019-12-03,139157,87417,16370,144373,90483,30770
2019-12-04,104250,45440,4000,28660,15080,10290
2019-12-05,46400,35630,200,39320,36340,7970
2019-12-06,66950,32390,15690,75630,51470,12220
2019-12-09,604285,422306,16810,328075,232065,19350
2019-12-10,442238,305807,20120,372312,257680,18910
2019-12-11,132716,48042,42430,198864,105510,3900
2019-12-12,218780,132035,5010,171250,80015,15850
2019-12-13,87525,42885,49880,281515,211670,21240
2019-12-16,85570,30620,6550,83960,28460,26590
2019-12-17,120304,32760,14570,334586,229041,23160
2019-12-18,69968,56650,3000,72042,44090,1740
2019-12-19,26710,5000,11170,87280,41000,4750
2019-12-20,38740,13760,6550,62650,35320,7140
2019-12-23,52950,7050,2900,62510,27260,220
2019-12-24,202563,95933,15170,154207,108247,8000
2019-12-25,69226,11586,6530,124844,83304,7970
2019-12-26,57788,17030,650,76202,39950,14390
2019-12-27,134525,61915,6000,100855,56885,1560
2019-12-30,262521,147540,17290,284019,192110,26950
2019-12-31,41442,4540,3290,71718,36038,3680
2020-01-02,430369,278234,9100,186251,78846,10580
2020-01-03,123668,62580,21590,192892,132072,6450
2020-01-06,509593,299913,28810,279467,149110,51700
2020-01-07,796450,502690,30000,423580,262577,17290
2020-01-08,233622,108592,18630,533788,349928,26640
2020-01-09,488104,336084,42710,516666,381457,46870
2020-01-10,349362,265262,39880,450698,286748,23120
2020-01-13,92157,37557,28550,314463,231413,50060
2020-01-14,385853,247676,51940,235177,118744,58550
2020-01-15,113069,74000,39490,304461,228391,16180
2020-01-16,853531,598641,49290,422689,288199,37280
2020-01-17,317582,190372,9160,428858,299518,21120
2020-01-20,131246,52456,35020,335674,221534,13080
2020-01-21,227590,125890,6200,231690,139780,74220
2020-01-22,289613,183451,18350,180147,106859,146300
2020-01-30,133051,46521,17950,604929,480889,24310
2020-01-31,178882,99402,25600,675768,479128,21180
2020-02-03,409790,276640,28630,747670,595770,40240
2020-02-04,184371,91031,4940,302959,224629,1920
2020-02-05,218009,131040,10550,243541,140471,130710
2020-02-06,281948,175629,9150,151012,78691,13200
2020-02-07,135138,39228,43200,231202,149835,15150
2020-02-10,70507,26380,16990,160813,82753,13230
2020-02-11,143358,89970,4500,125822,87352,33600
2020-02-12,309442,192885,30930,188748,111663,16090
2020-02-13,130858,74108,18950,141152,82152,18110
2020-02-14,131255,82085,22540,156275,83050,10560
2020-02-17,98296,40106,6920,429394,299304,27670
2020-02-18,140906,60555,3290,214944,84255,16220
2020-02-19,253857,148127,12330,190413,117873,14790
2020-02-20,118091,42281,34330,231019,151131,6180
2020-02-21,100890,33770,12370,114120,26560,7220
2020-02-24,164226,67890,9160,731744,602944,24200
2020-02-25,130469,64450,11660,106881,40978,14150
2020-02-26,83302,10000,15840,138738,39496,1670
2020-02-27,171516,80876,5990,131834,48604,12330
2020-02-28,75201,34551,8170,253809,118289,21260
2020-03-02,36110,10000,2770,233990,185390,12120
2020-03-03,40886,5000,1230,113604,69526,6300
2020-03-04,62384,10740,4090,250296,181866,9860
2020-03-05,76697,30240,20110,121743,66433,16050
2020-03-06,66828,35500,4200,135242,94980,7530
2020-03-09,75356,35970,80390,1078884,919554,21000
2020-03-10,226949,137860,49160,219951,127421,26020
2020-03-11,149912,94101,8100,359788,215199,19220
2020-03-12,132238,53660,11640,740442,525947,11580
2020-03-13,265047,90990,11500,305473,78783,18820
2020-03-17,95045,16920,17620,111775,46350,10000
2020-03-18,89514,25780,19920,197296,79290,10800
2020-03-19,45970,6500,9240,253250,158600,6870
2020-03-20,109182,39480,18890,311338,100553,8500
2020-03-23,27245,10000,3700,121845,40030,6830
2020-03-24,161726,85800,32380,111804,15000,3420
2020-03-25,147401,69530,8670,158199,79740,1000
2020-03-26,58706,10000,10590,279324,139204,11270
2020-03-27,56627,15670,2520,146943,88020,11460
2020-03-30,199125,105010,74210,309975,143990,12770
2020-03-31,104944,47322,31460,298636,153298,13360
2020-04-01,73932,11000,5680,110628,8330,460
2020-04-02,92280,92280,0,92280,92280,0
2020-04-03,197446,75664,3800,308364,238910,4880
2020-04-06,299147,140477,17730,151413,44000,18650
2020-04-07,115176,20000,8890,237014,99820,20070
2020-04-08,81765,10000,20820,228665,92185,520
2020-04-09,398320,224510,10900,160380,31210,54330
2020-04-10,99310,22100,3600,286460,117040,10640
2020-04-13,61759,13419,17320,157951,81000,6210
2020-04-14,175127,39860,27060,270043,60080,10560
2020-04-15,390409,264335,19300,174821,53550,16760
2020-04-16,227814,88967,16420,243326,78368,55950
2020-04-17,230361,122166,26770,297609,115564,2400
2020-04-20,469899,284001,49870,597051,357379,105450
2020-04-21,266783,127745,118290,901767,646067,17840
2020-04-22,383156,207810,6350,245714,105310,66200
2020-04-23,527619,336199,23540,499221,282053,37200
2020-04-24,211433,66783,53150,417077,303387,35210
2020-04-27,117524,33850,31680,473776,312440,38850
2020-04-28,93285,30300,24230,259695,142330,12340
2020-04-29,437534,168770,36450,190036,87470,17720
2020-05-04,170900,19800,31280,131560,49420,29440
2020-05-05,92421,35740,7090,169799,74110,34850
