Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2008,0,414768289758,412116568517,278578507715,716987828,0,277861519887,40225788900,48406368688,0,0,0,-8180579788,93223436550,0,0,0,0,0,0,0,0,0,1128081305,0,0,675387000,0,0,91419968245,0,0,0,88835352,88835352,0,2651721241,0,0,311063332,0,0,0,0,2340657909,0,24061193885,11143600000,0,0,0,0,0,0,0,0,11143600000,0,0,11143600000,0,0,0,8272840873,5804382249,7273633379,-1469251130,0,0,0,0,0,2468458624,3119150850,-650692226,0,0,0,0,0,0,0,0,0,4644753012,0,3213289076,0,0,0,1431463936,0,0,438829483643,21455301604,21355646798,0,0,0,0,0,0,0,0,0,480825750,19090909,12486602057,2819704502,0,382000000,0,0,0,0,0,243600000,4923823580,0,0,0,0,99654806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99654806,0,0,0,0,417374182039,417374182039,412430000000,350000000000,350000000000,0,62430000000,0,0,0,0,0,0,0,0,0,4944182039,4944182039,0,4944182039,0,0,0,0,0,0,0,438829483643,0,0
2009,0,598985786867,598169779651,103805089379,103805089379,0,0,86699342849,103388455195,0,0,0,-16689112346,407580083912,0,0,0,0,0,0,540004182,0,0,1034241700,0,0,527800000,0,0,405478038030,0,0,0,85263511,85263511,0,816007216,0,0,0,0,0,0,0,816007216,0,15010808834,1506000000,0,0,0,0,0,0,0,0,1506000000,0,0,2100000000,0,0,-594000000,7930857679,5821321173,9416855764,-3595534591,0,0,0,0,0,2109536506,3984746053,-1875209547,0,0,0,0,0,0,0,0,0,5573951155,0,3935712207,0,0,0,1638238948,0,0,613996595701,143037323386,142875369070,70000000000,70000000000,0,0,0,0,0,536626469,0,116579079,440577550,17874188936,4150328600,0,1014294668,0,0,0,0,15050000,0,48727723768,0,0,0,0,161954316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161954316,0,0,0,0,470959272315,470734830495,412002209102,410629960000,410629960000,0,1800040000,0,1122209102,-1550000000,0,0,0,0,1122209102,0,57610412291,57610412291,0,57610412291,0,0,224441820,224441820,0,0,0,613996595701,0,0
2010,0,1938613080962,1914630568049,249789096622,249789096622,0,0,873162912808,950453481557,0,0,0,-77290568749,791552322476,0,0,0,0,0,0,1926538482,0,0,3130452697,0,0,7495580422,0,0,778999750875,0,0,0,126236143,126236143,0,23982512913,0,0,0,0,12188448530,0,0,11794064383,0,97113957612,66306000000,0,0,0,0,0,0,0,0,66306000000,0,0,66900000000,0,0,-594000000,23068586439,9023849561,15454691626,-6430842065,0,0,0,0,0,14044736878,18130209850,-4085472972,0,0,0,0,0,0,0,0,0,7739371173,0,5354053088,0,0,0,2385318085,0,0,2035727038574,875205324581,875046587765,567500000000,567500000000,0,0,0,0,0,1292352832,0,2167596712,1483349000,1660488256,1468033106,0,12642601224,0,0,0,0,688064048,0,285105477359,0,1038625228,0,0,158736816,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,133736816,0,0,0,0,1160521713993,1160521713993,1112039499980,1000000000000,1000000000000,0,108232552000,0,5356947980,-1550000000,0,0,0,0,5356947980,0,43125266033,43125266033,0,43125266033,0,0,0,0,0,0,0,2035727038574,0,0
2011,0,1083455889893,947930295918,153344465161,153344465161,0,0,374714830140,546879387725,0,0,0,-172164557585,419790513677,0,0,0,0,0,0,351500000,0,0,9247701828,0,0,0,0,0,518792022291,0,-108600710442,0,80486940,80486940,0,135525593975,0,0,323283637,0,0,12188448530,0,123013861808,0,93038227041,66306000000,0,0,0,0,0,0,0,0,66306000000,0,0,66900000000,0,0,-594000000,16866536590,6120395954,16122552060,-10002156106,0,0,0,0,0,10746140636,18710729138,-7964588502,0,0,0,0,0,0,0,0,0,9865690451,0,9132769113,0,0,0,732921338,0,0,1176494116934,433202777332,433061630516,250000000000,250000000000,0,0,0,0,0,222908779,0,73073451,1266849000,260781100,1152610250,0,19739735489,0,0,0,0,455364000,0,158592240081,0,1298068366,0,0,141146816,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,116146816,0,0,0,0,743291339602,743291339602,1114104607826,1000000000000,1000000000000,0,108234052000,0,7420555826,-1550000000,0,0,0,0,7420555826,0,-378233824050,-378233824050,0,-378233824050,0,0,0,0,0,0,0,1176494116934,0,0
2012,0,1428151628714,1414677239539,739501000366,587501000366,0,152000000000,218739523132,341824209736,0,0,0,-123084686604,456328543592,0,0,0,0,0,0,428000000,0,0,85615695000,0,0,19027182356,0,0,552416005808,0,-201158339572,0,108172449,108172449,0,13474389175,0,0,542405751,0,0,12188448530,0,743534894,0,63435095360,45000000000,0,0,0,0,0,0,0,0,45000000000,0,0,64800000000,0,0,-19800000000,10826259715,3246911842,16332466411,-13085554569,0,0,0,0,0,7579347873,19096841419,-11517493546,0,0,0,0,0,0,0,0,0,7608835645,0,5144989507,0,0,0,2463846138,0,0,1491586724074,717504023705,717479023705,312000000000,312000000000,0,0,0,0,0,456804432,0,64893070,1299000000,650040320,149378026,0,12244439776,0,0,0,0,519376000,0,389574723715,0,520368366,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,774082700369,774082700369,1114104607826,1000000000000,1000000000000,0,108234052000,0,7420555826,-1550000000,0,0,0,0,7420555826,0,-347442463283,-347442463283,0,-347442463283,0,0,0,0,0,0,0,1491586724074,0,0
2013,0,1863579566928,1850005604331,892685928463,733485928463,0,159200000000,252295926060,339569721182,0,0,0,-87273795122,704926435096,0,0,0,0,0,0,4138930000,0,0,85822697500,0,0,16913616339,0,0,808079196153,0,-210028004896,0,97314712,97314712,0,13573962597,0,0,788746072,0,0,12188448530,0,596767995,0,59068636490,45600000000,0,0,0,0,0,0,0,0,45600000000,0,0,64800000000,0,0,-19200000000,6120237518,1701180204,13354564500,-11653384296,0,0,0,0,0,4419057314,18945828822,-14526771508,0,0,0,0,0,0,0,0,0,7348398972,0,1757055271,0,0,0,5591343701,0,0,1922648203418,1136944120801,1136919120801,330000000000,330000000000,0,0,0,0,0,5087981600,0,84441120,1062000000,1669831402,1848044774,0,11522741814,0,0,0,0,52456000,0,785223455725,0,368168366,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,785704082617,785704082617,1114104607826,1000000000000,1000000000000,0,108234052000,0,7420555826,-1550000000,0,0,0,0,7420555826,0,-335821081035,-335821081035,0,-335821081035,0,0,0,0,0,0,0,1922648203418,0,0
2014,0,3147070854128,3125552508391,1603562789371,1338912789371,0,264650000000,687664436198,749602568345,0,0,0,-61938132147,834204969932,0,0,0,0,0,0,2572000000,0,0,85403665899,0,0,17229606683,0,0,985154647023,0,-256154949673,0,120312890,120312890,0,21518345737,0,0,420733760,0,0,12188448530,0,8909163447,0,25898779815,10692000000,0,0,0,0,0,0,0,0,10692000000,0,0,10692000000,0,0,0,5342374125,2472592250,15289911509,-12817319259,0,0,0,0,0,2869781875,20180442990,-17310661115,0,0,0,0,0,0,0,0,0,9864405690,0,2455526266,0,0,0,7408879424,0,0,3172969633943,2265171469441,2265146469441,465000000000,465000000000,0,0,0,0,0,289674183603,0,113329950,794000000,7448007865,1941352330,0,8165362539,0,0,0,0,52456000,0,1491710608788,0,247168366,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,907798164502,907798164502,1114104607826,1000000000000,1000000000000,0,108234052000,0,7420555826,-1550000000,0,0,0,0,7420555826,0,-213726999150,-213726999150,0,-213726999150,0,0,0,0,0,0,0,3172969633943,0,0
2015,0,2860910146634,2845090226493,340163382922,265163382922,0,75000000000,2326361168431,1247596319016,0,1167096572535,0,-88331723120,178565675140,16400753792,0,16400753792,16082304412,0,318449380,0,0,352421457765,85305745000,0,0,0,0,0,18041684,-275580323101,0,0,0,0,0,15819920141,2979632097,145913733,503175781,2750000,0,12188448530,0,0,0,14704952329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298915976,1363156532,14991359209,-13628202677,0,0,0,0,0,935759444,20675056987,-19739297543,0,0,0,0,0,0,0,0,0,12406036353,1822533535,2384162545,0,0,8199340273,0,0,0,2875615098963,1847718855199,1253836940620,517000000000,517000000000,0,0,0,0,0,8924818000,0,0,851000000,5895495290,1732139896,855747180,5341400135,0,0,711270551312,0,0,0,1826620441,0,139168366,0,0,593881914579,0,0,0,0,0,580000000000,14025690,0,13867888889,0,0,0,0,0,0,0,0,0,0,0,1027896243764,1027896243764,1000310000000,1000000000000,1000000000000,0,310000000,0,0,0,0,0,7420555826,0,7420555826,0,12745132112,12745132112,0,12745132112,0,0,0,0,0,0,0,2875615098963,0,0
2016,0,3295992037925,3272457618782,361552797249,361552797249,0,0,2365343661572,769524155991,0,1714385482679,0,-118565977098,545561159961,16807997619,0,16807997619,16807997619,0,0,0,0,722694703698,85318478750,0,0,0,0,0,1041661280,-280301681386,0,0,0,0,0,23534419143,10501080097,139255107,702885409,2750000,0,12188448530,0,0,0,18385779565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521762958,2946431421,17746068209,-14799636788,0,0,0,0,0,575331537,20970056987,-20394725450,0,0,0,0,0,0,0,0,0,14864016607,1908740598,1651685539,0,0,11303590470,0,0,0,3314377817490,2200891871259,1259544184458,503500000000,503500000000,0,0,0,0,0,6798151035,0,0,91001850000,8348338059,4974301225,92733300,22680855554,0,0,613355143287,0,0,0,7783643632,0,1009168366,0,0,941347686801,0,0,0,0,0,920000000000,14025690,0,21333661111,0,0,0,0,0,0,0,0,0,0,0,1113485946231,1113485946231,1000310000000,1000000000000,1000000000000,0,310000000,0,0,0,0,0,8057812432,0,8057812432,0,97060321367,97060321367,0,97060321367,0,0,0,0,0,0,0,3314377817490,0,0
2017,0,4104810267573,4074632507349,85945680803,85945680803,0,0,3220292963333,680217968490,0,2322600119143,217474875700,0,768393863213,26880749385,0,26880749385,26880749385,0,0,0,0,868247102221,87511060597,0,0,0,0,0,52438794592,-266683843582,0,0,0,0,0,30177760224,26454280223,237001918,3483728083,2750000,0,0,0,0,0,29672809347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314428536,2136641055,17141060068,-15004419013,0,0,0,0,0,177787481,20970056987,-20792269506,0,0,0,0,0,0,0,0,0,27358380811,2168295918,11386494423,0,0,13803590470,0,0,0,4134483076920,2668547244457,2134186799064,1040710706528,1040710706528,0,0,0,308600000000,0,13665035,0,12000000000,1768500000,44590321946,14003255135,236240745,61158472728,0,0,632153245804,0,0,0,12148222777,0,6804168366,0,0,534360445393,0,0,0,0,0,523000000000,14025690,0,0,0,0,0,25000000,0,0,0,0,0,11321419703,11321419703,1465935832463,1465935832463,1000310000000,1000000000000,1000000000000,0,310000000,0,0,0,68882003841,0,12387297555,0,12387297555,0,371969233512,352689749293,0,352689749293,19279484219,0,0,0,0,0,0,4134483076920,0,0
