Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2009,4,87843422876,0,0,0,0,0,0,0,0,9795707061,600000000,0,1060181818,0,90909,56200380209,0,0,20187062879,0,87843422876,-46961756202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40881666674,0,0,0,0,0,0,0,0,0,0,0,0,0,-11159685124,29721981550,14295,-60900569,-60886274,0,29661095276,0,0,0,-4727625381,0,24933469895,24933469895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,32773319692,0,0,0,0,0,0,0,0,3453628374,725000000,0,348727273,0,84751090,16011601797,0,0,12149611158,-932975,32772386717,-6711036108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26061350609,0,0,0,0,0,0,0,0,0,0,0,0,0,-5980948657,20080401952,1550071,-20,1550051,0,20081952003,0,0,0,-4844776901,0,15237175102,15237175102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0
2010,2,95306676335,0,0,0,0,0,0,0,0,6226052257,2045454545,0,625909091,0,150980519,63128796405,0,0,23129483518,-38448068,95268228267,-22605622504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72662605763,0,0,0,0,0,0,0,0,0,0,0,0,0,-7120538096,65542067667,100232,0,100232,0,65542167899,0,0,0,-15565972890,0,49976195009,49976195009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0
2010,3,53361094224,0,0,0,0,0,0,0,0,5779848393,508745455,2045454545,784909092,33698708,0,20501067912,0,0,23707370119,-91521978,53269572246,-42801138920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10468433326,0,0,0,0,0,0,0,0,0,0,0,0,0,-8134074927,2334358399,267210,-30,267180,0,2334625579,0,0,0,-306200646,0,2028424933,2028424933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,4,156506054374,0,0,0,0,0,0,0,0,3749342806,560000000,0,2464996781,1519187,0,117475331177,0,0,32254864423,-188504868,156317549506,-178825490685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22507941179,0,0,0,0,0,0,0,0,0,0,0,0,0,-15419214236,-37927155415,50547,-567,49980,0,-37927105435,0,0,0,12185875643,0,-25741229792,-25741229792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,39010713733,0,0,0,0,0,0,0,0,2121033791,0,0,350000000,56419670,0,4479179002,0,0,32004081270,-16633151,38994080582,-77812744402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38818663820,0,0,0,0,0,0,0,0,0,0,0,0,0,-9476528633,-48295192453,3328608,-2582421,746187,0,-48294446266,0,0,0,0,0,-48294446266,-48294446266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,56956691093,0,0,0,0,0,0,0,0,1330310813,0,0,1340351207,31513637,0,18893176210,0,0,35361339226,-708853,56955982240,-256365568963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199409586723,0,0,0,0,0,0,0,0,0,0,0,0,0,-134525840361,-333935427084,-2100971,2582421,481450,0,-333934945634,0,0,0,0,0,-333934945634,-333934945634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,56239706551,0,0,0,0,0,0,0,0,2307129863,0,0,351300000,19288868,0,12671895364,0,0,40890092456,0,56239706551,-47067256077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9172450474,0,0,0,0,0,0,0,0,0,0,0,0,0,-8866387189,306063285,422091,0,422091,0,306485376,0,0,0,0,0,306485376,306485376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,73694942716,0,0,0,0,0,0,0,0,2507574543,0,0,1338090909,4668091,0,45636006312,0,0,24208602861,0,73694942716,-80814464790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7119522074,0,0,0,0,0,0,0,0,0,0,0,0,0,7686586861,567064787,326716529,-431556045,-104839516,0,462225271,0,0,0,0,0,462225271,462225271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,41942282237,0,0,0,0,0,0,0,0,4946107194,0,0,284881818,0,223439828,7751256380,0,0,28736597017,0,41942282237,6908908833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48851191070,0,0,0,0,0,0,0,0,0,0,0,0,0,-8356511829,40494679241,4734972,-10031,4724941,0,40499404182,0,0,0,0,0,40499404182,40499404182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
