disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2015-04-02,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2015-04-08,,,Giá tham chiếu 15.000đ/cp,,,,
2015-04-07,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2015-04-08,,,Thời gian niêm yết dưới 6 tháng,,,,
2015-10-22,investorRight,MEETING,Họp cổ đông,2015-10-28,2015-12-01,2015-12-01,ĐHĐCĐ bất thường năm 2015,,,,
2016-03-04,investorRight,ISSUE,Phát hành thêm,2016-03-16,2016-05-20,,"Phát hành 30,000,000 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:150",,150,,
2016-03-15,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-03-16,2016-03-17,,"Trả cổ tức năm 2014, Tỷ lệ 100:8",,8,,2014
2016-04-29,investorRight,MEETING,Họp cổ đông,2016-05-13,,,Họp ĐHĐCĐ thường niên 2016,,,,
2016-06-08,schedEvent,schedDiv,Dự kiến cổ tức,2017-03-16,2017-03-16,,Dự kiến chi trả cổ tức 5% cho năm 2016,,5,,2016
2016-07-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-07-27,,,Số lượng 31.599.999cp,,,,
2017-06-15,stockAlert,noticed,Nhắc nhở,2017-06-09,,,Vi phạm CBTT 3 lần kể từ ngày 01.01.2017,,,,
2017-06-21,stockAlert,alert,Cảnh báo,2017-06-22,2019-04-04,,Vi phạm CBTT 4 lần kể từ ngày 01.01.2017,,,,
2017-06-21,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-06-22,2018-08-24,,Cổ phiếu bị đưa vào diện cảnh báo,,,,
2017-07-03,investorRight,MEETING,Họp cổ đông,2017-05-26,,,ĐHĐCĐ thường niên năm 2017,,,,
2017-11-28,schedEvent,schedIssue,Dự kiến phát hành,2018-03-16,2018-03-16,,Dự kiến phát hành 30.000.000 cổ phiếu cho cổ đông hiện hữu,,150,,
2018-07-06,investorRight,MEETING,Họp cổ đông,2018-05-25,2018-07-20,2018-07-20,ĐHĐCĐ thường niên năm 2018,,,,
2018-08-23,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2018-08-24,,,Chậm CBTT BCTT bán niên năm 2019,,,,
2019-04-03,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2019-04-05,2019-04-15,,LNST cổ đông cty mẹ 2017 và 2018 BCTC hợp nhất kiểm toán âm,,,,
2019-04-12,stockAlert,control,Kiểm soát (Không hạn chế giao dịch),2019-04-16,,,Cổ phiếu được dỡ bỏ hạn chế giao dịch,,,,
2019-04-26,investorRight,MEETING,Họp cổ đông,2019-05-22,2019-06-28,2019-06-28,ĐHĐCĐ thường niên 2019,,,,
2019-10-03,stockAlert,noticed,Nhắc nhở,2019-10-03,,,Vi phạm quy định về CBTT,,,,
2020-05-18,stockAlert,alert,Cảnh báo,2020-05-21,,,Chậm nộp BCTC năm 2019 quá 15 ngày,,,,
2020-07-03,investorRight,MEETING,Họp cổ đông,2020-07-21,2020-08-05,2020-08-05,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-22,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2020-07-24,,,Tiếp tục vi phạm các quy định về CBTT,,,,
