Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,6759005757,12346396512,0,88174360,0,0,-23873859244,2573646838,-2106635777,-6663414771,-4794132438,23276012650,460190787,-2573646838,0,0,0,7598373613,0,65600000,0,0,0,0,432186,66032186,0,0,65253855271,-79363490683,0,0,0,-14109635412,-6445229613,19480259862,0,13035030249
2017,2,-23718797120,-10817566009,318600000,1644854275,0,0,46743783,1540531810,-30985633261,-2484262342,19443245667,-7678202050,258888482,-1540531810,0,22380235893,0,-606259421,-766687459,-38327273,0,0,0,0,1386750,-803627982,0,0,38778324781,-49223943130,0,0,0,-10445618349,-11855505752,13035030249,-6615141,1172909356
2017,3,-41294341917,35324538862,21857430468,-54403075,0,0,818945747,0,16652170085,4688794936,8221951324,7239975324,-1165787504,-818945747,0,-22380235893,0,12437922525,-578203972,55600000,0,0,0,0,1169643,-521434329,0,0,27317250000,-38584055929,0,0,0,-11266805929,649682267,1172909356,6615141,1829206764
2017,4,-7683788433,12254718741,-21666408243,-954555406,0,23827115461,-28760239856,7191007592,-15792150144,7371117935,10927874893,9241866897,264696708,-2257883197,0,0,0,9755523092,0,0,0,0,0,0,1997646,1997646,0,0,36474155000,-47801448238,0,0,0,-11327293238,-1569772500,1829206764,0,259434264
2018,1,-11961287103,12251300991,33188805,0,0,0,215512303,0,538714996,-7686965843,-1946000000,6250510106,157097593,-215512303,-34962396,0,0,-2937117847,-99997773,0,0,0,0,0,2109035,-97888738,0,0,42384796670,-39297414427,0,0,0,3087382243,52375658,259434265,0,311809923
2018,2,-14508750155,-10330897698,86691195,6181225,0,22577315102,2946980828,0,777520497,2053188987,1946000000,-2675188640,-1113100988,-3004877479,0,0,0,-2016457623,-57896651,3,0,0,0,0,1065674,-56830974,0,0,43160283000,-41311128593,0,0,0,1849154407,-224134190,311809923,0,87675733
2018,3,-12355240663,958113876,283054694,-56890117,0,11290233677,8945305,0,128216772,230990986,0,155822843,-42784226,-8945305,0,0,0,463301070,0,0,0,0,0,0,11230,11230,0,0,30000000,-10000000,0,0,0,20000000,483312300,87675733,0,570988033
2018,4,-103921217225,960580542,76190807749,-72099,0,11286983990,11503572885,0,-3979344158,21051977943,0,-17020582723,197820149,-10041503,0,0,0,239829708,0,0,0,0,0,0,0,0,0,0,-300000000,-438760000,0,0,0,-738760000,-498930292,570988033,0,72057741
2019,1,-13169890058,959347209,-7397800,0,0,11290218937,6267713,0,-921453999,149798996,0,457518148,-459676627,-6267713,0,0,0,-780081195,0,0,0,0,0,0,25970,25970,0,0,1003000000,-147763272,0,0,0,855236728,75181503,72057741,0,147239244
2019,3,-12949484515,955857571,0,0,0,11290489745,4983218,0,-698153981,-5086534,0,1344344362,-513029264,-4983218,0,0,0,123091365,0,0,0,0,0,0,43656,43656,0,0,5000000,-161530000,0,0,0,-156530000,-33394979,141638042,0,108243063
2019,4,41193754906,954112740,0,0,0,11289915484,12714998062,0,66152781192,362225484,-34802160949,-4722546397,-10850363569,16946038,0,0,0,16156881799,0,0,0,0,0,0,40929,40929,0,0,40000000,-16052514298,0,0,0,-16012514298,144408430,108243063,0,252651493
2020,1,-18095604141,954112740,0,0,0,11290196937,3146294336,0,-2705000128,-176585356,0,2369604959,385382290,-3520753,0,0,0,-130118988,0,0,0,0,0,0,185176,185176,0,0,260000000,-294623300,0,0,0,-34623300,-164557112,252651493,0,88094381
2020,2,-15742181370,954112740,0,0,0,11290221511,3145621136,0,-352225983,72654498,0,-65907304,462103974,-2847553,0,0,0,113777632,0,0,0,0,0,0,-113810,-113810,0,0,5000000,-86530000,0,0,0,-81530000,32133822,88094381,0,120228203
