Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,42568073803,0,42568073803,-34088835789,8479238014,-13508272393,26767256498,0,-662552263,-5672286320,15403383536,2817908,-1049677,1768231,0,15405151767,-3584192395,0,-3584192395,11820959372,53622745,11767336627,1681,0
2010,1,45969488862,0,45969488862,-37973537925,7995950937,10087177423,-2435882992,-41359912,-1303856943,-5492324734,8851063691,13567719,-19107365,-5539646,0,8845524045,-2304852036,-3052113,-2307904149,6537619896,38638671,6498981225,928,0
2010,2,46676984252,0,46676984252,-39701312956,6975671296,4100288710,-3712207533,-22184803,-667614717,-5758684269,937453487,155838190,8804884,164643074,0,1102096561,-230489796,9499814,-220989982,881106579,-101637625,982744204,-185,0
2010,3,52731478690,0,52731478690,-43480958225,9250520465,-310128696,-132547565,-22601343,-154810901,-6695086146,1957947157,4442871,-155905436,-151462565,0,1806484592,-606216863,28424065,-577792798,1228691794,244681434,984010360,85,0
2010,4,56284503005,0,56284503005,-43145900958,13138602047,9736645354,-1558751970,-27886476,-1060236632,-6685638314,13570620485,9853442,-23889109,-14035667,0,13556584818,-2930817652,399417598,-2531400054,11025184764,40146855,10985037909,1103,0
2011,1,54003279441,0,54003279441,-43057303792,10945975649,4244029428,-6751527145,-18328628,-1069517998,-6645115668,723844266,561091357,-805500487,-244409130,0,479435136,-1310757501,53249717,-1257507784,-778072648,-70146819,-707925829,-67,0
2011,2,57513272470,0,57513272470,-46781283707,10731988763,2170802202,-2764729490,-975934689,-1051853333,-6590287960,2495920182,783756983,-6222268,777534715,0,3273454897,-1130056808,-45490774,-1175547582,2097907315,110075272,1987832043,188,0
2011,3,61804802649,0,61804802649,-50927338322,10877464327,2411661010,730715625,0,-1153943148,-6391835716,6474062098,660241129,-29374500,630866629,0,7104928727,-1690560322,170355686,-1520204636,5584724091,444452546,5140271545,487,0
2011,4,66909241675,0,66909241675,-53905226825,13004014850,4613343592,-2115765651,-301724,-1432978102,-8029640416,6038974273,154574382,-9467258,145107124,0,6184081397,-504452200,3807396,-500644804,5683436593,245750583,5437686010,515,0
2012,1,65361143496,0,65361143496,-56018966519,9342176977,6225741635,-201124035,-35061264,-831654308,-8473165081,6061975188,8162001,-7856336,305665,0,6062280853,-1385103011,26597741,-1358505270,4703775583,52667127,4651108456,441,0
2012,2,69903053307,0,69903053307,-53521967552,16381085755,12670562556,-4478260118,-835174654,-783498408,-6069598581,17720291204,1822679,-47604071,-45781392,0,17674509812,-4267388402,-120800850,-4388189252,13286320560,115368513,13170952047,1232,0
2012,3,69905850425,0,69905850425,-57107095994,12798754431,4380135240,-2566549741,-389197,-1086997994,-6913423951,6611917985,14795955,-5136546,9659409,50301384747,56922962141,-1246106491,44087270,-1202019221,55720942920,-13545165,55734488085,4825,0
2012,4,78920042883,0,78920042883,-60149756814,18770286069,1870078319,-7137795621,-3999692,-1616765610,-8064278114,3821525043,377301546,-20509506,356792040,3470994391,7649311474,-1364910444,1452076941,87166497,7736477971,203605400,7532872571,903,0
2013,1,74520305460,0,74520305460,-60679966176,13840339284,5415879556,-1953984288,-8594444,-1352348678,-8248036799,7701849075,10898,-1020729,-1009831,3617922282,11318761526,-2276786678,82996061,-2193790617,9124970909,-88907592,9213878501,797,0
2013,2,129393785571,0,129393785571,-100125226102,29268559469,1725750966,3260327287,-183197472,-3825376917,-16450146300,13979114505,139525454,-783602323,-644076869,2810398525,16145436161,-3733713571,246788637,-3486924934,12658511227,3685458675,8973052552,341,0
2013,3,224253413653,-8323082748,215930330905,-168608031821,47322299084,8127139796,-7512899110,-1619454485,-10703044643,-11902921295,25330573832,1259804699,54634908,1314439607,551538361,27196551800,-4525982721,344673258,-4181309463,23015242337,8878818101,14136424236,719,0
2013,4,197894073108,0,197894073108,-157131819074,40762254034,12954627659,4301190678,-886792421,-8372895050,-13822659861,35822517460,483323691,-750315707,-266992016,1992580004,37548105448,-8904434897,-1370823889,-10275258786,27272846662,10782326280,16490520382,851,0
2014,1,175718786492,-1316656880,174402129612,-138219075576,36183054036,10945209942,-432973070,-1250301891,-8321573374,-14972141502,23401576032,1371669167,-263501270,1108167897,0,24509743929,-3983027395,0,-3983027395,20526716534,10225729850,10300986684,415,0
2014,2,208775000505,0,208775000505,-163113868880,45661131625,12731304409,822815925,-1174326585,-6469988064,-12956076227,39789187668,619136291,-92655813,526480478,4704638128,45020306274,-8408629481,501456185,-7907173296,37113132978,8502442896,28610690082,971,0
2014,3,320438455847,-15354138800,305084317047,-228663020489,76421296558,15712099865,-307535055,-653351396,-18419834279,-34490716840,38915310249,1517338736,-275080583,1242258153,2213529442,42371097844,-5354563303,0,-5354563303,37016534541,16949530183,20067004358,331,0
2014,4,442717457713,-9201580753,433515876960,-291956396855,141559480105,12534130795,-4741236366,-1620153396,-40659427139,-46947899719,61745047676,2475662569,-240242009,2235420560,3703538059,67684006295,-7598996027,1023287530,-6575708497,61108297798,23774512080,37333785718,680,0
2015,1,399986293104,-18780550365,381205742739,-273673547823,107532194916,13508707079,-9602596414,-989429632,-23165633296,-33664943010,54607729275,1542167460,-93309569,1448857891,3627123664,59683710830,-5107722599,0,-5107722599,54575988231,20395137389,34180850842,438,0
2015,2,720886526614,-40986418257,679900108357,-471555816619,208344291738,20263276607,-35445784289,-4262867977,-51888943753,-63594341375,82502006132,4366462547,-307842069,4058620478,0,86560626610,-15768418993,1158744056,-14609674937,71950951673,34369410004,37581541669,450,0
2015,3,729390349142,-27413985356,701976363786,-556649834421,145326529365,64396480849,-16107518522,-4270770635,-28498350370,-52632854718,120443349533,6275188489,-1316110940,4959077549,0,125402427082,-17632441979,101051437,-17531390542,107871036540,23708166837,84162869703,1033,0
2015,4,924401615070,-40188129586,884213485484,-676752074849,207461410635,26491276112,-20297765280,-5244569223,-59643886199,-89394114374,81342267162,3809713486,-3784798356,24915130,0,81367182292,-5614598054,343666901,-5270931153,76096251139,20754031469,55342219670,663,0
2016,1,656591548977,-26541371427,630050177550,-491296409009,138753768541,130651128029,-30249153118,-5317012805,-34624131004,-55678902565,155855430847,13379186440,-7036307759,6342878681,0,162198309528,-29226197435,45188752,-29181008683,133017300845,16765964597,116251336248,1152,0
2016,2,679348193336,-43150582865,636197610471,-484997800183,151199810288,18344604164,-5401701722,-7081007615,-41264105745,-62896314774,63432034028,-6639765705,6658678283,18912578,0,63450946606,-2139807390,-1791113773,-3930921163,59520025443,19538058521,39981966922,348,0
2016,3,727341387598,-25874621360,701466766238,-563420564527,138046201711,14976497560,-6491642226,0,-33261179680,-58266631175,69675353926,7423899077,-7120666534,303232543,0,69978586469,-8322898873,769061193,-7553837680,62424748789,17546611826,44878136963,445,0
2016,4,809967968830,-24758928515,785209040315,-569197690125,216011350190,17101617711,-18980480105,0,-63646492923,-74086187777,92089550406,0,-1346376441,-1346376441,0,90743173965,-11031073987,2997624102,-8033449885,82709724080,26118600632,56591123448,558,0
2017,1,562720033647,-27025843657,535694189990,-404877943945,130816246045,12613122420,-5802849900,-3424444176,-32229065590,-59124184127,54839952699,12235080039,-512320361,11722759678,0,66562712377,-10030448035,54131785,-9976316250,56586396127,18458863787,38127532340,373,0
2017,2,1002666363417,-35351428829,967314934588,-810867765129,156447169459,23327648716,-16176340667,-8956054452,-55220973878,-58196914768,53147231254,-80273859,-1956423439,-2036697298,0,51110533956,-2363253108,-1883662711,-4246915819,46863618137,16787037213,30076580924,292,0
2017,3,1158813200743,-18681675652,1140131525091,-899775692929,240355832162,263704998393,-8856425812,0,-102557864651,-82810274934,311804935519,2194411294,-1676986237,517425057,0,312322360576,-12874527786,1170764667,-11703763119,300618597457,34690697163,265927900294,2494,0
2017,4,1452234467106,-20473294997,1431761172109,-1021931340557,409829831552,25359939717,-10891743715,0,-170691572611,-141834633370,120177254534,18194057280,-26373845004,-8179787724,0,111997466810,-19144930801,4473664841,-14671265960,97326200850,37121680017,60204520833,315,0
2018,1,1736237524025,-31081301259,1705156222766,-1411682847081,293473375685,99888119080,-21616909539,0,-118045999818,-105668523248,150468813378,1576315753,-636172524,940143229,0,151408956607,-9482700449,673293838,-8809406611,142599549996,53705168372,88894381624,742,0
2018,2,1869897867573,-28585032561,1841312835012,-1563724981211,277587853801,38398486170,-28878545146,-31479160371,-116262544269,-106261799857,68867761789,3032191187,-317100757,2715090430,0,71582852219,-16459466888,6971561464,-9487905424,62094946795,37548139325,24546807470,203,0
2018,3,1902790690123,-30226729660,1872563960463,-1565356992479,307206967984,62698410818,-46429905290,-31872804504,-135365927837,-94794790531,98147341983,2764119929,-3707915428,-943795499,0,97203546484,-14918472488,-1391390688,-16309863176,80893683308,29907577612,50986105696,424,0
2018,4,2436734057508,-23430631443,2413303426065,-1903087562113,510215863952,168320078708,-56680067549,-41804106493,-176289615464,-145858853920,315695582681,4708177564,-2139047416,2569130148,0,318264712829,-44241368357,6317498133,-37923870224,280340842605,118169355615,162171486990,1308,0
2019,1,1613479269411,-34483903481,1578995365930,-1250714424678,328280941252,27695087592,-40551363259,-38349242131,-123290189210,-118053989764,87205609658,2029878150,-873376584,1156501566,0,88362111224,-11079624344,-4183586614,-15263210958,73098900266,37522765655,35576134611,236,0
2019,2,1808593521146,-74929655217,1733663865929,-1371209558118,362454307811,34737359905,-49235263663,-43515744930,-123379706971,-122812710946,122527601015,7540092096,-5848892835,1691199261,0,124218800276,-22436070903,198870337,-22237200566,101981599710,41210517392,60771082318,364,0
2019,3,2026665949453,-44885943137,1981780006316,-1617044923225,364735083091,66464230766,-45338685007,-41325149570,-167241943969,-107479934779,119140274718,12225507617,-1743969528,10481538089,0,129621812807,-18096070357,3480041238,-14616029119,115005783688,43510962578,71494821110,420,420
2019,4,2518035873216,-34173950731,2483861922485,-1884179880379,599682042106,47266721626,-51958359481,-48002676077,-241268620705,-184818178458,179409029457,6694727444,-9480723894,-2785996450,0,176623033007,-25176529671,5676753129,-19499776542,157123256465,72021075594,85102180871,500,500
2020,1,1332995843467,-50509950153,1282485893314,-1033718389420,248767503894,70487321800,-62128406444,-58553250519,-117726173938,-118151284145,30440484695,4361474112,-1054567682,3306906430,0,33747391125,-7404458242,2360822307,-5043635935,28703755190,14561184956,14142570234,72,0
2020,2,1895287778313,-56161157404,1839126620909,-1538795414131,300331206778,86403683051,-85158881684,-76773993038,-92858528454,-138041169379,85407058561,105374505950,-117913520129,-12539014179,0,72868044382,-28311278528,22180804204,-6130474324,66737570058,30162228929,36575341129,179,179
