Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,4,316367769711,-292038285010,-19687607859,-627459023,-794658858,35096141973,-15590864927,0,22725036007,0,0,0,0,150000000,-150000000,31114753,31114753,0,0,153869490357,-165346750417,0,0,0,-11477260060,11278890700,38278620429,0,49557511129
2014,1,178800774733,-144755071371,-22726621103,-2794756725,-1000000000,7072110285,-8120585110,0,6475850709,0,0,-8000000000,0,0,0,140418762,-7859581238,0,0,113261746589,-124393537467,0,0,0,-11131790878,-12515521407,30897832512,0,18382311105
2014,3,233983858757,-156870320963,-16228658751,-4389054850,-2626080378,23179313856,-45566281740,0,31482775931,0,0,-2002100000,-5695188299,-8000000000,8000000000,368635485,-7328652814,0,0,72886830393,-77361431481,0,-357605080,0,-4832206168,19321916949,11254029759,0,30575946708
2015,1,407316965587,-328540127897,-31481770005,-3452194582,-519284688,100087354463,-25888365355,0,117522577523,-158454545,318222224,0,27211326550,-120900000000,0,289071735,-93239834036,0,0,183592616977,-181821558391,0,0,0,1771058586,26053802073,43779855775,0,69833657848
2015,2,345569157218,-292846808828,-24169666270,-4507357543,-1644342273,-63905994005,-20899230213,0,-62404241914,86454545,30000000,0,12434982191,-14000000000,0,243822690,-1204740574,0,0,189521103067,-133361666767,0,-512050,0,56158924250,-7450058238,69833657848,0,62383599610
2016,1,426150305376,-388663926318,-41817631351,-3287471723,-1326625587,18640590735,-28333818817,0,-18638577685,-7346210657,0,-7900000000,11000000000,0,0,269968570,-3976242087,0,0,232783090048,-233892123023,0,-10721700,0,-1119754675,-23734574447,74361545372,0,50626970925
2016,2,296608972694,-292171616027,-23136545308,-7679359413,-647136288,12308009176,-6921497592,0,-21639172758,-14843123005,415000000,3360000000,-2446548197,0,0,261817282,-13252853920,0,0,238661409574,-182826674436,0,-877800,0,55833857338,20941830660,50626970925,0,71568801585
2016,3,401414816753,-383413920717,-28876860765,-5533203805,-220829544,3934776166,-7934081614,0,-20629303526,9955405791,0,-36250000000,17854360985,0,0,1229296338,-7210936886,0,0,351903166491,-269506401243,0,-12307060,0,82384458188,54544217776,71568801585,0,126113019361
2016,4,582365951463,-564026854780,-30288107344,-11588814528,-1857260220,16057149829,-15001067110,0,-24339002690,-39213912485,0,-1500000000,15506893225,-9461425795,0,492548558,-34175896497,0,0,340776536381,-271301420628,0,-10442717015,0,59032398738,517499551,126113019361,0,126630518912
2017,1,624000171839,-575035587487,-41826009099,-9368259745,-2444983087,14710374923,-26275780508,0,-16240073164,-7391307297,882500000,0,0,-23806269961,0,396491597,-29918585661,403032500,0,307084428314,-269783130937,0,-246080550,0,37458249327,-8700409498,126524964745,0,117824555247
2017,2,0,0,0,0,0,0,0,0,-13549240835,-14374317062,172640345,0,600000000,-10750000000,0,678843707,-23672833010,1046567500,0,342010616266,-320584166761,0,-293919450,0,22179097555,-15042976290,117824555247,0,102781578957
2017,3,543749750111,-510505732924,-33123726296,-12193591355,-1573626980,36155669152,-40429669540,0,-17920927832,-8290890459,0,-105700000000,38090610356,-10750000000,0,779339411,-85870940692,99976458003,0,369908798904,-328943089891,0,-15218274640,0,125723892376,21932023852,102041724461,0,123973748313
2017,4,653767497080,-772194986350,-20254849286,-12125602907,-871659929,27087962814,-60620556258,0,-185212194836,-10985604580,0,-209200808920,257486393225,-143443530039,0,2820912256,-103322638058,0,0,487452563091,-242050482079,0,-10241000,0,245391840012,-43142992882,123973748313,0,80830755431
2018,1,773242444501,-820793396353,-31408857534,-13400716554,-3818321892,29842278117,-27808654582,0,-94145224297,0,0,10000000000,8198677310,0,0,292085967,18490763277,0,0,450771350618,-407004947569,0,-11536800,0,43754866249,-31899594771,76503525983,0,44603931212
2018,2,614414465362,-603627992963,-73385779330,-19442404116,-3758428317,23733367397,-29717756580,0,-91784528547,-9516871683,3607695000,-40000000000,46543703530,-5000000000,0,492770108,-3872703045,0,0,586215281862,-439374996671,0,-15549600,0,146824735591,51167503999,44603931212,0,95771435211
