Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,3,793529851023,-208118161424,-37450099071,-9668993473,0,44135414673,-87242359193,22927204207,495185652535,-104227074,0,-234500000000,0,0,0,720097621,-233884129453,0,0,2497620451,-312518174343,0,0,0,-310020553892,-48719030810,162441256259,0,113722225449
2010,1,728211472586,-182389946687,-65206024956,-12603132169,37042118700,0,-87063501125,22496358934,417990986349,-21530000,1434500000,0,0,0,0,469987771,1882957771,0,0,9563337871,-348316784678,0,0,0,-338753446807,81120497313,46046664222,85192283,127252353818
2010,3,2190103183728,-498448591394,-143591215060,-27665125565,-33337358865,97721719836,-230691152253,0,1354091460427,-300584000,1840732909,0,20000000000,-2400000000,2400000000,1830428979,23370577888,0,-11557000,22253151515,-1346693958753,0,0,0,-1324452364238,53009674077,46046664222,85192283,99141530582
2010,4,3051680016292,-806273064062,-187272522886,-38416487054,-43744191884,136806452651,-312189946882,0,1800590256175,-645579455,1879732909,-35000000000,55000000000,-2400000000,2400000000,7286256905,28520410359,0,-11557000,24583618144,-1836271610008,0,0,0,-1811699548864,17411117670,46046664222,-218780719,63239001173
2011,1,827484713899,-271987850204,-64052598910,-16259267175,-11894370444,35854398848,-100303566684,0,398841459330,-27710000,120727818,-51000000000,61000000000,0,0,2059086861,12152104679,0,0,4464600000,-377700589086,0,0,0,-373235989086,37757574923,63239001173,285041002,101281617098
2011,4,902084225076,-161089597334,-44499459646,-20693904699,-1086147764,32874049347,-67071904112,0,640517260868,-12166344187,14690909,0,0,0,0,221396862,-11930256416,0,0,11100000000,-621320074316,0,0,0,-610220074316,18366930136,24138020141,-890536,42504059741
2012,1,747147793011,-144562626887,-53220491644,-26571743122,-6744929338,31139484852,-77514405877,0,469673080995,-9071117096,0,-17000000000,17000000000,0,0,182462501,-8888654595,0,0,49729800000,-526742489451,0,0,0,-477012689451,-16228263051,42504059741,890536,26276687226
2012,2,879457425557,-137091273277,-46338884273,-18369058366,-12522022513,239094034402,-100622444793,0,803607776737,-7286042582,0,-54000000000,14000000000,0,0,636651758,-46649390824,0,0,-28405800000,-719224103546,-11435000000,0,0,-759064903546,-2106517633,26276687226,0,24170169593
2012,3,866839687828,-193056046022,-47936701266,-8995439055,-23469009332,64059866144,-88964747494,0,568477610803,-3476377139,0,-66000000000,106000000000,0,0,1078929964,37602552825,0,0,17991948718,-618638926586,0,0,0,-600646977868,5433185760,24170169593,0,29603355353
2012,4,844426932011,-360271255472,-4145602266,-7812339166,-26598732153,37358893222,-186578504982,0,296379391194,-3550354180,0,-1900000000,0,0,0,145274924,-5305079256,0,0,22765432136,-313021221635,0,0,0,-290255789499,818522439,29603355353,-6069150,30415808642
2013,1,757773380532,-171116284484,-60165961845,-10034702299,-21839355720,97855665405,-139326549185,0,453146192404,-2719313016,0,-3000000000,4900000000,0,0,153182458,-666130558,0,0,10299000000,-453556065698,-11435000000,0,0,-454692065698,-2212003852,30415808642,0,28203804790
2013,2,911993487657,-217985074424,-37123101478,-6896982915,-22904281261,44642961620,-150344502229,0,521382506970,-752898180,0,-132500000000,76000000000,0,0,711484215,-56541413965,0,0,9857025840,-466721939340,0,0,0,-456864913500,7976179505,28203804790,0,36179984295
2013,3,839042485766,-307019756869,-40742780788,-7545187256,-32686896665,55130613441,-232290441151,0,273888036478,-12860227486,0,0,56500000000,0,0,1260198520,44899971034,0,0,8799500000,-342697158453,0,0,0,-333897658453,-15109650941,36179984295,0,21070333354
2013,4,898426532564,-324315405174,-66387101668,-8099108765,-30989669774,113843644821,-205248515827,0,377230376177,-2769984679,0,-10000000000,0,0,0,79804416,-12690180263,0,0,21691230000,-371913293735,0,0,0,-350222063735,14318132179,21070333354,-93089715,35295375818
