Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,1957415663779,-8442332210,1948973331569,-1665923519610,283049811959,6768350062,-45199571644,0,-106091336708,-61158514183,77368739486,3170667858,-388633617,2782034241,0,80150773727,0,0,0,80150773727,0,80150773727,5553,0
2008,0,2151114097734,-2243358193,2148870739541,-1899661285197,249209454344,5288017228,-128716005984,0,-90342228552,-30780567415,4658669621,5788299500,-246588397,5541711103,0,10200380724,-1808393672,577089616,-1231304056,8969076668,0,8969076668,476.6,0
2009,0,2503839947856,-7530659461,2496309288395,-1865414176290,630895112105,52608692283,-74931113347,-45690756936,-184598943735,-96091068758,327882678548,5777864067,-148179920,5629684147,0,333512362695,-42292755855,-577089616,-42869845471,290642517224,0,290642517224,12651,0
2010,0,2701049971350,-1396545384,2699653425966,-2328205266748,371448159218,18579532570,-41940130017,-37530031142,-92125053903,-80678420923,175284086945,11523228810,-1488392040,10034836770,0,185318923715,-44421930929,0,-44421930929,140896992786,0,140896992786,4149,0
2011,0,2938889249473,-15051813318,2923837436155,-2661210457808,262626978347,17331343472,-106192509549,-75919815881,-73401323150,-59749196417,40615292703,11469653524,-849416293,10620237231,0,51235529934,-11971708733,0,-11971708733,39263821201,0,39263821201,929.351,0
2012,0,3078464141884,-34649385422,3043814756462,-2336699122787,707115633675,6531071857,-110476022345,-77363825051,-108890339249,-160813076425,333467267513,20536436098,-16569885333,3966550765,0,337433818278,-83437706177,-112298522,-83550004699,253883813579,0,253883813579,5266,0
2013,0,3166282125064,-32493177374,3133788947690,-2296387280882,837401666808,45299184979,-101914724871,-40635661235,-97142449449,-210430846259,473212831208,14828974345,-7230287000,7598687345,0,480811518553,-120465740109,-279439169,-120745179278,360066339275,0,360066339275,5856,0
2014,0,3188912320749,-10687215254,3178225105495,-2351974054975,826251050520,16288829712,-75253277499,-55821680180,-133210114927,-219476505455,414599982351,12791977840,-1836135225,10955842615,0,425555824966,-94817899304,226358195,-94591541109,330964283857,0,330964283857,4776,0
2015,0,3660161976263,-23995230615,3636166745648,-2829777633725,806389111923,11964631309,-118151559183,-67229006276,-151556520228,-195904189397,352741474424,19172140005,-424992000,18747148005,0,371488622429,-81760081978,197964540,-81562117438,289926504991,0,289926504991,4170,0
2016,0,3324238833893,-37473027749,3286765806144,-2606279720043,680486086101,13906381145,-86561438778,-60039651095,-150189656317,-123155138721,334486233430,8400515548,-11437958670,-3037443122,0,331448790308,-70038656548,-514997755,-70553654303,260895136005,0,260895136005,2993,0
2017,0,3645050345829,-127632612713,3517417733116,-3084327407357,433090325759,16653744629,-108510238614,-93837510967,-149074662387,-134690093150,57469076237,12342470466,-1060247804,11282222662,0,68751298899,-14274931420,524671640,-13750259780,55001039119,0,55001039119,533,0
2018,0,3999315929973,-107331941067,3891983988906,-3468935505914,423048482992,8530093675,-162310708000,-124602120323,-137619657773,-128367681121,3280529773,5213616211,-420433396,4793182815,0,8073712588,-1228316778,-798377276,-2026694054,6047018534,0,6047018534,91,0
2019,0,4363262064400,-98069689712,4265192374688,-3688486841986,576705532702,14712262543,-144980819650,-126474706431,-224272303740,-162474517655,59690154200,9709294261,-3837262991,5872031270,0,65562185470,-14040846228,928409134,-13112437094,52449748376,0,52449748376,506,0
