date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,140312,48910,4890,303288,207503,11650
2019-12-03,321630,84306,8130,470200,315540,84810
2019-12-04,244607,51640,1960,324983,184310,25010
2019-12-05,106305,28645,1000,318605,224890,18680
2019-12-06,200608,32950,900,200592,129453,3840
2019-12-09,279357,99887,300,198853,139530,5070
2019-12-10,137193,11600,1940,224937,125933,2150
2019-12-11,151423,16590,30840,261207,155327,16960
2019-12-12,259100,58412,12890,322200,218170,26800
2019-12-13,118562,20515,0,208818,139090,1370
2019-12-16,103894,24414,11750,158666,90790,21970
2019-12-17,166583,20760,5490,247097,127232,25730
2019-12-18,162070,28170,17970,291930,137430,11650
2019-12-19,150888,27740,2950,253822,96905,16490
2019-12-20,68521,6390,1090,131569,55950,19570
2019-12-23,308774,89240,14790,458256,268351,49250
2019-12-24,225881,32490,0,340189,157320,64790
2019-12-25,296183,83754,16630,330497,143040,30500
2019-12-26,448998,203497,15160,331412,144243,45850
2019-12-27,217610,70270,300,349020,224080,21660
2019-12-30,207732,54270,15550,250688,127078,20320
2019-12-31,135665,29880,50,252335,154515,11400
2020-01-02,209393,35180,9110,305057,156940,2330
2020-01-03,164278,22036,8450,242532,96588,43530
2020-01-06,114648,12950,2760,230712,127102,2340
2020-01-07,125962,32340,10560,250108,129480,34310
2020-01-08,159125,16440,17850,304735,145045,9260
2020-01-09,233584,26045,1700,184356,61801,6060
2020-01-10,208812,69397,6850,289308,162483,39440
2020-01-13,216846,106130,50920,276024,121769,39620
2020-01-14,244781,113281,900,243449,135749,9830
2020-01-15,380607,194527,3120,269363,160450,19090
2020-01-16,147449,53742,9550,223291,143463,15970
2020-01-17,350268,144818,12390,341442,230232,45180
2020-01-20,121718,12130,450,197442,108192,5220
2020-01-21,285631,98751,5320,205769,90650,23030
2020-01-22,195659,58400,8210,214741,113775,11460
2020-01-30,137052,31000,21860,552178,418718,10360
2020-01-31,149609,26260,4510,339561,190136,11150
2020-02-03,186544,29960,15920,475436,299036,12180
2020-02-04,157303,43496,1250,242067,100324,12760
2020-02-05,184080,49000,2680,178220,101070,32550
2020-02-06,229098,83241,1000,178082,65459,51390
2020-02-07,201398,62180,11120,276832,186162,29680
2020-02-10,587470,274480,66130,267170,102900,59490
2020-02-11,247669,98669,14790,332131,211730,15040
2020-02-12,207640,67557,8390,293110,161980,12730
2020-02-13,231174,80873,13030,332646,213356,31120
2020-02-14,308710,149740,6970,222100,125500,28000
2020-02-17,245516,102426,8520,330474,227144,17050
2020-02-18,152281,41180,1290,272999,164598,24620
2020-02-19,138208,60390,7100,216062,126302,33000
2020-02-20,192838,41597,11250,363202,227319,16930
2020-02-21,223872,49186,11410,289608,185980,24920
2020-02-24,109618,0,6240,329132,209232,20430
2020-02-25,204548,56018,15170,262562,149732,20480
2020-02-26,97504,11110,4200,222516,77205,14500
2020-02-27,177691,36661,9960,244689,135289,14450
2020-02-28,132395,15050,5090,335975,211135,9840
2020-03-02,184594,19000,3850,307726,152817,36200
2020-03-03,412022,133077,19250,198718,84350,35530
2020-03-04,237353,65421,9980,278107,126957,16160
2020-03-05,159824,65544,10550,252536,114731,12580
2020-03-06,534417,126217,13080,389313,203333,32240
2020-03-09,41650,35900,85520,285890,142190,0
2020-03-10,388633,144462,1350,435927,245997,16620
2020-03-11,151086,67228,34780,582044,350252,5030
2020-03-12,1834,0,44190,227946,135870,1110
2020-03-13,275700,102300,70860,586260,376020,18540
2020-03-17,123505,13310,9020,267815,92675,4850
2020-03-18,245804,61480,11400,336126,182423,16160
2020-03-19,132908,9000,7760,304562,125802,16550
2020-03-20,184884,30350,15230,238556,109671,31690
2020-03-23,25500,7440,2290,155300,61070,1520
2020-03-24,140015,20524,11230,284045,125585,2680
2020-03-25,309885,108775,8770,142375,71645,43840
2020-03-26,143385,31447,11670,244105,81765,45480
2020-03-27,204886,52540,17540,270774,138958,19340
2020-03-30,86246,32982,9690,158434,67646,6720
2020-03-31,114975,6450,7700,200595,109725,3570
2020-04-01,184576,41680,10000,143144,41310,4600
2020-04-02,163860,163860,0,163860,163860,0
2020-04-03,319527,84945,11990,385233,225205,5880
2020-04-06,239815,85590,12070,149125,80940,6870
2020-04-07,358266,163836,8560,223084,121255,25390
2020-04-08,273875,97855,4420,291405,137375,14420
2020-04-09,162166,25796,8220,305804,176844,42230
2020-04-10,146183,31020,26730,275967,138740,32350
2020-04-13,181839,25080,18740,289961,154551,20240
2020-04-14,241498,112820,11480,187792,82620,30680
2020-04-15,161435,49250,23580,150525,79044,29030
2020-04-16,137280,29000,22500,209500,103750,22280
2020-04-17,354190,132810,19110,229980,97455,32740
2020-04-20,164675,10000,10100,297875,182420,51590
2020-04-21,186154,57449,11040,307126,152051,29360
2020-04-22,202320,31390,15250,178790,75770,16110
2020-04-23,277241,83761,27910,164219,60992,30280
2020-04-24,140641,15000,6190,161319,86431,11340
2020-04-27,135434,57000,13760,185896,97311,8430
2020-04-28,79116,19500,10250,129974,69784,10920
2020-04-29,737107,360020,19110,153123,69870,13110
2020-05-04,545390,237155,50780,200350,95855,7870
2020-05-05,134750,62240,5560,122290,77480,5840
