Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,36787586798,1052388627,956830573,0,0,-7520238107,7700000,0,31284267891,-11007269822,-347001587,-41552247,62168686,0,-272000589,0,-2540364155,17138248177,-17746429593,4052917281,-30542108534,31918766137,-7766456119,0,1904722789,-18178588039,2690920000,0,2000000000,0,0,-5175499000,0,-484579000,-1524918862,4220588120,0,2695669258
2006,0,29929248217,1651107731,382840475,0,0,-7070971506,204191774,0,25096416691,1966268529,78166354,-157894112,-327125200,-211894774,-7120507537,300000,-4212188684,15111541267,-8820054365,10546807662,-31278357600,9890854520,-17577213506,0,1314986984,-35922976305,81996759500,0,13700000000,-15700000000,0,-9586451500,0,70410308000,49598872962,2695669258,0,52294542220
2007,0,47574547603,2438149715,4243051910,0,0,-3661620368,107537215,0,50701666075,-6942752996,473869187,8948060906,-500335419,-80277000,-9689978692,0,-2413305919,40496946142,-30741335860,0,0,0,-129486500375,67999124088,2648384934,-89580327213,0,0,44760000000,-26760000000,0,-16787606000,0,1212394000,-47870987071,52294545220,0,4423558149
2008,0,48546440063,2606836286,14572818316,0,0,1532241347,164898193,0,67423234205,-7963332396,-13289446419,-2865985747,-1599086283,-192158408,-10914071647,0,-2753351221,27845802084,-59744746249,1169490000,-31757320000,29975605511,-14364550468,14038354000,8052020973,-52631146233,55545198500,-1298220000,11147272498,-18000000000,0,-20154137000,0,27240113998,2454769849,4423558149,0,6878327998
2009,0,81831908953,2355201707,-14824007885,0,0,-6863240945,614615964,0,63114477794,3397715611,-11359944128,5232847979,941273931,-614615963,-940641399,0,-4044525000,55726588825,-39821251641,0,-8842375000,38086844863,0,0,4527236283,-6049545495,0,0,25207940320,-36355212818,0,-20081874000,0,-31229146498,18447896832,6878327998,0,25326224830
2010,0,69587135345,3493453276,1859259576,0,0,-3793507324,1283539999,0,72429880872,-6718252611,-14398221829,13503283357,3847265733,-1283539999,-25446804536,0,-6970453583,34963157404,-55783612544,0,-6100000000,22619283724,-6224908000,0,-1835597800,-47324834620,0,0,38300000000,-8300000000,0,-35134284600,0,-5134284600,-17495961816,25326224830,0,7830263014
2011,0,47040089518,7952598187,8160860278,0,0,-8184415243,8090723633,0,63059856373,-9405512787,6201725137,12550151541,1256940220,-8090723633,-5114899023,0,-7598909590,52858628238,-22996713103,0,-20849000000,21400000000,-796000000,2829905525,3257430534,-17154377044,0,0,83342949551,-79105000000,0,-30131239400,0,-25893289849,9810961345,7830263014,0,17641224359
2012,0,18842470161,16059227774,1663672420,0,0,-3124956251,4019591238,0,37460005342,-1130660628,19678225517,-1323631489,-9265195936,-3976092934,-11403231698,0,-3510282097,26529136077,-9315189661,0,-1750000000,2122000000,0,396654585,1607485961,-6939049115,0,0,101240611149,-104551627172,0,-15061213000,0,-18372229023,1217857939,17641224359,0,18859082298
2013,0,10730692444,11980664847,3381656227,0,0,-2770512046,2645453615,0,25967955087,-1277457085,10280392775,-6668965540,-6063536441,-2688951919,-2454062366,0,-3875302075,13220072436,-1399370700,555354546,0,1652428000,0,860356534,4268441952,5937210332,0,0,77597760109,-91004258222,0,-10539686500,0,-23946184613,-4788901845,18859082298,0,14070180453
2014,0,19420988651,12657752334,1487567860,0,0,-1367350553,774539778,0,32973498070,-779351510,3198807035,-40382701,-1588911114,-774539778,-2924081437,0,-5167471727,24897566838,-2306401574,518181818,-3000000000,1523397793,0,9004500000,1799165337,7538843374,0,0,56143203238,-73663638653,0,-7530606500,0,-25051041915,7385368297,14070180453,0,21455548750
2015,0,57123381237,11486886745,-2463598387,0,0,-11237578336,0,0,54909091259,7486397118,557350076,-731622896,-14792347404,0,-10405724709,0,-1737150000,35285993444,-11549707910,20536297636,-10000000000,719286500,0,38000000000,6253963771,43959839997,0,0,0,0,0,-27170996800,0,-27170996800,52074836641,21455548750,0,73530385391
2016,0,61725415862,10580635940,87827858,0,0,-22409455672,0,0,49984423988,16562161935,556024941,-21179494608,-15938063376,0,-13044895954,0,-3180496840,13759660086,-4644926629,10768713817,-31000000000,705494653,0,0,6028330942,-18142387217,0,0,0,0,0,-30122426000,0,-30122426000,-34505153131,73530385391,0,39025232260
2017,0,73434725286,10291795999,531430888,0,0,-9857541639,0,0,74400410534,-31024975148,-201604856,-133413641,-8189075939,0,-16490405537,0,-3444782004,50652629309,-15802289980,1479865453,-79500000000,106800000000,0,0,9857541639,22835117112,0,0,0,0,0,-37653032500,0,-37653032500,35834713921,39025232260,0,74859946181
2018,0,83018567139,10548302505,114842985,0,0,-6682089806,0,0,86999622823,1078437642,110253171,7961130775,-14356778384,0,-16149591661,-15979075967,-8015000000,41648998399,-1188308606,0,-10000000000,13700000000,0,0,7007581806,9519273200,0,-152500000,0,0,0,-30122426000,0,-30274926000,20893345599,74859946181,0,95753291780
2019,0,83879445979,10603619714,9933460357,0,0,-8967020138,0,0,95615635304,876388309,118690379,1316308846,8294886071,0,-13061823293,0,-3227753293,58462246823,-1063058202,0,-57600000000,26500000000,0,0,8967020138,-23196038064,0,-10194403500,0,0,0,-51541255500,0,-61735659000,-26469450241,95753291780,0,69283841539
