Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,2786442015445,-385869139,2786056146306,-2377373964095,408682182211,15464994297,-146021826452,-112056089238,-171600781178,-61910839396,44613729482,6652565185,-2700693569,3951871616,0,48565601098,-19046570433,5456742125,-13589828308,34975772790,0,34975772790,0,0
2009,0,3366532784656,-1266078130,3365266706526,-2801863847864,563402858662,16431737565,-149125376918,-119674086128,-237458384672,-101186568306,92064266331,7374517018,-3575876844,3798640174,0,95862906505,-18700411609,-5456742125,-24157153734,71705752771,0,71705752771,0,0
2010,0,3609314056794,-811054028,3608503002766,-2884444593725,724058409041,11360539325,-99529401408,-89989563382,-178234173940,-82654586819,375000786199,10250273871,-1621105745,8629168126,0,383629954325,-95907488581,0,-95907488581,287722465744,0,287722465744,6654,0
2011,0,4056714765536,-552678579,4056162086957,-3228863847546,827298239411,17525160531,-101906273574,-90208980429,-221366276112,-110983177589,410567672667,14517036079,-3040338184,11476697895,0,422044370562,-105089011073,0,-105089011073,316955359489,0,316955359489,6896,0
2012,0,4496114126408,-1263127863,4494850998545,-3495007394947,999843603598,11920993630,-71492485309,-65059677848,-290068861088,-140519393830,509683857001,19165531162,-4160832001,15004699161,0,524688556162,-130597182939,0,-130597182939,394091373223,0,394091373223,6782,0
2013,0,4770053934091,-1576720654,4768477213437,-3668449088573,1100028124864,11444675986,-64820149276,-56701009809,-311335677451,-154947237042,580369737081,17719157928,-2993561446,14725596482,0,595095333563,-148275657075,0,-148275657075,446819676488,0,446819676488,6139,0
2014,0,5305311863794,-320243676556,4985068187238,-3856523475528,1128544711710,11894645776,-21841271180,-16430029430,-384194419500,-181400816995,553002849811,14623190327,-5561148069,9062042258,0,562064892069,-123341876256,0,-123341876256,438723015813,0,438723015813,5637,0
2015,0,4810094840042,-158859878005,4651234962037,-3673449534195,977785427842,4474252702,-28289986330,-23645099233,-377776939162,-184858582003,391334173049,7371258562,-6223019418,1148239144,0,392482412193,-86196972663,0,-86196972663,306285439530,0,306285439530,3935.21,0
2016,0,4193898933228,-229237743253,3964661189975,-3233436979809,731224210166,3069534953,-46756964908,-41591902641,-335378433409,-180472770725,171685576077,1916115644,-1121942412,794173232,0,172479749309,-34329523062,0,-34329523062,138150226247,0,138150226247,1379.56,0
2017,0,4099603725147,-214057827438,3885545897709,-3103892046396,781653851313,2269373578,-39154130419,-36117568701,-338103601905,-213740725837,192924766730,1367591856,-1989353787,-621761931,0,192303004799,-40430414144,0,-40430414144,151872590655,0,151872590655,1238.06,0
2018,0,3799839845563,-234370904169,3565468941394,-2838674114851,726794826543,1743549577,-63696485656,-60957263404,-325966156259,-184853819938,154021914267,2880896948,-1017687768,1863209180,0,155885123447,-33188346413,0,-33188346413,122696777034,0,122696777034,1000.22,0
2019,0,3028880851590,-179827954278,2849052897312,-2343774285363,505278611949,1297556504,-91431424483,-86452122629,-259859139522,-145868109073,9417495375,3067809796,-191773945,2876035851,0,12293531226,-9882523277,0,-9882523277,2411007949,0,2411007949,19.65,0
