Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,10491809085,4082748737,3261974935,-10338264,0,-393636643,813268900,0,18245826750,-23750705426,38482978472,38851145600,-1165599197,-838800917,-307288390,0,-675810240,68841746652,-5390169577,7103865000,-4200000000,0,0,0,61172090,-2425132487,0,0,119691355432,-111196298444,0,-3000000000,0,5495056988,71911671153,34262453615,10338264,106184463032
2015,1,12160508661,3875104929,-1356918566,9468214,0,-418543368,913802179,0,15183422049,4295830484,-75521594748,-4773244594,-2341214359,-977352259,-1681390570,157000000,-1519090240,-67177634237,-12521622385,0,0,0,0,0,433834543,-12087787842,0,0,116289077690,-43057678031,0,0,0,73231399659,-6034022420,112384155114,-9468214,106340664480
2015,2,16409600477,4200023129,2858924489,-13677794,0,-1894000762,821783222,0,22382652761,-9017413228,-33996505127,12640695709,973485958,-1560352679,-1001202644,-157000000,-8354760,-9743994010,-3898363163,827272728,0,0,0,0,1083530616,-1987559819,0,0,35286538206,-41599541301,0,-10000000000,0,-16313003095,-28044556924,106340664480,13677794,78309785350
2015,3,14785442817,4338988376,-272579558,6193490,0,47915425,693996638,0,19599957188,-28401982274,-11742180124,21538628538,-1301577382,220582106,-1176582825,0,-209500000,-1472654773,-3876965535,775350364,0,177000000,0,0,316752355,-2607862816,0,0,49725652708,-35493350387,0,-6300000000,0,7932302321,3851784732,78309785350,-6193490,82155376592
2015,4,20550330191,4724046098,1802215568,2614073,0,-1302190979,918693891,0,26695708842,-108716485326,-3218838561,78398595869,1371649151,-1074959981,-1552026865,877733451,-474809063,-7693432483,-12293414061,18181818,0,0,0,0,974904760,-11300327483,0,0,82190825571,-28071172917,0,0,0,54119652654,35125892688,82155376592,-2614072,117278655208
2016,1,14471535643,4866782423,1444730917,-2205082,0,-1041215091,1290337623,0,21029966433,-326808892,-27987326835,109055256792,-52395260,-1258500192,-3969195102,0,-1889527000,94601469944,-9590474159,727272727,-18500000000,632674799,0,0,668232344,-26062294289,0,0,131274700646,-204263850164,0,-3000000000,0,-75989149518,-7449973863,82141015819,2205082,74693247038
2016,2,27290801184,4845364040,-343577748,1531895,0,-1073242931,1273343727,0,31994198167,24011623796,43270632879,-17270664212,-238950013,-1392856181,-1932669757,22000,-3667490000,74773846679,-35059420796,-626714613,-35002264686,-632674799,0,0,1345667564,-69975407330,0,0,133531409432,-118182114241,0,-147477000,0,15201818191,20000257540,74693247038,-1531895,94691972683
2016,3,28823093091,5182092256,1708031517,-1641258,0,-871221147,1124617291,0,35964971750,-37586840678,37274959709,-49822826352,-1428547479,-1150625512,-1421942518,-22000,-1164764338,-19335637418,15022665183,763795374,-4347749844,0,0,0,544333534,11983044247,0,0,125778812668,-130446774098,0,-11000000000,0,-15667961430,-23020554601,94691972683,1641258,71673059340
2016,4,27107309981,4879025599,-15135143855,4084104,0,-3542650309,1159752406,0,14472377926,-9069688317,14131551164,26447375746,2432532488,-1087586583,2789552012,0,-262557520,49853556916,-28366629355,1153979090,-674934086,0,0,0,1416810024,-26470774327,15000000000,0,12387710095,-20548689339,0,0,0,6839020756,30221803345,71673059340,-4084104,101890778581
2017,1,31674370946,5112576945,5487111799,-974441,0,-2320683969,1114791094,0,41067192374,-6755829322,-20657548759,16454475060,-649257076,-1299363817,-6718365076,0,-2398400000,19042903384,-31318817561,0,-361139677,27000000000,0,0,3202819693,-1477137545,0,0,119709303470,-118910881022,0,-11999907000,0,-11201484552,6364281287,101890778581,974441,108256034309
2017,2,33220580789,5594068376,1099390565,-5760814,0,-3363710741,1818618867,0,38363187042,-1800362885,8513973581,-18999488449,-533480055,-2768263437,-1320325422,0,-239000000,21216240375,-48112144348,0,-3381761477,5259582292,0,0,3136191933,-43098131600,0,0,149517219353,-106842013312,0,-23999814000,0,18675392041,-3206499184,108256034309,5760814,105055295939
