Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,0,65853975121,-48165025668,-9952731983,-93151627,-1081302634,1462091436,-14598745656,0,-6574891011,-6516684705,0,-19000000000,19000000000,0,15000000,719451829,-5782232876,15437500000,0,2035760000,-3713748890,0,-3742500000,0,10017011110,-2340112777,2719931556,0,379818779
2011,0,92715754971,-77738561905,-12247184394,-2415421866,-1051695467,43972018914,-25130240444,0,18104669809,-21954545,0,-10000000000,4000000000,-200000000,0,1321064649,-4900889896,0,0,2392000000,-3442000000,0,-1630334900,0,-2680334900,10523445013,379818779,1157180,10904420972
2012,0,118796448862,-93298457082,-12707274612,-1995344024,-1354823789,9145719991,-42287897960,3398962609,-23701628614,-295036364,0,0,6000000000,0,200000000,611604538,6516568174,0,0,19253487221,-5246162221,0,-3572133648,0,10435191352,-6749869088,10904420972,0,4154551884
2013,0,187229492566,-143430233458,-19144691017,-2273733105,-3239907407,5936475794,-26292445467,0,-1215042094,-16097910687,0,0,0,0,0,52913835,-16044996852,17500000000,0,39764147702,-21827786357,0,-3379250299,0,32057111046,14797072100,4154551884,0,18951623984
2014,0,189460510944,-170946413040,-25249400312,-3105340596,-9222834585,55635243908,-42774457864,4993856655,-6202691545,-15537758720,0,0,0,0,0,44614521,-15493144199,0,0,47271979226,-42101300626,0,0,0,5170678600,-16525157144,18951623984,0,2426466840
2015,0,225573901173,-150521987690,-29895371848,-3780444734,-6422653864,6905629310,-19328077893,7256949515,22530994454,-11499850000,72261366,0,0,0,0,51542173,-11376046461,0,0,39600496135,-36406480497,0,-8309394275,0,-5115378637,6039569356,2426466840,0,8466036196
2016,0,237605835317,-173722491835,-31648138849,-2786793300,-5358400601,6915990012,-15497249589,7724158461,15508751155,-631718142,363251076,0,0,0,0,71698540,-196768526,15500000000,0,25737860325,-39208584662,0,-8008987690,0,-5979712027,9332270602,8466036196,11359194,17809665992
2017,0,352345175084,-244668361576,-42836566473,-1958306114,-7405877141,3743212821,-21428772834,7930102510,37790503767,-140631901,347436565,-70000000000,70000000000,0,0,1531850384,1738655048,0,-20000000,10450000000,-23262248146,0,-12940526180,0,-25772774326,13756384489,17809665992,0,31566050481
2018,0,487756391748,-305650124235,-55930852101,-1309704204,-17672347772,15867740939,-42409993152,0,80651111223,-17478022727,90808774,0,0,-98500000000,98500000000,1849962048,-15537251905,0,0,10250000000,-14450000000,0,-48099437497,0,-52299437497,12814421821,31566050481,0,44380472302
2019,0,446411224803,-297403978180,-50187238507,-1204211411,-20282379790,4260801217,-14191965877,0,67402252255,-615603276,0,-151000000000,46000000000,2949095048,0,0,-102666508228,90280000000,25867220860,-27767220860,-42987440050,0,0,0,45392559950,10128303977,44380472302,-709548,54508066731
