Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,52592521478,-20479747338,-3450803768,-940549375,-1101325000,3241453047,-17856586876,0,12004962168,1021110000,38744,0,0,0,0,8453790,1029602534,0,0,3438412287,-11480700000,0,-292588000,0,-8334875713,4699688989,6061948110,0,10761637099
2015,4,68142114916,-46633521783,-12742537262,-888547549,-1400000000,2423634617,-7180119060,0,1721023879,0,60296760,0,0,0,0,16634621,76931381,0,0,-27945935939,60257934411,-36406480497,0,0,-4094482025,-2296526765,10761637099,0,8465110334
2016,1,60251109977,-41422308243,-4572852049,-742654377,-708400601,1398005528,-12301602301,1787490991,1901297934,0,51872642,0,0,0,0,9660013,61532655,15483900000,0,10084115985,-16382972483,0,0,0,9185043502,11147874091,8466036196,0,19613910287
2016,2,54031225942,-32103766049,-8927405179,-829029582,-2000000000,972206345,-6804649847,1013516592,4338581630,-1708246988,230445540,0,0,0,0,23932791,-1453868657,16100000,0,8944496194,-8114115985,0,-7913622650,0,-7067142441,-4182429468,19613910287,0,15431480819
2016,3,32618016104,4919438766,-4562764762,-257791302,-1800000000,1179767575,-22449159768,4567597,9647506613,1107834546,-43591512,0,110321284,0,0,4387939,1178952257,0,-21100000,2296970000,-6791496194,0,-90957040,0,-4606583234,6219875636,15431480819,0,21651356455
2016,4,61482366543,-21587961365,-13539573705,-425795509,-850000000,3614523090,-29049178023,0,-355618969,-31305700,140707154,0,-110321284,0,0,23648996,22729166,0,0,2094248146,-5610000000,0,-4408000,0,-3520159854,-3853049657,21651356455,0,17798306798
2017,1,85725368431,-14473925681,-4578888946,-421939777,-1405877141,3718159575,-35937928731,1931349047,32624967730,0,86651569,0,0,0,0,24392660,111044229,0,0,2600000000,-9559248146,0,0,0,-6959248146,25776763813,17809665992,0,43586429805
2017,2,81612523460,-61506389787,-12020454249,-1308879857,-2000000000,1019560691,14671308976,-1931349047,20467669234,-26493182,-86651569,0,0,-25000000000,25000000000,348117727,234972976,0,-20000000,2850000000,-4320000000,0,-12910912780,0,-14400912780,6301729430,43586429805,0,49888159235
2017,3,92121793061,20451292877,-6969078007,-777547012,-1500000000,5059470765,-78611624917,0,29774306767,0,248249853,0,0,-50000000000,0,421542063,-49330208084,0,0,750000000,-1880000000,0,-25059200,0,-1155059200,-20710960517,49888159235,0,29177198718
