disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2015-06-23,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2015-06-29,,,Giá tham chiếu 11.300đ/cp,,,,
2015-07-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-08-18,2015-09-22,2015-09-22,Trả cổ tức năm 2014 (500đ/cp),500,5,,2014
2016-03-15,investorRight,MEETING,Họp cổ đông,2016-03-21,2016-04-22,2016-04-22,ĐHCĐ thường niên 2016,,,,
2016-09-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-10-04,2016-10-20,2016-10-20,Trả cổ tức năm 2015 (700 đ/cp),700,7,,2015
2017-03-14,investorRight,MEETING,Họp cổ đông,2017-03-29,2017-04-18,2017-04-18,ĐHĐCĐ thường niên năm 2017,,,,
2017-08-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-09-13,2017-09-25,2017-09-25,Trả cổ tức năm 2016 (350đ/cp),350,3.5,,2016
2018-03-14,investorRight,MEETING,Họp cổ đông,2018-03-30,2018-04-21,2018-04-21,ĐHĐCĐ thường niên năm 2018,,,,
2018-08-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-08-29,2018-09-25,2018-09-25,Trả cổ tức năm 2017 (1500 đ/cp),1500,15,,2017
2018-11-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-12-14,2018-12-28,2018-12-28,Tạm ứng cổ tức năm 2018 (600 đ/cp),600,6,,2018
2019-02-20,investorRight,MEETING,Họp cổ đông,2019-03-11,2019-04-19,2019-04-19,Họp ĐHĐCĐ thường niên năm 2019,,,,
2019-09-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-09-30,2019-10-16,2019-10-16,Trả cổ tức đợt 2/2018 (900 đ/cp),900,9,2,2018
2019-12-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-01-13,2020-02-26,2020-02-26,Trả cổ tức năm 2019 (1000 đ/cp),1000,10,,2019
2020-02-28,investorRight,MEETING,Họp cổ đông,2020-03-16,2020-04-16,2020-04-16,ĐHĐCĐ thường niên năm 2020,,,,
