Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2017,2,115256450207,91477627646,51927877907,34612184339,4937565400,18087648332,2712068958,0,0,2418952286,0,0,0,0,111830144,0,0,0,448322841,0,115256450207,-47204853702,-37927564898,-1602114374,-36281713726,-43736798,0,0,0,-1639487638,0,-984471313,-2784823912,0,0,0,-110966129,-2707173201,-1050366611,0,68051596505,217780983,0,217780983,0,0,-12344179813,-12184640,-12331995173,0,0,0,0,0,-5046526570,50878671105,1188204339,-232849226,955355113,0,51834026218,41616978373,10217047845,-4556083612,-4556083612,0,47277942606,47277077151,0,865455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,52357717287,27320980310,18022219516,4675063594,4623697200,18808173333,2969752116,0,0,2399199102,0,0,0,0,111329703,0,0,232727273,515555450,0,52357717287,-24982147294,-16123500652,-1037749379,-15045553028,-40198245,0,0,0,-1877902863,0,-1217613197,-2729006794,0,0,0,-110715126,-1757488890,-1165919772,0,27375569993,243520228,11852,243508376,0,0,-12113795733,-25071,-12113770662,0,0,0,0,0,-4856859738,10648434750,4000000000,0,4000000000,0,14648434750,25018924184,-10370489434,-4813991808,-4199063808,-614928000,9834442942,9833980987,0,461955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,135503975377,92487093834,41189829659,45676665925,5620598250,18393639447,3878470573,0,0,5676998995,0,0,0,0,122305565,0,0,1481818181,13463648782,0,135503975377,-39927082954,-15150283219,-70906042,-15036343579,-43033598,0,0,0,-3089716278,0,-1375447512,-3516052717,0,0,0,-122262754,-4918643227,-11754677247,0,95576892423,382580353,219,382580134,0,0,-11164012047,-5661619,-11158350428,0,0,0,0,0,-11302432015,73493028714,0,0,0,0,73493028714,42852706368,30640322346,-21877810762,-9583715435,-12294095327,51615217952,51489525090,0,125692862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,126079807177,90220927031,61729337398,27421181633,1070408000,20574316617,4046765550,0,0,4039319762,0,0,0,0,122909357,0,0,4418181818,2657387042,0,126079807177,-35864227476,-26270913620,-2955597577,-23280991959,-34324084,0,0,0,-2507916968,0,-1045305775,-3150921804,0,0,0,-84140574,-1797971442,-1007057293,0,90215579701,175997006,583938,175413068,0,0,-13296835761,-500000,-13296335761,0,0,0,0,0,-4766006563,72328734383,0,-17,-17,0,72328734366,72328734366,0,-14009074590,-13541036655,-468037935,58319659776,58291483578,0,28176198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,99753659126,29307018720,36297192670,-8431366450,1441192500,32323169259,5646775220,0,0,6855178290,0,0,0,0,118035072,0,0,24582409091,921073474,0,99753659126,-74347644411,-68125780261,-3528186466,-64572344167,-25249628,-73324384,0,0,2507916968,0,-869642760,-2910742112,0,0,0,-121367222,-2993444922,-1761259718,0,25406014715,284433285,29524755,254908530,0,0,-27077351785,-18364,-27077333421,0,0,0,0,0,-4750944829,-6137848614,0,-24,-24,0,-6137848638,62725672304,-68863520942,-302619749,-13197987011,12895367262,-6440468387,-6414952356,0,-25516031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,110716621141,69118738203,3156889511,62995600692,2966248000,33107323031,3902393698,0,0,3609515771,0,0,0,0,120327740,0,0,0,858322698,0,110716621141,-19500298834,-13393671653,-1371692539,-12001217255,-20761859,-93046926,0,0,0,0,-825348605,-2410225876,0,0,0,-117941999,-1672516162,-987547613,0,91216322307,339589345,3287427,336301918,0,0,-25403557460,0,-25403557460,0,0,0,0,0,-4410795582,61741558610,0,0,0,0,61741558610,112735942047,-50994383437,-9455705670,-1676203843,-7779501827,52285852940,52226821944,0,59030996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,148117625241,78713075334,69588612053,8303085981,821377300,30548004094,7557413101,0,0,6994754581,0,0,0,0,129757856,0,0,23255000000,919620275,0,148117625241,-63921470990,-48975069408,-5439552044,-43509222647,-26294717,-93046926,0,0,0,0,-5131396202,-3381793603,0,0,0,-178716391,-4764127591,-1397320869,0,84196154251,794034738,35857446,758177292,0,0,-25853528646,0,-25853528646,0,0,0,0,0,-10252497352,48884162991,0,-5,-5,0,48884162986,84090299652,-35206136666,-12423554364,-17022781698,4599227334,36460608622,36496272003,0,-35663381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,92217092729,38326830841,3682994456,33806445485,837390900,35713822679,5635603246,0,0,2221937236,0,0,0,0,113039053,0,0,9302000000,903859674,0,92217092729,-19240610454,-9157635205,0,-2440031387,-6717603818,-28377085,0,0,-3581710152,0,-989386572,-2784913555,0,0,0,-77665543,-1600182100,-1020740242,0,72976482275,345701725,3705,345698020,0,0,-27257442368,-12248,-27257430120,0,0,0,0,0,-4726512462,41338229170,0,0,0,0,41338229170,27088842671,14249386499,-8217576768,-2799808435,-5417768333,33120652402,33100143323,0,20509079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,85556916961,25243971644,11894258314,5734044680,7615668650,36502975244,6111038686,0,0,2090717799,0,0,0,0,113325782,0,0,14619843909,875043897,0,85556916961,-38822044920,-27715645099,-11894563475,-22470875091,6649793467,28377085,0,0,-4200572948,0,-751340420,-3350187663,0,0,0,-112156976,-1577520488,-1142998411,0,46734872041,5163018386,10351252,5152667134,0,0,-25327210149,0,-25327210149,0,0,0,0,0,-5345452097,21225228181,1394984,-3112416,-1717432,0,21223510749,20843313561,380197188,-4062681502,-6554533096,2491851594,17160829247,17136852359,0,23976888,0,0,0,0,0,0,0,0,17160829247,17116343280,44485967,0,645,645
2019,3,103100021266,65690756838,9824946753,53416489865,2449320220,28504289747,6025301613,0,0,1906408857,0,0,0,0,120233852,0,0,0,853030359,0,103100021266,-63758068145,-52368934859,-18773872155,-33541359055,-53703649,0,0,0,-4102645238,0,-761290607,-3615601975,0,0,0,-117718721,-1754272317,-1037604428,0,39341953121,210123881,3705,210120176,0,0,-19491754739,-551070,-19491203669,0,0,0,0,0,-4499500570,15560821693,20,-1864038,-1864018,0,15558957675,-4316173135,19875130810,-2741945902,1233080259,-3975026161,12817011773,12861911024,0,-44899251,0,0,0,0,0,0,0,0,12817011773,12817011773,0,0,0,0
2019,4,130102629281,90134492498,72001736188,15893771410,2238984900,24896487162,6366549037,0,0,2219136969,0,0,0,0,122097796,0,0,5522194000,841671819,0,130102629281,-41256242663,-28148800343,-153231907,-27977645403,-17923033,0,0,0,-4379430838,0,-1136724721,-4591710068,0,0,0,-163107437,-1410964966,-1425504290,0,88846386618,434469029,401,434468628,0,0,-23190388362,-13223763,-23177164599,0,0,0,0,0,-7207656238,58882811047,1,-5,-4,0,58882811043,70966685036,-12083873993,-11741866050,-15590130980,3848264930,47140944993,47141643703,0,-698710,0,0,0,0,0,0,0,0,47140944993,47140944993,0,0,0,0
2020,1,70812166131,26979977023,36812541798,-10964808275,1132243500,27931435253,4953876742,0,0,9169347843,0,0,0,0,104095788,0,0,909090909,764342573,0,70812166131,-124055872839,-112671352675,-12033473973,-100608024720,-29853982,0,0,0,-3414130164,0,-1056377767,-4066429253,0,0,0,-67556971,-1664473884,-1115552125,0,-53243706708,149909742,4275000,145634742,0,0,-25213555619,0,-25213555619,0,0,0,0,0,-4911454417,-83218807002,0,-55,-55,0,-83218807057,28354025938,-111572832995,3617816507,-56000024,3673816531,-79600990550,-79601323351,0,332801,0,0,0,0,0,0,0,0,-79600990550,-79601323351,332801,0,0,0
2020,2,168959248503,125293560737,50405361204,73715277633,1172921900,34335565890,5623838040,0,0,2506392844,0,0,0,0,110183315,0,0,450000000,639707677,0,168959248503,-19893783116,-8610900529,-9913335767,1324751770,-22316532,0,0,0,-3909479754,0,-1298745161,-3586650906,0,0,0,-110022486,-1122100591,-1255883689,0,149065465387,146482167,7025959,139456208,0,0,-23135188301,-210681,-23134977620,0,0,0,0,0,-4249150703,121827608550,3681,-108,3573,0,121827612123,48310206302,73517405821,-11018842051,-9382123187,-1636718864,110808770072,110810108915,0,-1338843,0,0,0,0,0,0,0,0,110808770072,110808770072,0,0,0,0
