Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,23246939614,4880412862,2225241003,0,0,-10035027885,8604219103,0,28921784697,-73491696514,-45019756667,50247726237,-159835960,-8604219103,0,0,-10374431368,-58480428678,-23125376954,100192980,0,3500000000,0,0,10035027885,-9490156089,52613872600,0,148000558554,-110957685826,0,-1369760000,0,88286985328,20316400561,10982321968,0,31298722529
2007,0,28749262657,5890786035,-2087990554,-2780004646,0,0,16555260113,0,46327313605,-101032944764,-56730235588,45338442412,-395782448,-16245169526,0,21320590424,-25382387204,-86800173089,-46693041488,16210710,-12719671105,11385000000,-19640875000,0,1914528636,-65737848247,137177500000,0,313111836869,-290685479941,0,-8438840000,0,151165016928,-1373004408,31298722529,0,29925718121
2008,0,5114637013,8436581558,80149020,187650834,0,-5815263894,10532245663,0,18536000194,-11780585368,59860292235,-7009824522,-46324554,-10715142438,-4356996079,1464990997,-5101418942,40850991523,-2090731940,17272727,-30000000,0,-340000000,0,5797991167,3354531954,0,-15905103159,93129035348,-139923017867,0,0,0,-62699085678,-18493562201,29925718121,0,11432155920
2009,0,310814356,8467039032,10013714230,0,0,-4834977316,6112021060,0,20068611362,45409007996,20076910958,-17651273316,-886587576,-6142267364,-4353439642,4721618863,-5970337326,55272243955,-22298640144,5000000,0,0,0,0,541590851,-21752049293,0,0,74092223544,-96843397849,0,-8867523000,0,-31618697305,1901497357,11432155920,2490363,13336143640
2010,0,4290510375,8147058151,-822426909,0,0,-4859542203,4243408218,0,10999007632,20398729239,5091881799,3820493093,-3132871591,-4340355726,-180005000,3381142560,-4532102248,31505919758,-12322272543,310909091,0,0,0,0,5347573156,-6663790296,0,0,56395905053,-58561933170,0,-712000,0,-2166740117,22675389345,13336143640,0,36011532985
2011,0,2327277181,6291719727,-4356811400,0,0,-8529261373,8026846339,0,3759770474,3416037842,-10985333762,-1771979572,2079783013,-7536601504,0,1372463654,-1184425451,-10850285306,-22479105769,12628953635,0,0,-4667500000,0,2967313295,-11550338839,0,0,60425612802,-66075262782,0,0,0,-5649649980,-28050274125,36011532985,-22523,7961236337
2012,0,-58543778537,14940243330,19457649371,155641365,0,-1355066396,6205640521,0,-19139670346,23535572849,10256407898,-4849712469,2191929044,-6205640521,-415350000,6485600,-393123466,4986898589,-1052958958,681793000,0,0,0,0,1705843673,1334677715,0,0,50561684958,-56872722425,0,0,0,-6311037467,10538837,7961236337,13649,7971788823
2013,0,1203444894,6274066467,-2169184171,0,0,-1280214234,2402893099,0,6431006055,8821404570,3288202748,-774039843,17231000,-2402893099,0,0,0,15380911431,0,16399895509,0,0,0,0,0,16399895509,0,0,22618527241,-49656034228,0,0,0,-27037506987,4743299953,7971788823,0,12715088776
2014,0,3327899147,4868035140,3009559122,0,0,-48000000,1252132801,0,12409626210,-15716513056,3568604921,-8001499626,224136995,-1252132801,0,0,0,-8767777357,0,38250000000,0,0,0,0,782706845,39032706845,0,0,12942944641,-8161251089,0,0,0,4781693552,35046623040,12715088776,0,47761711816
2015,0,-10399333477,1787885402,15586710925,0,0,-14608572007,3044208042,0,-4589101115,-151592567607,-49187199899,243620464611,-4980011069,-3044208042,-1376763163,0,-146823309,65093395,-6879212834,0,-23277469998,2340000000,-114564275646,-10055476000,12618038034,-139818396444,0,0,231932006033,-118961644450,0,0,0,112970361583,-26782941466,47761711816,0,20978770350
2016,0,33195495397,3776228734,29600254526,-280228253,0,-69739392170,11652923181,0,8205281415,70997737178,50715241601,-128465427326,256145481,0,-15776501589,3945229912,-4377760180,-160021106379,-3751308897,35187916667,0,58138902637,0,0,5812781923,95388292330,0,0,591683297277,-496597273376,0,-580279200,0,94505744701,29872930652,20978770350,-608313,50851092689
2017,0,2929583988,2086007189,-21035499073,0,0,-25763255761,29825982739,0,-15142579872,72867067409,-16469339943,-26961597359,1093520116,-29844778390,-1988558459,0,0,-25474854642,-237105000,2383719435,-133674197500,88584000000,-83895422485,70666128274,9949421490,-46223455786,0,-10792686881,562121338006,-501035561264,0,0,0,50293089861,-21405220567,50851092689,0,29445872122
2018,0,-53173195305,503448733,12940528033,0,0,5863804904,24593477440,0,-9271936195,17673113266,13018358297,-14599899603,460702554,-24379022905,-44006116,0,0,-76934694377,-2176922727,1004454545,-10630000000,23800000000,-33047959880,-3716819172,11061641902,-13705605332,0,0,93866123066,-27422189430,0,-45000000,0,66398933636,-24241366073,29445872122,0,5204506049
2019,0,72028626609,105063636,-1525305802,0,0,-20482313811,16589578192,0,66715648824,10380906849,4463311372,-3074335020,-4570707,-16666578195,-13604562,0,0,287296625790,0,81818182,-122100000000,76216897917,0,0,17667762932,-28133520969,0,0,383622136502,-642621650980,0,0,0,-258999514478,163590343,5204506049,0,5368096392
