Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,106226926254,-23357913,106203568341,-98591231306,7612337035,747469982,-124622418,0,0,-5532706806,2702477793,2331098823,-1143476,2329955347,0,5032433140,0,0,0,5032433140,0,5032433140,2013,0
2007,0,130795931253,0,130795931253,-111905202868,18890728385,1496704780,-152890021,-1472293,0,-12917137613,7317405531,1254717592,-565284673,689432919,0,8006838450,0,0,0,8006838450,0,8006838450,2923,0
2008,0,196931860676,-4443766,196927416910,-170611226344,26316190566,3077756385,-1080931706,-597911110,0,-18169496955,10143518290,1015680298,-19392788,996287510,0,11139805800,-1495774443,0,-1495774443,9644031357,0,9644031357,2703,0
2009,0,301747782574,-6103870,301741678704,-260869021518,40872657186,5649498413,-1398741459,0,0,-28549355207,16574058933,1444361999,-475431682,968930317,0,17542989250,-2828040059,0,-2828040059,14714949191,0,14714949191,2878,0
2010,0,416615960612,0,416615960612,-353437626578,63178334034,4452074206,-1202508031,-901896211,0,-40382235449,26045664760,747188824,-523366190,223822634,0,26269487394,-3233883267,0,-3233883267,23035604127,0,23035604127,2887,0
2011,0,685983300167,0,685983300167,-558670067741,127313232426,9681825920,-2818948347,-2795340844,0,-65826216027,68349893972,9645428241,-219752246,9425675995,0,77775569967,-20093457678,577995067,-19515462611,58260107356,2301624275,55958483081,3868,0
2012,0,466507583446,-1056000000,465451583446,-409765916448,55685666998,16159811452,-5724078618,-5653382535,0,-64957265279,1164134553,12448456123,-1056074837,11392381286,0,12556515839,-821297638,-577995067,-1399292705,11157223134,-2570449343,13727672477,619,0
2013,0,557064180601,0,557064180601,-463433264070,93630916531,1198610521,-11901801583,-11838980471,0,-64138205866,18789519603,3070438410,-1266828760,1803609650,0,20593129253,-5090596900,0,-5090596900,15502532353,129755916,15372776437,615,0
2014,0,650964535867,0,650964535867,-541870964784,109093571083,807142952,-20122097001,-20120587067,0,-64910234387,24868382647,9823521987,-1211809988,8611711999,0,33480094646,-7736760745,0,-7736760745,25743333901,826385655,24916948246,997,0
2015,0,810902605710,0,810902605710,-683114003943,127788601767,1202735168,-21158736033,-18499818876,0,-64438762753,43393838149,1288201181,-221968321,1066232860,0,44460071009,-9943190563,0,-9943190563,34516880446,504370330,34012510116,1361,0
2016,0,1053078010446,0,1053078010446,-902741078713,150336931733,725337944,-38841825234,-32890968254,0,-69276178180,42944266263,1219403920,-2419244726,-1199840806,0,41744425457,-11248425039,0,-11248425039,30496000418,854142975,29641857443,1106,0
2017,0,1589460789531,0,1589460789531,-1434405198050,155055591481,4690592019,-48044937223,-43940929611,0,-84397246184,27304000093,641420849,-806525333,-165104484,0,27138895609,-6741243080,0,-6741243080,20397652529,253969555,20143682974,698,0
2018,0,1229679106421,0,1229679106421,-1093497415882,136181690539,1190819353,-38920769602,-35875832056,0,-88073698304,10378041986,1139316372,-1439702716,-300386344,0,10077655642,-17741368825,9445561220,-8295807605,1781848037,200700730,1581147307,63,63
