date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,4798020,2818340,546370,2071930,1120586,688010
2019-12-03,4184232,1958349,172500,1090028,198580,212040
2019-12-04,3264649,2045449,200990,587341,300340,1091590
2019-12-05,4260504,3230954,180520,973206,734145,898330
2019-12-06,6102743,3096193,291320,1368357,562137,237070
2019-12-09,3325583,1887453,143710,595877,322427,694650
2019-12-10,2454684,990909,265260,2698466,1290243,225610
2019-12-11,4419702,2093962,330380,1226208,390138,230750
2019-12-12,3692058,1817798,817860,1419022,769822,643180
2019-12-13,7256513,4546508,251620,3884207,2727838,457570
2019-12-16,3171433,1671823,266460,1138937,414837,377230
2019-12-17,6357816,4661536,416430,2872334,1686504,331020
2019-12-18,806293,75430,2525600,3956997,2584617,368450
2019-12-19,1397480,745610,5643950,11480110,8586035,48810
2019-12-20,3132991,1295876,627060,2931579,1333154,126740
2019-12-23,1760943,637477,260070,2491737,1277037,140210
2019-12-24,1313169,472267,67010,2565511,1396611,133250
2019-12-25,1661322,733320,763760,7008228,4686763,337220
2019-12-26,670740,125076,2612370,5232610,3214514,260660
2019-12-27,1809800,781465,175920,2368980,1105075,271150
2019-12-30,530270,42000,2406110,2897380,1032090,132300
2019-12-31,1756317,497170,485520,5630293,3224443,232010
2020-01-02,1514683,521720,103590,795377,148970,500790
2020-01-03,2911071,878215,647400,1809249,549959,455520
2020-01-06,782151,68560,231250,1908779,951684,118400
2020-01-07,2412566,1254540,130760,1306354,397770,218010
2020-01-08,703240,40000,139560,2833000,1374040,51580
2020-01-09,759144,307790,249890,1319976,486208,170820
2020-01-10,869820,154550,347410,4556030,2890500,205040
2020-01-13,403245,109240,3437860,3465435,2056085,90270
2020-01-14,840924,97176,169080,976586,331464,63700
2020-01-15,1045144,129898,160180,1387706,350842,27000
2020-01-16,1856307,802350,231580,2353353,1267990,455590
2020-01-17,1608571,325600,238750,1155219,298400,397330
2020-01-20,592131,42000,143200,683589,215430,33200
2020-01-21,2260263,935760,250210,329837,44760,285470
2020-01-22,1940278,922378,149200,1194642,521632,63670
2020-01-30,504543,0,622790,1676007,1029455,39290
2020-01-31,520100,102663,133960,3048740,1536657,257730
2020-02-03,527260,125060,1956190,3140190,1334020,154880
2020-02-04,1392527,356931,114200,1440793,423350,30290
2020-02-05,769538,257623,142880,1943112,850510,187220
2020-02-06,1000716,118260,55800,1137144,310000,59440
2020-02-07,1345853,358980,171440,1810237,600197,127830
2020-02-10,844424,96350,612250,1211106,493996,169380
2020-02-11,607059,96000,71150,2086361,1118750,161330
2020-02-12,3279051,1555994,370430,2146459,1229620,202860
2020-02-13,1310040,242135,443660,1752850,877300,114320
2020-02-14,1662546,517590,310760,4060354,2603232,226800
2020-02-17,1352574,391528,142600,1644216,502352,198120
2020-02-18,1576239,508301,754070,1403511,326640,167900
2020-02-19,4054131,1499490,310540,1678699,670910,294070
2020-02-20,2392134,723114,1101670,2886646,1509616,142400
2020-02-21,1549920,503913,1098080,3492660,1773480,281950
2020-02-24,574971,0,963430,5460989,2801639,205990
2020-02-25,2335544,1014614,86040,1723006,598140,248540
2020-02-26,1100876,257250,171280,1638684,1020254,131240
2020-02-27,1674582,420180,195490,903008,45750,109220
2020-02-28,999134,40000,206980,1952456,946519,886820
2020-03-02,5315139,3058404,441200,2660861,1897615,314990
2020-03-03,4111950,2532531,134570,191530,140399,1544490
2020-03-04,1811828,1290549,0,8322,0,2102020
2020-03-05,11112506,8211591,1628920,2444374,1047654,1134610
2020-03-06,3306941,953586,503610,2482859,913204,523160
2020-03-09,215195,215195,3441030,818505,462155,0
2020-03-10,8078125,4602730,2781320,7782155,5472220,935460
2020-03-11,12175292,8211852,3160330,2269398,1414884,1741630
2020-03-12,4958408,2538743,784120,3260932,1848987,480550
2020-03-13,5647001,3268591,322360,3964109,2310499,328910
2020-03-17,1478177,1257677,0,50973,50973,1842300
2020-03-18,1233014,1054145,0,5616,0,2866820
2020-03-19,13175964,10019242,6542950,10116006,7417538,2789140
2020-03-20,971,0,4867260,1305019,1207979,0
2020-03-23,15,0,548170,49665,36525,0
2020-03-24,22,0,5054610,619088,258918,0
2020-03-25,582864,439590,8835790,7921136,6401661,41520
2020-03-26,754,0,4189090,314816,171246,0
2020-03-27,298,0,5636030,361162,133772,0
2020-03-30,61955,61955,6515790,122045,61955,0
2020-03-31,9,0,6058780,3410091,1571521,0
2020-04-01,6270438,4024430,3344760,5043352,4057592,1672180
2020-04-02,5897445,5897445,0,5897445,5897445,0
2020-04-03,5768165,3133193,403530,761035,348077,302010
2020-04-06,4651995,1919440,712870,8987245,5115150,900940
2020-04-07,3302193,1408188,354590,5439787,3497532,370670
2020-04-08,2666500,1454670,189010,281660,47660,577540
2020-04-09,1976784,513814,342420,2652866,907256,198270
2020-04-10,2466404,793124,597100,4583946,2488236,277290
2020-04-13,1217307,228280,339420,1050313,193010,166490
2020-04-14,1137291,293831,105090,2071309,960749,106450
2020-04-15,2380259,1035862,286780,1566531,510510,295660
2020-04-16,1341004,305744,423220,2027286,710656,212490
2020-04-17,1446737,395534,479600,2099693,776506,186840
2020-04-20,1312978,335219,264400,1796142,793350,226370
2020-04-21,2017024,531070,181740,2294906,531889,277070
2020-04-22,3003638,1436282,333830,1742162,668970,124770
2020-04-23,1034646,435686,117560,1289494,285999,163920
2020-04-24,4453889,1882960,535530,1788311,348510,244230
2020-04-27,2855665,845735,325300,2890965,1010305,322580
2020-04-28,730069,192120,143150,1178431,439440,104700
2020-04-29,423058,0,105870,679512,176380,66760
2020-05-04,990385,331815,677140,3323965,2184975,214880
2020-05-05,854462,218230,98280,1867258,765878,127050
