2020-04-08,335,0,40,2155,0,1020
2020-03-13,2335,0,10,2275,0,400
2020-03-20,157420,155000,340,980,0,0
2020-03-23,37500,37500,0,40080,37500,0
2020-04-09,10215,0,640,4005,0,2150
2020-04-10,10670,5660,0,1630,0,710
2020-04-13,9200,5420,5430,2330,0,0
2020-04-14,1975,1700,0,1695,0,5570
2020-04-15,5010,0,0,4840,1650,130
2020-04-16,5655,4550,0,1885,0,390
2020-04-17,10905,0,1000,6365,2300,120
2020-04-20,7605,1900,0,6635,1680,160
2020-04-21,4170,0,470,5050,0,4880
2020-04-22,1650,0,500,4030,2400,240
2020-04-23,1105,0,130,585,0,700
2020-04-24,795,0,110,1835,0,500
2020-04-27,1250,0,0,4690,0,200
2020-04-28,120,0,100,2210,0,50
2020-04-29,965,0,0,4195,3650,0
2020-05-04,588,0,60,582,0,0
2020-05-05,210,0,0,100,0,20
