Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,604057183106,-20914121198,583143061908,-543364874930,39778186978,484969329,-9729141879,-9103546318,-14699921177,0,15834093251,3952904371,-1642209336,2310695035,0,18144788286,0,0,0,18144788286,0,18144788286,0,0
2007,0,987778036424,-28491012608,959287023816,-873942686115,85344337701,1398618630,-23977300445,-22053611116,-22228261887,-15833937704,24703456295,5114134890,-2812102885,2302032005,0,27005488300,-3443158611,0,-3443158611,23562329689,0,23562329689,0,0
2008,0,1492225410047,-53058932249,1439166477798,-1283251155318,155915322480,4604486127,-51833402899,-46384750652,-30281380957,-20378652978,58026371773,8532580593,-5640724592,2891856001,0,60918227774,-6764218850,0,-6764218850,54154008924,0,54154008924,5731,0
2009,0,1781678693218,-67148820964,1714529872254,-1521339628783,193190243471,5939341333,-38622908487,-38622908487,-34027029536,-36502295977,89977350804,8270728669,-6693773963,1576954706,0,91554305510,-9886561794,0,-9886561794,81667743716,0,81667743716,4170.89,0
2010,0,2570934180986,-53156854782,2517777326204,-2171832483774,345944842430,20225434134,-75987835981,-70612379390,-45221364579,-54953166266,190007909738,31053497189,-18682911926,12370585263,0,202378495001,-26077809442,0,-26077809442,176300685559,0,176300685559,6928,0
2011,0,4047660722223,-129674769677,3917985952546,-3468681249839,449304702707,68326052178,-139681068232,-120666280846,-65520703794,-92667363459,219761619400,39226060289,-21227738901,17998321388,0,237759940788,-17329666533,0,-17329666533,220430274255,0,220430274255,5332,0
2012,0,5538849128867,-764498345131,4774350783736,-4207745752626,566605031110,57239886591,-141679488592,-138290408699,-80926115192,-112271387477,288967926440,44564014733,-27911945863,16652068870,0,305619995310,-55881370463,0,-55881370463,249738624847,0,249738624847,5221,4435
2013,0,4838039797927,-133759761584,4704280036343,-4194663964427,509616071916,30808322702,-126066660776,-117662773757,-92029872259,-107654387034,214673474549,84614465600,-58719561490,25894904110,0,240568378659,-49418714325,0,-49418714325,191149664334,0,191149664334,3142,0
2014,0,5285937484946,-167166736924,5118770748022,-4530703274465,588067473557,17791336498,-122944276822,-117394205455,-110836389729,-132572721606,239505421898,95057306810,-85406400399,9650906411,0,249156328309,-43383224188,0,-43383224188,205773104121,0,205773104121,3280,0
2015,0,5863191770258,-71799240970,5791392529288,-5090939741579,700452787709,17386001398,-123034853426,-94146779399,-148137106928,-164055888832,282610939921,3039636862,-2033366403,1006270459,0,283617210380,-30781639175,0,-30781639175,252835571205,0,252835571205,4030,0
2016,0,6396914477362,-140991882568,6255922594794,-5440988453186,814934141608,44142951647,-112795922720,-110901027505,-182509153700,-191919370188,371852646647,151299350329,-400905985,150898444344,0,522751090991,-71532464645,0,-71532464645,451218626346,0,451218626346,5993,5993
2017,0,5959707636582,-104242501087,5855465135495,-5091990790863,763474344632,66922417993,-119958870054,-119958086103,-210292556195,-224532661301,275612675075,9953007830,-6765542868,3187464962,0,278800140037,-78694917947,0,-78694917947,200105222090,0,200105222090,1991,1991
2018,0,6795512334046,-121206863230,6674305470816,-5595581185533,1078724285283,40781927222,-192635924873,-188946659079,-258384611438,-281328855897,387156820297,14617568062,-8415674046,6201894016,0,393358714313,-33123360160,0,-33123360160,360235354153,0,360235354153,4350,4350
2019,0,7299931189964,-113174016215,7186757173749,-6020208085226,1166549088523,27480285000,-294872857938,-281784606072,-267546339711,-293922671278,338937269596,6690778889,-576601928,6114176961,0,345051446557,-39921204333,0,-39921204333,305130242224,0,305130242224,3349,3349
