Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,456478500,0,456478500,0,456478500,58389,-1617362506,-1615747506,-362877142,-594773476,-2118476235,0,-6300000,-6300000,0,-2124776235,0,0,0,-2124776235,0,-2124776235,0,0
2015,1,2101213375,0,2101213375,0,2101213375,905349,-463195228,-463195228,-391917625,-322781690,924224181,118046162,-795215300,-677169138,0,247055043,0,0,0,247055043,0,247055043,0,0
2015,2,51554347496,0,51554347496,-6200000000,45354347496,2664683,-1034354389,-572057703,-459785415,2795882227,46658754602,2000000000,-300574816,1699425184,0,48358179786,0,0,0,48358179786,0,48358179786,0,0
2015,3,13636363636,0,13636363636,0,13636363636,74384993,-343442503,-343442503,-321231354,-763832663,12282242109,48000000,-109386271,-61386271,0,12220855838,0,0,0,12220855838,0,12220855838,0,0
2015,4,27479825997,0,27479825997,-10579746156,16900079841,253938821239,-344736025,-344736025,-753120456,-1668947669,268072096930,0,-416225505,-416225505,0,267655871425,0,0,0,267655871425,0,267655871425,0,0
2016,1,116911190529,0,116911190529,-103409315504,13501875025,97340665,-382140627,-307246622,-2700392497,-850713283,9665969283,249529459,-508924862,-259395403,0,9406573880,-1118479229,0,-1118479229,8288094651,0,8288094651,0,0
2016,2,139975310954,0,139975310954,-121431894140,18543416814,37571753,2661842331,-14627272,-2345997861,1440337512,20337170549,21380904,-89207000,-67826096,0,20269344453,-4274248620,0,-4274248620,15995095833,0,15995095833,0,0
2016,3,39190039016,0,39190039016,-28747005317,10443033699,13866035993,-3669138000,0,-1585706138,-10761624365,8292601189,52738483705,-6016394508,46722089197,0,55014690386,-1711920867,0,-1711920867,53302769519,0,53302769519,0,0
2016,4,189171252637,0,189171252637,-119566133432,69605119205,32406526,0,0,-1513253825,-1447513129,66676758777,433875305,-922903213,-489027908,0,66187730869,-18149562990,0,-18149562990,48038167879,4446614289,43591553590,0,0
2017,1,104410889305,0,104410889305,-91712376192,12698513113,267538793,-18835000,0,-2437946548,-1693586222,8815684136,0,0,0,0,8815684136,-1763556698,0,-1763556698,7052127438,40018008,7012109430,0,0
2017,2,478405699100,0,478405699100,-464082852895,14322846205,1272218912,-847839211,0,-1933015848,-5976270788,6837939270,916905146,-108023768,808881378,0,7646820648,-1306630390,0,-1306630390,6340190258,612172765,5728017493,0,0
2017,3,558694073976,0,558694073976,-535158250712,23535823264,8374796797,-9560992321,0,-1713847590,-2415009135,18220771015,0,-196568689,-196568689,0,18024202326,-3649960203,0,-3649960203,14374242123,3309013891,11065228232,0,0
2017,4,179420498343,0,179420498343,-124097882215,55322616128,19191193206,-4449832589,-698048500,-1653008962,-2485370766,65925597017,95948807405,-6553179397,89395628008,0,155321225025,-23562021752,0,-23562021752,131759203273,7552835965,124206367308,0,0
2018,1,137042176451,0,137042176451,-109974148358,27068028093,11349360215,-6255067265,-657000000,-1097548671,-7343905798,23720866574,32837306,-636860395,-604023089,0,23116843485,-4748906388,-6035727,-4754942115,18361901370,330025725,18031875645,0,0
2018,2,210356462276,0,210356462276,-201923178856,8433283420,60741422157,-51505236476,-41572498300,-1223002124,-8742053687,7704413290,402358904,-2567636938,-2165278034,0,5539135256,-1877332986,-46290062,-1923623048,3615512208,6827889150,-3212376942,0,0
2018,3,413697194411,0,413697194411,-402160264190,11536930221,8069998044,-9397495430,-3386242859,-1120977398,-6555202996,2533252441,27675135,-336862661,-309187526,0,2224064915,-579500754,0,-579500754,1644564161,207531928,1437032233,0,0
2018,4,672761562792,0,672761562792,-653287323109,19474239683,48916880680,-33741992175,-33172130980,-1853933969,-8549731720,24245462499,24100000,-240532364,-216432364,0,24029030135,-7404276534,0,-7404276534,16624753601,2411782349,14212971252,0,0
2019,1,924415122233,0,924415122233,-911042306107,13372816126,42697071726,-40168241303,-33169629574,-1515382719,-5005250968,9381012862,1052699609,-104072973,948626636,0,10329639498,-3619004364,0,-3619004364,6710635134,535624838,6175010296,0,0
2019,2,1041307599346,0,1041307599346,-1019262983670,22044615676,48343285841,-36857188400,-33161701694,-2481051941,-18618788041,12430873135,25839900394,-60002200,25779898194,0,38210771329,-10436057988,0,-10436057988,27774713341,209910428,27564802913,266,266
2019,3,1013442216609,0,1013442216609,-997552644014,15889572595,70755889901,-44037130102,-35026867230,-1503101759,-6866774322,34238456313,2006964960,-1211541549,795423411,0,35033879724,-7310162857,0,-7310162857,27723716867,3003543109,24720173758,0,0
2019,4,1089186223038,0,1089186223038,-1068764370308,20421852730,60804841075,-40170076887,-30991267536,-1682071254,-7287685881,32086859783,2251982036,-120000000,2131982036,0,34218841819,-6885969026,0,-6885969026,27332872793,1382705867,25950166926,0,0
2020,1,673196018311,0,673196018311,-661083278816,12112739495,44120425036,-26070208989,-21263133601,-1400371743,-4827019924,23935563875,219139000,-13204381,205934619,0,24141498494,-4946083707,0,-4946083707,19195414787,190106212,19005308575,147,147
