Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,2841364316,721019709,0,0,0,-32626467,296349216,0,3826106774,-19503405286,1774261976,4308339850,9750458,-296349216,0,0,0,-9881295444,0,0,0,3408000000,0,0,30354467,3438354467,0,0,10714000000,-13465000000,0,0,0,-2751000000,-9193940977,9990823242,0,796882265
2016,2,2322460975,721646793,0,0,0,29089023,257625202,0,3330821993,11794300905,-2125973622,-4595044572,-5165928,-257625202,-376852788,0,0,7764460786,-30100000,0,0,0,0,0,-26817023,-56917023,0,0,4770000000,-4015000000,0,0,0,755000000,8462543763,796882265,0,9259426028
2016,3,835140131,701960335,0,0,0,-56335353,221057387,0,1701822500,-4311387648,-1990658446,5007676483,-20399051,-221057387,5444167,0,0,171440618,-1033972727,0,0,0,0,0,56335353,-977637374,0,0,8358500000,-14751000000,0,0,0,-6392500000,-7198696756,9259426028,0,2060729272
2016,4,8297394740,767809652,0,0,0,-121754051,309321266,0,9252771607,-20265040437,7024916008,-1018856203,72216270,-309321266,-20004137,0,0,-5263318158,0,0,0,0,0,0,121754051,121754051,0,0,12499978310,-526899000,0,0,0,11973079310,6831515203,2060729272,0,8892244475
2017,1,6818406415,747809652,0,0,0,-48359149,254104129,0,7771961047,401073165,-12966893280,-513049321,-28783721,-254104129,200000000,0,0,-5389796239,0,0,0,0,0,0,48359149,48359149,0,0,3199997590,-5226899000,0,0,0,-2026901410,-7368338500,8892244475,0,1523905975
2017,2,7194095569,747809652,0,68715882,0,44569182,342021961,0,8397212246,-2274441733,-2672245909,505203836,393284,-388301925,-597939624,0,0,2969880175,0,0,0,0,0,0,-44569182,-44569182,0,0,15359920125,-14882151760,0,0,0,477768365,3403079358,1523905975,0,4926985333
2017,3,4819734689,747809652,0,-68715882,0,-81720605,552068350,0,5969176204,-11788621237,-952832174,-1290147075,-139788915,-505788386,1261915118,0,0,-7446086465,-38000000,0,0,0,0,0,81720605,43720605,0,0,30746456497,-18697148906,0,-5000000000,0,7049307591,-353058269,4926985333,0,4573927064
2017,4,1594457994,810142984,0,0,0,0,72731148,285343736,2750096220,11278230521,11337040517,3622464290,36647551,-306706488,-1727950988,0,0,26989821623,-3317090909,0,-2780000000,0,-17627000000,0,-72731148,-23796822057,0,0,5669388723,-8209742022,0,0,0,-2540353299,652646267,4573927064,59057032,5285630363
2018,1,-8332820717,855775560,0,0,0,155414869,320212189,0,-7001418099,17457268869,9292764597,848429040,-4860342314,-337439409,-124700000,0,0,15274562684,-10245454545,716828182,0,2780000000,-3800000000,0,6633767,-10541992596,0,0,15856302251,-22661299833,0,0,0,-6804997582,-2072427494,5285630363,0,3213202869
2018,2,-551627479,834414879,241975959,153644265,0,-13544190,329005494,0,993868928,5689348583,-18873127232,10297856807,5008860994,-317018882,-997820183,0,0,1801969015,-4921545455,71682818,0,-2780000000,0,0,13544190,-7616318447,0,0,20539789369,-16673560359,0,0,0,3866229010,-1948120422,3213202869,0,1265082447
2018,3,543374685,830352378,0,-153644265,0,-184250230,594165993,0,1629998561,22749605955,-1291949719,-11032862030,-24106912,-588925385,-100492456,0,0,11341268014,0,-417811000,0,2780000000,0,0,38639094,2400828094,0,0,10869076231,-23693489011,0,0,0,-12824412780,917683328,1265082447,0,2182765775
2018,4,16210720166,1003259177,0,737331,0,216949869,169285132,0,17600951675,-81668170815,29014052941,26628102080,-57063487,-161545092,0,0,0,-8643672698,-5781560000,683128182,0,-2780000000,0,0,2725098767,-5153333051,0,0,8183213424,3628404163,0,0,0,11811617587,-1985388162,2182765775,0,197377613
2019,1,-3010828515,1358309274,0,0,0,-112399,422305389,0,-1230326251,806443308,308562531,6789318176,93961236,-451161392,0,0,0,6316797608,0,0,0,0,0,0,112399,112399,0,0,10419875009,-11902391062,0,0,0,-1482516053,4834393954,197377613,0,5031771567
2019,2,-1378772518,1358309274,53728997,-464500,0,-56540,431456142,0,464200855,17917651834,-5418684510,-7522105287,75673387,-346858765,0,0,0,5169877514,0,0,-6200000000,0,0,0,56540,-6199943460,0,0,5088443009,-9002772331,0,0,0,-3914329322,-4944395268,5031771567,0,87376299
2019,3,-2771634765,701850943,-53728997,464500,0,778364503,100598044,0,-1244085772,32005913355,3818582723,-24926426738,82829016,-214051424,-383694327,0,0,9139066833,0,800000000,6200000000,260000000,0,0,590802164,7850802164,0,0,0,-5213392917,0,0,0,-5213392917,11776476080,87376299,0,11863852379
2020,1,369698685,908283573,0,0,0,0,0,0,1277982258,47322000000,52347036618,8018781818,63655605,0,0,0,-25909091,109003547208,-108283461500,0,0,0,0,0,0,-108283461500,0,0,0,-909782640,0,0,0,-909782640,-189696932,547999928,0,358302996
2020,2,-369446973,302761191,0,0,0,524025990,0,0,457340208,-2173876231,-31679598958,33438078854,53493474,0,0,0,-71757552409,-71662115062,108283461500,0,0,0,0,0,432804,108283894304,0,0,0,0,0,0,0,0,36621779242,358302996,0,36980082238
