Year,Quarter,1. Interest and Similar Income,2. Interest and Similar Expenses,I. Net Interest Income,3. Fees and Commission income,4. Fees and Commission expenses,II. Net Fee and Commission Income,III. Net gain/(loss) from foreign currency and gold dealings,IV. Net gain/(loss) from trading of trading securities,V. Net gain/(loss) from disposal of investment securities,5. Other incomes,6. Other expenses,VI. Net Other income/(expenses),VII. Dividends income,Total operating income,VIII.General and Admin expenses,IX. Operating Profit Before Provision for Credit Losses,X. Provision for credit losses,XI. Profit before tax,7. Business income tax - current,8. Business income tax - deferred,XII. Business Income Tax,XIII. Net Profit For the Year,XIV. Minority Interest,XV. Basic Earnings Per Share
2011,0,2896262492163,-2313747704915,582514787248,36501303258,-32991529257,3509774001,1163849288,-80220368980,-46158037202,3163168842,0,3163168842,5901345470,469874518667,-74935450759,394939067908,-22970421843,371968646065,-90486230684,0,-90486230684,281482415381,0,1126
2012,0,1978829352822,-1594926859009,383902493813,23202185437,-13602644547,9599540890,-10034633354,14324511961,5101432899,10516429924,0,10516429924,11464752507,424874528640,-88341507451,336533021189,-171331518123,165201503066,-41226393329,0,-41226393329,123975109737,0,496
2013,0,1548007732575,-1150009500188,397998232387,59589546726,-31249409068,28340137658,649076737,-9349870282,-38703210443,15165227236,0,15165227236,14798191555,408897784848,-94569984264,314327800584,-193910032619,120417767965,-26941598130,0,-26941598130,93476169835,0,374
2014,0,1100730721535,-688215017011,412515704524,62485363391,-20943237480,41542125911,5477866697,217177281,31238501190,13765062973,-78545268944,-64780205971,9063330084,435274499716,-86844913321,348429586395,-218670997095,129758589300,-21149741211,0,-21149741211,108608848089,0,434.44
2015,0,1095392000000,-804437000000,290955000000,94048000000,-16379000000,77669000000,-12844000000,-11190000000,817000000,880000000,-241000000,639000000,24499000000,370545000000,-135427000000,235118000000,-63450000000,171668000000,-36761000000,0,-36761000000,134907000000,0,540
2016,0,952435000000,-712886000000,239549000000,117934000000,-17406000000,100528000000,4275000000,9411000000,10497000000,110054000000,-115000000,109939000000,32191000000,506390000000,-97169000000,409221000000,-197746000000,211475000000,-45967000000,0,-45967000000,165508000000,0,662
2017,0,1014264000000,-781618000000,232646000000,154234000000,-5949000000,148285000000,856000000,121729000000,28699000000,72400000000,-114000000,72286000000,16568000000,621069000000,-89904000000,531165000000,-319311000000,211854000000,-31425000000,0,-31425000000,180429000000,0,686
2018,0,1045337000000,-704611000000,340726000000,166700000000,-15005000000,151695000000,1073000000,-1000000000,8823000000,14047000000,-115000000,13932000000,6211000000,521460000000,-213418000000,308042000000,-53828000000,254214000000,-50638000000,0,-50638000000,203576000000,0,814
2019,0,1361597000000,-808491000000,553106000000,186601000000,-128596000000,58005000000,4336000000,0,51410000000,74561000000,-519000000,74042000000,7180000000,748079000000,-361262000000,386817000000,-101351000000,285466000000,-56014000000,0,-56014000000,229452000000,0,918
