date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,293852,251312,3450,206208,177098,3000
2019-12-03,173860,157550,500,133550,66660,0
2019-12-04,167447,123547,3520,60483,19450,0
2019-12-05,218645,149480,1510,131375,51400,0
2019-12-06,187885,121720,0,144765,121760,2050
2019-12-09,192355,141420,0,129475,82400,0
2019-12-10,429250,374830,3430,309460,242630,3330
2019-12-11,117080,60380,0,59490,30730,4500
2019-12-12,182946,130640,0,114934,64009,0
2019-12-13,70810,51590,0,54810,30990,0
2019-12-16,116305,103430,0,62875,32610,0
2019-12-17,255595,197060,500,86935,24700,0
2019-12-18,154015,89420,9120,74985,38930,0
2019-12-19,85440,32060,70,126050,89230,2000
2019-12-20,136645,118670,0,60595,40050,0
2019-12-23,199291,143511,3540,112929,68020,0
2019-12-24,205525,151020,3330,133335,75070,0
2019-12-25,206020,175730,500,123890,63950,0
2019-12-26,177510,117130,2920,124310,59710,1000
2019-12-27,236440,202800,0,83470,55300,0
2019-12-30,184500,155120,1330,214090,197390,0
2019-12-31,588114,548439,0,447816,385861,0
2020-01-02,210360,189110,0,150270,126600,0
2020-01-03,358175,316190,3240,252735,190530,0
2020-01-06,80720,54620,0,65600,40690,0
2020-01-07,186315,161970,0,244125,192940,4000
2020-01-08,29635,13960,0,34395,27320,1000
2020-01-09,93190,54165,4630,74670,39745,0
2020-01-10,55335,26480,0,38215,22210,0
2020-01-13,262145,227300,6320,156635,95640,2550
2020-01-14,123160,89570,0,57540,38730,2330
2020-01-15,87870,43350,0,84000,56800,150
2020-01-16,67540,47230,0,50360,26250,0
2020-01-17,82725,57370,9250,55655,30520,0
2020-01-20,178960,159550,0,81190,54710,0
2020-01-21,134500,126880,0,56420,34800,0
2020-01-22,514205,451780,0,285105,225790,0
2020-01-30,173170,132300,0,128480,84450,350
2020-01-31,178080,172400,10930,99230,43950,0
2020-02-03,392165,379420,2170,213855,148690,1610
2020-02-04,163650,155280,2900,61570,23090,100
2020-02-05,248050,217880,0,96480,42830,1740
2020-02-06,215565,198770,10440,163415,134580,0
2020-02-07,352600,299880,14050,185520,111380,0
2020-02-10,368500,322830,7380,150180,91470,0
2020-02-11,223805,202770,0,150615,103600,0
2020-02-12,142980,96080,0,101320,71200,0
2020-02-13,148700,127590,0,54290,30690,0
2020-02-14,374060,356570,16270,178840,133650,440
2020-02-17,186810,183430,7230,141620,129710,0
2020-02-18,453410,440570,0,350320,292090,0
2020-02-19,388341,364946,7410,267929,237304,0
2020-02-20,375720,362230,3390,152170,119530,890
2020-02-21,674886,647441,11630,311754,245889,0
2020-02-24,313320,283125,2440,310150,261605,1210
2020-02-25,212660,207610,19020,90970,74280,0
2020-02-26,468610,456610,0,76690,57680,3940
2020-02-27,392420,376765,10150,252500,202665,0
2020-02-28,183875,178130,3580,245085,217530,0
2020-03-02,328075,319820,470,354585,339470,0
2020-03-03,436680,349615,0,115240,84015,0
2020-03-04,465025,458355,1430,171835,150275,1240
2020-03-05,364255,360575,10000,177745,146715,840
2020-03-06,493170,399200,29110,97740,80040,0
2020-03-09,379695,376235,32120,112305,77275,0
2020-03-10,347040,331340,4460,98440,74290,0
2020-03-11,198020,191610,7380,62880,25000,0
2020-03-12,285565,274640,10720,72125,17900,0
2020-03-13,259665,247195,15440,116345,89465,0
2020-03-17,257675,254750,16600,67165,35500,1610
2020-03-18,344505,323980,8060,92455,59440,0
2020-03-19,312530,301370,5670,69290,17490,0
2020-03-20,372525,366820,7140,77045,48780,0
2020-03-23,85920,70910,10850,65730,42180,0
2020-03-24,281165,254215,4010,122135,92765,0
2020-03-25,238225,196890,3000,141515,104600,32800
2020-03-26,249330,225750,21570,86710,38100,6000
2020-03-27,240915,215000,6000,71445,45170,1070
2020-03-30,143715,124875,2010,80215,51805,720
2020-03-31,336055,309150,6420,100695,51960,2280
2020-04-01,395970,378140,7620,139390,99690,0
2020-04-02,267680,267680,0,267680,267680,0
2020-04-03,373605,366825,1350,91365,73315,0
2020-04-06,216855,188950,16400,152865,113210,1730
2020-04-07,387295,351070,1630,131635,85840,4860
2020-04-08,351790,329710,0,119310,82400,0
2020-04-09,611420,590720,3990,299380,286020,6430
2020-04-10,388580,379760,5860,229300,197180,5000
2020-04-13,155530,113460,5200,68090,37450,0
2020-04-14,661370,650570,0,98720,70020,0
2020-04-15,78845,72280,0,21795,2720,0
2020-04-16,356780,353270,25470,82190,59590,1850
2020-04-17,363090,341210,12550,151560,117410,0
2020-04-20,244340,231280,14400,97340,77860,1250
2020-04-21,318835,303230,0,149265,122380,0
2020-04-22,407420,402930,9070,101440,62650,0
2020-04-23,451865,440630,0,140365,111070,0
2020-04-24,751000,741085,4220,230740,191865,0
2020-04-27,793505,786860,26120,184325,158710,0
2020-04-28,486485,478370,13560,116115,92610,470
2020-04-29,339355,231160,110,155085,112310,0
2020-05-04,68905,50480,1960,65285,52980,1160
2020-05-05,156125,150280,0,109505,102090,500
