Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2016,3,15341497305,0,15341497305,-8700642633,6640854672,1129769866,-9808439477,-9808439477,0,-5642334217,-9470305266,0,0,0,0,-9470305266,-29492468,0,-29492468,-9499797734,3282291,-9503080025,-3624,-3624
2016,4,669811288008,-1626530304,668184757704,-609020208731,59164548973,18984336,3414453059,3414453059,0,-16112432429,36890823202,662753681,-209000000,453753681,0,37344576883,-2120661658,0,-2120661658,35223915225,-16238640,35240153865,0,0
2017,1,813341360,0,813341360,-203279468,610061892,252619385,-1173876311,-1173876311,0,-8082212648,-9083642250,92570697,-1026784284,-934213587,0,-10017855837,0,0,0,-10017855837,-195588683,-9822267154,-382,382
2017,2,533151808593,0,533151808593,-232799040890,300352767703,2725566,-13147008474,-13147008474,0,-10354805271,343698006624,156039945,-25850719,130189226,0,343828195850,-54695581309,0,-54695581309,289132614541,-524908475,289657523016,11027,11027
2017,3,129616024751,0,129616024751,-64879929426,64736095325,118583561,-9249679845,-9249679845,0,-20012770208,36048763570,24050022,-12415461608,-12391411586,0,23657351984,-7996731166,0,-7996731166,15660620818,-1261030553,16921651371,597,597
2017,4,208153525787,0,208153525787,-119965950259,88187575528,75255529937,-3083895521,-3083895521,0,-16133942223,144001318997,80491203314,-17498114407,62993088907,0,206994407904,-41427939601,0,-41427939601,165566468303,-1885534248,167452002551,6315,6315
2018,1,27271583237,-12653484826,14618098411,-8549355004,6068743407,964587351,-1476853522,-1476853522,0,-5050177648,6081711039,0,-73312295,-73312295,0,6008398744,-440224713,0,-440224713,5568174031,-570462230,6138636261,35,35
2018,2,46778262525,-10115180213,36663082312,-5568659648,31094422664,1099740954,-8027005803,-8027005803,0,-23748192340,1627769736,17769136,-480719136,-462950000,0,1164819736,-818459787,0,-818459787,346359949,-544020764,890380713,9,9
2018,3,210256317408,-149845163,210106472245,-27455604260,182650867985,13830454869,-22662596500,-10662596500,0,-23884749275,152995069432,18933530,-366046544,-347113014,0,152647956418,-32051043964,0,-32051043964,120596912454,90545052,120506367402,754,754
2018,4,222485632918,-225608111600,-3122478682,223969311487,220846832805,249900660190,-16361395272,-16361395272,-9723333581,-37319834327,410490845232,141684544,-21095631773,-20953947229,0,389536898003,-80305038659,0,-80305038659,309231859344,14505841594,294726017750,1933,1933
2019,1,2062440398,0,2062440398,-1456882276,605558122,5358782573,-8015235767,-8015235574,0,-15558150549,-11056907340,13597506453,-296019471,13301486982,0,2244579642,-383709174,270585845,-113123329,2131456313,-192414263,2323870576,13,13
2019,2,509385841627,-39511400438,469874441189,-374337205952,95537235237,11705200518,-53729721791,-53729721984,-3191787405,-29510303130,24045031001,2090469722,-1079547013,1010922709,0,25055953710,-7044966061,454317572,-6590648489,18465305221,-2413728884,20879034105,132,0
2019,3,329154042712,-79022800876,250131241836,-171393893282,78737348554,9799176300,-22415881352,-22415880903,-11098135382,-28869748020,29112009730,-39500088,-4243312377,-4282812465,0,24829197265,-2998771808,217438649,-2781333159,22047864106,-320867628,22368731734,138,138
2019,4,2398250291881,-63361876099,2334888415782,-1665528570014,669359845768,33244864308,-69808860035,-69808859971,-22160486811,-18859297764,595572155299,3663650832,-726081640,2937569192,0,598509724491,-117691884273,175852621,-117516031652,480993692839,7833341947,473160350892,3006,3006
2020,1,79647205405,0,79647205405,-65407018007,14240187398,20478377523,-8185728553,-8185728553,-3066128949,-21121282417,3847083085,572451178,-409916219,162534959,0,4009618044,-2526219681,841098292,-1685121389,2324496655,-768635776,3093132431,15,15
