Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,58513217562,141425912550,85720293,41836323017,0,-3530347181,84797637640,0,323128463881,1200016887,-103991507276,-19771528322,-1288884349,-77690733481,0,18619475490,-76611118,140128691712,-1531406788,0,0,0,0,0,3530347181,1998940393,0,0,339839830580,-464989802047,0,0,0,-125149971467,16977660638,28760651044,0,45738311682
2009,0,152048520329,203846305272,3191988476,109805817,0,-5929891917,94160256467,0,447426984444,8726463968,56742106801,42775840703,-607025490,-122660771238,0,2762396392,-6987056684,428178938896,-6869228811,0,0,0,0,0,5929891917,-939336894,0,0,954099634226,-1193379383005,0,-59435389725,0,-298715138504,128524463498,45738311682,0,174262775180
2010,0,107913321038,121289406550,254076271,-2313627306,0,-5593347825,96347099400,0,317896928128,-51658745107,-78930475364,40060844244,1284405223,-81919573043,0,0,-218358138,146515025943,-5997246163,162800000,-45000000000,30000000000,0,0,5593347825,-15241098338,0,-26499789902,623661014466,-812225403259,0,-57518991000,0,-272583169695,-141309242090,174262775180,0,32953533090
2011,0,151522090059,119094571966,506586257,2643296575,0,-4999759103,110550365120,0,379317150874,76376999841,-22070265315,-39762343461,1071588947,-63684316109,-3388907541,0,-16137102499,311722804737,-15275604359,0,-15355000000,0,-3560000000,3560000000,4057891065,-26572713294,0,-1699672560,715186567968,-888800314615,0,-69725000,0,-175383144207,109766947236,32953533090,0,142720480326
2012,0,132458883023,121105465020,1188077307,0,0,-4498280044,103372878328,0,353627023634,-82680826674,-72281837392,42108162073,-14418264301,-97347564795,-20421611953,0,-16210689516,92374391076,-12660505863,171818182,0,3000000000,0,0,2256256964,-7232430717,0,0,1067945302357,-1053594493485,0,-140715515000,0,-126364706128,-41222745769,142720480326,0,101497734557
2013,0,7404143419,121521685413,33056880,217109509,0,-3353231482,73123605784,0,198946369523,24026819234,95793300781,10982589581,773071198,-77664037151,-8683129670,0,-23926975028,220248008468,-13162608239,97272727,-4865174650,27000000000,0,0,6140158754,15209648592,0,0,1190514549682,-1250029508601,0,-68018875000,0,-127533833919,107923823141,101497734557,3083734,209424641432
2014,0,45612740531,121788664155,522364574,177345709,0,-2203864028,48504482384,0,214401733325,7316367547,-16385268243,-46575325700,6486711697,-52638625859,-1517949069,1505304551,-5448482955,107144465294,-33687188032,0,-39695955237,19667928950,0,0,2230646848,-51484567471,0,0,1634770653599,-1771827816338,0,-10166830000,0,-147223992739,-91564094916,209424641432,1951424,117862497940
2015,0,73253070605,123070875624,9337762576,754373315,0,437353732,35482015237,0,242335451089,-50716131188,-291837084,74522859557,8505522099,-45954247465,-4950190165,0,-3766622425,219684804418,-18598530184,230000000,-33200000000,58093200937,0,0,3894304702,10418975455,0,0,1514259170473,-1638729154841,0,-20590632565,0,-145060616933,85043162940,117862497940,6122357,202911783237
2016,0,61110988003,127595605308,-5445709343,-131826560,0,-3169768909,25882065474,0,205841353973,-22423514876,14896026685,1913916816,-11035832031,-25868370997,-2292868551,0,-12105832030,148924878989,-18353249181,104545455,-71000000000,0,0,0,2632111910,-86616591816,0,0,1296236057843,-1463864226861,0,-212562935,0,-167840731953,-105532444780,202911783237,-1131812,97378206645
2017,0,6107113828,132903010596,2024732401,46125432,0,-850330620,24774359777,0,165005011414,4764758214,-46602392259,16869039678,-21855608330,-24884459360,-4758538898,0,-9690252170,78847558289,-67612964129,0,-12000000000,71000000000,0,0,1352511175,-7260452954,0,0,1196340590303,-1282813365239,0,-27770857000,0,-114243631936,-42656526601,97378206645,-981952,54720698092
2018,0,23192391984,134700378270,928809808,-300588,0,-1440977816,19880386365,0,177260688023,-21439267983,-9500064734,81443627385,-9631947800,-19902426345,-20402000,0,-9952761000,188257445546,-42589389589,307272728,0,0,0,0,975920388,-41306196473,0,0,1266203110021,-1338696723718,0,-18564500,0,-72512178197,74439070876,54720698092,300588,129160069556
2019,0,24637046677,136604513536,4374283861,-383683,0,-1528567368,22372717528,0,186459610551,1001574946,-12219511284,-114215803050,-12527065660,-22459741991,0,6000000000,-16167806892,15871256620,-47558433069,454545455,0,0,0,0,1000248557,-46103639057,0,0,1484814461232,-1543888549289,0,0,0,-59074088057,-89306470494,129160069556,383683,39853982745
