date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,846250,583400,157500,825850,399400,181600
2019-12-03,1407950,1294850,27800,625350,428150,54600
2019-12-04,767800,664100,55800,745600,661200,41200
2019-12-05,1004750,945100,192000,294550,188000,22700
2019-12-06,126950,72300,0,1330950,1176800,87800
2019-12-09,2125600,2084300,53000,2157200,2037600,195400
2019-12-10,1206900,1069800,83500,586000,410600,250000
2019-12-11,1276700,1111400,25000,1155600,1049800,395300
2019-12-12,1187450,1095800,137200,1163650,920000,84700
2019-12-13,1249300,1039600,631400,2032600,1967300,222600
2019-12-16,995050,915000,4000,307050,232300,11600
2019-12-17,33050,0,0,93750,13000,13200
2019-12-18,11600,0,43500,163900,140000,0
2019-12-19,1100,0,6400,217700,112300,57200
2019-12-20,7300,0,0,145100,140000,100
2019-12-23,19100,0,21300,125800,102200,32100
2019-12-24,46000,45000,1300,451400,256000,39700
2019-12-25,43000,25200,30000,655100,335700,65300
2019-12-26,438150,301000,0,456850,338600,37000
2019-12-27,332650,279000,0,1335450,1154500,93100
2019-12-30,747700,687800,20000,921600,892500,33000
2019-12-31,767900,656800,221600,984100,883300,235500
2020-01-02,777850,734150,62900,1141750,1102350,253600
2020-01-03,791750,725400,126400,1052750,1000500,115100
2020-01-06,551950,528000,45000,660950,633400,137000
2020-01-07,767050,755000,92100,852450,837600,5500
2020-01-08,753700,747700,49000,754300,706900,132100
2020-01-09,1610900,1573300,271000,1051800,1034700,38000
2020-01-10,759200,708100,32700,949800,871300,69800
2020-01-13,933500,246000,348100,772500,295500,43600
2020-01-14,977200,43800,49300,864900,693500,89200
2020-01-15,731050,561700,494000,764950,699800,15200
2020-01-16,1066900,543100,109100,815800,789000,29700
2020-01-17,984850,494100,99300,577050,440400,40000
2020-01-20,1132150,450800,75900,822050,737600,249700
2020-01-21,948200,510800,36900,980400,834000,52900
2020-01-22,1033750,642900,121200,1187750,1103900,157100
2020-01-30,387600,33000,14500,22100,0,4200
2020-01-31,610100,433700,106900,716000,401600,44000
2020-02-03,607000,502000,122700,819200,490900,373500
2020-02-04,943600,192000,52400,1441200,1002200,63900
2020-02-05,1032550,829200,343400,1494550,859300,76400
2020-02-06,1392600,783100,132600,229200,61000,22000
2020-02-07,1333600,598200,229800,1242700,1189600,130300
2020-02-10,309700,225200,53600,2124500,1474500,170300
2020-02-11,888950,615600,93800,1094950,998000,89700
2020-02-12,2235350,1711200,170900,739050,700800,72500
2020-02-13,1299000,940300,137700,1223200,1145900,263000
2020-02-14,1008000,835500,137500,1199600,1122600,252900
2020-02-17,1201200,628200,59900,1049300,951200,18100
2020-02-18,863900,674800,47400,1090900,1031800,87000
2020-02-19,916250,744400,18100,1188050,1117400,327400
2020-02-20,984450,815800,150900,949550,916200,80600
2020-02-21,1137400,906300,45500,1870400,1597600,75400
2020-02-24,53800,47200,10000,957600,843300,82100
2020-02-25,1604500,1327000,145500,1093900,1036800,22200
2020-02-26,1764400,1594000,5900,1199500,1060200,55300
2020-02-27,911000,782300,92500,1795700,1594700,89000
2020-02-28,843400,749100,59100,998200,935000,59200
2020-03-02,802750,738100,129900,889750,849600,23200
2020-03-03,1594000,1274000,99100,2327900,2321400,191200
2020-03-04,1327900,758000,276200,2292800,2246100,66300
2020-03-05,1387600,763500,50300,1079700,880400,328800
2020-03-06,561400,143000,69600,1175500,954700,91000
2020-03-09,1482050,1349700,96000,1127350,359400,53900
2020-03-10,1824800,1250000,203800,2165800,2061400,100400
2020-03-11,1702700,1632400,179400,1205900,1084300,151700
2020-03-12,1831600,1249700,193500,1182100,969700,147400
2020-03-13,2062250,1531500,139300,1543250,999600,155200
2020-03-17,77750,43400,29100,1769250,1617100,164200
2020-03-18,2383150,2155200,76600,851250,759100,15300
2020-03-19,1084350,973000,71400,1281950,1203000,23300
2020-03-20,741450,621300,29600,2004750,1793000,36500
2020-03-23,8500,0,8900,1438600,1360800,278000
2020-03-24,1298300,1157400,40000,1341800,1221500,37200
2020-03-25,1979750,1786400,234400,1568850,1402100,167700
2020-03-26,1418300,1177200,145500,1319900,1262800,25900
2020-03-27,1105200,1008200,128000,1444500,1412000,361000
2020-03-30,1418850,1278300,63000,1931450,1670100,253400
2020-03-31,885050,664850,211800,2119350,2027250,71200
2020-04-01,1425200,1347200,176000,880600,702100,129700
2020-04-02,1155400,1155400,0,1155400,1155400,0
2020-04-03,1233050,1029100,69900,1307550,1232300,146500
2020-04-06,1194900,863400,447300,40500,15000,2500
2020-04-07,1156550,683700,75000,1647750,1470500,376100
2020-04-08,895150,337000,21800,67950,51100,10900
2020-04-09,1060100,671000,61400,17100,12200,11600
2020-04-10,624050,572000,88700,965950,671000,101800
2020-04-13,390550,0,106300,702450,649000,109700
2020-04-14,718550,546500,110600,912950,821200,69000
2020-04-15,714150,294000,102100,1083150,973600,73900
2020-04-16,1098600,991000,32300,408900,387000,24200
2020-04-17,1283850,821700,439200,793950,711300,132700
2020-04-20,846000,723900,19200,927200,853000,130200
2020-04-21,5950,0,5000,743050,580600,232500
2020-04-22,185450,120700,40000,594350,455400,80000
2020-04-23,2950728,2670200,200300,375772,336000,5400
2020-04-24,726448,624000,5500,1255952,1182000,64300
2020-04-27,571700,424200,28200,1414200,1362600,2000
2020-04-28,1858800,1521900,122500,16900,0,100
2020-04-29,1325650,835400,159500,42750,14300,800
2020-05-04,1537900,1439700,48000,100,0,0
2020-05-05,309150,177200,41300,775350,765600,3300
