Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2014,4,36835590068389,220398025055,840907145366,6656016655436,4160705624186,2500000000000,-4688968750,0,0,0,3407125092,16409350878360,16640656545729,-231305667369,0,0,0,5235408089638,3764611835756,1470796253882,0,614727944565,0,0,619400000000,-4672055435,1147556680752,219087515726,0,928469165026,0,5707817524125,1228400058553,3432160711291,0,1069756754281,0,-22500000000,36835590068389,33623827818253,0,8698793901245,4364872401245,4333921500000,24440358566485,0,71653245348,0,413022105175,3211762250136,2980571140030,3010215520000,0,0,-29644379970,0,0,142133430192,0,0,89057679914,0,0,1051687583180,0,0,0,0,1051687583180,0,0,0,0,0,1051687583180,0,0,0,0,0,0,0,0,0
2015,1,36579309037217,332995389777,499317206422,5416703892142,4721392860892,700000000000,-4688968750,0,0,0,6266983720,16776700486647,16972085584927,-195385098280,0,0,0,5644168069524,4197371815642,1446796253882,0,961909944565,0,0,966582000000,-4672055435,1155226774190,227178892129,0,928047882061,0,5786020290230,1156537537040,3754737800591,0,888603814420,0,-13858861821,36579309037217,33352021151976,0,5727459992385,4472422492385,1255037500000,27009543598678,0,65066095348,0,549951465565,3227287885241,2980571140030,3010215520000,0,0,-29644379970,0,0,142133430192,0,0,104583315019,0,0,1045865948820,0,0,0,0,1045865948820,0,0,0,0,0,1045865948820,0,0,0,0,0,0,0,0,0
2015,2,40202487959528,286665829930,575274681643,5053199285508,4438199285508,615000000000,0,0,0,0,4002620158,18580844523194,18776195489062,-195350965868,0,0,0,7466440785734,3959842735499,3506598050235,0,951609425220,0,0,955582000000,-3972574780,1159821175877,226065839890,0,933755335987,0,6124629632264,1266478015873,4033474062174,0,843836416039,0,-19158861822,40202487959528,36989714852421,0,5184635360523,4698948360523,485687000000,31201399320597,0,84992195348,0,518687975953,3212773107107,2980571140030,3010215520000,0,0,-29644379970,0,0,142133430192,0,0,90068536885,0,0,2181496509449,0,0,0,0,2181496509449,0,0,0,0,0,2181496509449,1185757635332,993169359800,204058780650,333977579150,455133000000,0,0,192588275532,0
2015,3,39393613731306,308876611654,544590876335,1615012559342,1430012559342,185000000000,0,0,0,0,0,19192163843311,19415720463006,-223556619695,0,0,0,8707520875863,3963401404639,4744119471224,0,874994425220,0,0,878967000000,-3972574780,1171707482089,235591898812,0,936115583277,0,6978747057492,2069552840235,2700199402471,0,2231853676608,0,-22858861822,39393613731306,36180534160644,0,4868270961440,4077669961440,790601000000,30577526873124,5957786060,107606957500,44000000000,577171582520,3213079570662,2980571140030,3010215520000,0,0,-29644379970,0,0,149860983648,0,0,82647446984,0,0,1702923304435,0,0,0,0,1702923304435,0,0,0,0,0,1702923304435,2577915228442,2408409580000,328350000000,218900000000,1861159580000,0,0,169505648442,0
2015,4,48380447000000,285713000000,1812435000000,6421902000000,6036902000000,385000000000,0,0,0,0,0,20368030000000,20577441000000,-209411000000,0,0,0,10046019000000,4466278000000,5579741000000,0,869994000000,0,0,873967000000,-3973000000,1168507000000,231116000000,0,937391000000,0,7407847000000,2213409000000,2410073000000,0,2813224000000,0,-28859000000,48380447000000,45159697000000,0,9990948000000,8189698000000,1801250000000,34176973000000,8050000000,113884000000,200097000000,669745000000,3220750000000,2980572000000,3010216000000,0,0,-29644000000,0,0,149454000000,0,0,90724000000,0,0,2078517000000,0,0,0,0,2078517000000,0,0,0,0,0,2078517000000,5639998000000,5341160000000,175120000000,109450000000,5056590000000,0,0,298838000000,0
2016,1,48406637000000,350554000000,678757000000,1967982000000,871782000000,1096200000000,0,0,0,0,33823000000,19911304000000,20120715000000,-209411000000,0,0,0,14285827000000,7825259000000,6460568000000,0,865682000000,0,0,869600000000,-3918000000,1175052000000,231759000000,0,943293000000,0,9137656000000,3378246000000,2469757000000,0,3318511000000,0,-28858000000,48406637000000,45180474000000,726835000000,7377377000000,6214969000000,1162408000000,36033738000000,0,125550000000,169724000000,747250000000,3226163000000,2980572000000,3010216000000,0,0,-29644000000,0,0,149454000000,0,0,96137000000,0,0,2002375000000,0,0,0,0,2002375000000,0,0,0,0,0,2002375000000,8440415000000,7968446000000,284141000000,131142000000,7553163000000,0,0,312469000000,159500000000
2016,2,59054289000000,311748000000,2409184000000,7412770000000,5677205000000,1735565000000,0,0,0,0,0,21373717000000,21608559000000,-234842000000,0,0,0,15666363000000,9223120000000,6443243000000,0,865682000000,0,0,869600000000,-3918000000,1175087000000,231253000000,0,943834000000,0,9839738000000,3925401000000,2661151000000,0,3288045000000,0,-34859000000,59054289000000,55829570000000,0,15475796000000,13944346000000,1531450000000,38901046000000,33016000000,154132000000,217787000000,1047793000000,3224719000000,2980572000000,3010216000000,0,0,-29644000000,0,0,149454000000,0,0,94693000000,0,0,2568104000000,0,0,0,0,2568104000000,1640000000,0,0,0,0,2566464000000,8147660000000,7800223000000,0,0,7800223000000,0,0,347233000000,204000000
2016,3,57798577000000,280462000000,1397034000000,5325820000000,3321075000000,2004745000000,0,0,0,0,0,23121380000000,23379261000000,-257881000000,0,0,0,17163167000000,9765684000000,7397483000000,0,865682000000,0,0,869600000000,-3918000000,1177258000000,231807000000,0,945451000000,0,8467774000000,2210911000000,2908197000000,0,3383525000000,0,-34859000000,57798577000000,54573503000000,0,12998089000000,12263599000000,734490000000,40505691000000,1262000000,175655000000,201508000000,691298000000,3225074000000,2980572000000,3010216000000,0,0,-29644000000,0,0,149454000000,0,0,95048000000,0,0,3348988000000,0,0,0,0,3348988000000,1640000000,0,0,0,0,3347348000000,5207013000000,4719035000000,219490000000,0,4499545000000,0,0,294329000000,193649000000
2016,4,69011024000000,281946000000,1626961000000,11518231000000,9167908000000,2350323000000,0,0,0,0,33755000000,25061907000000,25352217000000,-290310000000,0,0,0,19125820000000,11233021000000,7892799000000,0,865682000000,0,0,869600000000,-3918000000,1182576000000,237610000000,0,944966000000,0,9314146000000,3042316000000,3100648000000,0,3220041000000,0,-48859000000,69011024000000,65780459000000,1209304000000,20697013000000,16349471000000,4347542000000,41791608000000,0,185439000000,918687000000,978408000000,3230565000000,2980572000000,3010216000000,0,0,-29644000000,0,0,149454000000,0,0,100539000000,0,0,3455245000000,0,0,0,0,3455245000000,1640000000,0,0,0,0,3453605000000,9145692000000,8766598000000,422419000000,355859000000,7988320000000,0,0,303816000000,75278000000
2017,1,68139677000000,316054000000,1196523000000,11090950000000,9312989000000,1777961000000,0,0,0,0,0,25930221000000,26220531000000,-290310000000,0,0,0,18094312000000,10061513000000,8052799000000,-20000000000,862682000000,0,0,869600000000,-6918000000,1233631000000,238834000000,0,994797000000,0,9415304000000,3160061000000,3228274000000,0,3055828000000,0,-28859000000,68139677000000,64902181000000,787984000000,18605766000000,15427399000000,3178367000000,43250366000000,16057000000,217877000000,950198000000,1073933000000,3237496000000,2980572000000,3010216000000,0,0,-29644000000,0,0,155944000000,0,0,100980000000,0,0,3326503000000,0,0,0,0,3326503000000,1640000000,0,0,0,0,3324863000000,9140765000000,8687640000000,512348000000,334140000000,7841152000000,0,0,345961000000,107164000000
2017,2,63200971000000,330055000000,759067000000,7053967000000,6197579000000,856388000000,0,0,0,0,0,27251973000000,27574374000000,-322401000000,0,0,0,17373459000000,8508565000000,8884894000000,-20000000000,862682000000,0,0,869600000000,-6918000000,1347138000000,235481000000,0,1111657000000,0,8222630000000,1786684000000,3208309000000,0,3256496000000,0,-28859000000,63200971000000,59998772000000,0,11880028000000,10169120000000,1710908000000,43618673000000,2726000000,213379000000,3152567000000,1131399000000,3202199000000,2980572000000,3010216000000,0,0,-29644000000,0,0,157516000000,0,0,64111000000,0,0,3066185000000,0,0,0,0,3066185000000,1640000000,0,0,0,0,3064545000000,10134126000000,9690751000000,942348000000,45175000000,8703228000000,0,0,249185000000,194190000000
2017,3,63807257000000,290363000000,662272000000,6915209000000,6334509000000,580700000000,0,0,0,0,0,28268153000000,28594351000000,-326198000000,0,0,0,16211502000000,7601645000000,8644685000000,-34828000000,862682000000,0,0,869600000000,-6918000000,1374500000000,264488000000,0,1110012000000,0,9222576000000,3390350000000,2624807000000,0,3236278000000,0,-28859000000,63807257000000,60603596000000,0,10252351000000,9581651000000,670700000000,44957540000000,22458000000,221652000000,3856545000000,1293050000000,3203661000000,2980572000000,3010216000000,0,0,-29644000000,0,0,157516000000,0,0,65573000000,0,0,2930359000000,0,0,0,0,2930359000000,1640000000,0,0,0,0,2928719000000,12216510000000,11864160000000,337050000000,202230000000,11324880000000,0,0,154350000000,198000000000
