disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-09-07,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2010-09-13,,,Ngày giao dịch đầu tiên trên sàn HNX,,,,
2010-09-21,investorRight,ISSUE,Phát hành thêm,2010-09-17,2010-10-29,,"Bán ưu đãi tỷ lệ 10:9,89 với giá 10.000 đ/cp",,98.9,,
2010-09-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-10-01,2010-10-21,2010-10-21,Tạm ứng cổ tức đợt 1/2010 (500 đ/cp),500,5,1,2010
2010-12-20,investorRight,ISSUE,Phát hành thêm,2010-12-16,2011-01-21,,"Bán ưu đãi tỷ lệ 10:8,150047 với giá 10.000 đ/cp",,81.5,,
2011-03-18,investorRight,MEETING,Họp cổ đông,2011-03-23,2011-04-15,2011-04-15,ĐHCĐ thường niên 2011,,,,
2011-08-25,investorRight,POLL,Lấy ý kiến cổ đông,2011-09-01,,,"Lấy ý kiến v/v Thông qua chủ trương đăng ký lưu ký, niêm yết bổ sung và giao dịch",,,,
2011-10-04,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-10-21,,,Số lượng 74.024.867 cp,,,,
2011-11-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-05,,,Số lượng 44.973.200 cp,,,,
2011-11-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-12-05,2011-12-26,2011-12-26,"Trả cổ tức đợt 2/2010 (251,95 đồng)",251,2.52,2,2010
2012-04-25,investorRight,MEETING,Họp cổ đông,2012-05-03,2012-06-03,2012-06-03,ĐHĐCĐ thường niên năm 2012,,,,
2013-02-20,investorRight,POLL,Lấy ý kiến cổ đông,2013-02-25,,,"Bằng văn bản v/v thông qua số lượng thành viên dự kiến thay đổi TV HĐQT, Ban kiểm soát",,,,
2013-04-10,investorRight,MEETING,Họp cổ đông,2013-04-12,2013-04-26,2013-04-26,ĐHĐCĐ thường niên năm 2013,,,,
2013-09-19,stockAlert,alert,Cảnh báo,2013-09-20,2015-01-07,,CP thuộc diện cảnh báo,,,,
2013-10-14,investorRight,POLL,Lấy ý kiến cổ đông,2013-10-17,2013-11-30,2013-11-30,"Bằng văn bản v/v rút niêm yết tại HNX, chuyển trụ sở làm việc từ Tp Hồ Chí Minh ra Hà Nội và tổ chức ĐHĐCĐ bất thường",,,,
2014-04-02,investorRight,MEETING,Họp cổ đông,2014-04-08,2014-06-28,2014-06-28,ĐHĐCĐ thường niên năm 2014,,,,
2014-06-30,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-06-30,,,Vì thuộc diện bị cảnh báo,,,,
2014-07-21,investorRight,MEETING,Họp cổ đông,2014-07-25,2014-10-14,2014-10-14,ĐHĐCĐ bất thường năm 2014,,,,
2015-03-04,investorRight,MEETING,Họp cổ đông,2015-03-11,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-11-09,investorRight,POLL,Lấy ý kiến cổ đông,2015-11-16,,,"Vv sửa đổi, bổ sung điều lệ Ngân hàng",,,,
2016-03-04,investorRight,MEETING,Họp cổ đông,2016-03-15,2016-04-26,2016-04-26,ĐHĐCĐ thường niên năm 2016,,,,
2017-08-15,investorRight,MEETING,Họp cổ đông,2017-08-25,,,ĐHCĐ bất thường 2017,,,,
2017-11-15,investorRight,MEETING,Họp cổ đông,2017-08-25,2017-11-09,2017-11-09,ĐHĐCĐ bất thường năm 2017,,,,
2018-02-12,investorRight,MEETING,Họp cổ đông,2018-02-28,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-09-25,investorRight,POLL,Lấy ý kiến cổ đông,2018-10-10,,,"V/v Bán tài sản tại số 3-3A-3B-5 Sương Nguyệt Ánh, phường Bến Thành, quận 1, thành phố Hồ Chí Minh",,,,
2019-03-05,investorRight,MEETING,Họp cổ đông,2019-03-22,2019-04-26,2019-04-26,Họp ĐHĐCĐ thường niên năm 2019,,,,
2019-03-13,investorRight,ISSUE,Phát hành thêm,2019-03-20,2019-05-17,,"Phát hành 184,555,122 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:62",,62,,
2019-08-23,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-08-30,,,Số lượng 109134035 cp,,,,
2019-11-20,investorRight,MEETING,Họp cổ đông,2019-11-29,2020-01-17,2020-01-17,ĐHĐCĐ bất thường năm 2020,,,,
2020-02-19,investorRight,MEETING,Họp cổ đông,2020-03-03,,,ĐHĐCĐ thường niên năm 2020,,,,
