disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2012-05-04,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2012-05-21,,,Giá tham chiếu 36.000đ/cp,,,,
2012-05-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-15,2012-05-28,2012-05-28,Trả cổ tức năm 2011 (1200 đ/cp),1200,12,,2011
2012-08-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-08-31,2012-09-28,2012-09-28,Trả cổ tức đợt 1/2012 (1000 đ/cp),1000,10,1,2012
2012-09-20,investorRight,MEETING,Họp cổ đông,2012-09-27,2012-10-19,2012-10-19,ĐHĐCĐ bất thường,,,,
2012-11-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-12-04,2012-12-31,2012-12-31,Trả cổ tức đợt 2/2012 (1000 đ/cp),1000,10,2,2012
2012-11-22,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2012-12-04,2012-12-28,2012-12-28,Chuyển ngày trả Cổ tức đợt 2.2012 (1.000 đ/cp) từ 31/12/2012 sang 28/12/2012,1000,,,
2013-03-13,investorRight,MEETING,Họp cổ đông,2013-03-21,2013-04-15,2013-04-15,ĐHĐCĐ thường niên năm 2013,,,,
2013-04-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-15,2013-06-07,2013-06-07,Trả cổ tức đợt 3/2012 (1000 đ/cp),1000,10,3,2012
2013-07-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-08-13,2013-09-09,2013-09-09,Trả cổ tức đợt 1/2013 (1000 đ/cp),1000,10,1,2013
2013-10-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-10-21,2013-11-15,2013-11-15,Trả cổ tức đợt 2/2013 (1000 đ/cp),1000,10,2,2013
2014-03-03,investorRight,MEETING,Họp cổ đông,2014-03-12,2014-04-17,2014-04-17,ĐHĐCĐ thường niên năm 2014,,,,
2014-04-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-12,2014-06-04,2014-06-04,Trả cổ tức đợt 3/2013 (2200 đ/cp),2200,22,3,2013
2014-09-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-09-22,2014-10-15,2014-10-15,Trả cổ tức đợt 1/2014 (1500 đ/cp),1500,15,1,2014
2014-12-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-15,2015-01-07,2015-01-07,Trả cổ tức đợt 2/2014 (1800 đ/cp),1800,18,2,2014
2015-03-05,investorRight,MEETING,Họp cổ đông,2015-03-13,2015-04-17,2015-04-17,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-05-27,2015-06-22,2015-06-22,Trả cổ tức đợt 3/2014 (500 đ/cp),500,5,3,2014
2015-07-21,investorRight,POLL,Lấy ý kiến cổ đông,2015-07-30,2015-08-11,2015-08-11,V/v Thông qua phương án phát hành cp theo chương trình lựa chọn người lao động trong công ty,,,,
2015-09-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-10-01,2015-10-23,2015-10-23,Trả cổ tức đợt 1/2015 (1000 đ/cp),1000,10,1,2015
2015-12-11,investorRight,MEETING,Họp cổ đông,2015-12-21,2016-01-22,2016-01-22,ĐHĐCĐ bất thường năm 2016,,,,
2016-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-03-17,2016-04-13,2016-04-13,Trả cổ tức đợt 2/2015 (2000 đ/cp),2000,20,2,2015
2016-03-02,investorRight,MEETING,Họp cổ đông,2016-03-17,2016-04-15,2016-04-15,ĐHCĐ thường niên năm 2016,,,,
2016-03-03,stockAlert,noticed,Nhắc nhở,2016-03-02,,,Chậm CBTT thay đổi số lượng cổ phiếu có quyền biểu quyết,,,,
2016-03-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-01-30,,,Số lượng 18.950.000 cp,,,,
2016-04-15,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:30",,30,,2016
2016-04-15,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2015, tỷ lệ 100:5",,5,,2015
2016-09-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-09-30,2016-10-14,2016-10-14,Trả cổ tức đợt 3/2015 (500 đ/cp),500,5,3,2015
2016-12-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-12-22,2017-01-13,2017-01-13,Trả cổ tức năm 2016 (2300 đ/cp),2300,23,,2016
2017-03-09,investorRight,MEETING,Họp cổ đông,2017-03-23,2017-04-17,2017-04-17,ĐHĐCĐ thường niên năm 2017,,,,
2017-03-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-04-10,2017-04-28,2017-04-28,Tạm ứng cổ tức đợt 2 năm 2016 (700đ/cp),700,7,2,2016
2017-06-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-06-28,2017-07-24,2017-07-24,Trả cổ tức đợt 3/2016(1000đ/cp),1000,10,3,2016
