disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-28,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-28,,,,,,,
2007-01-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-01-31,2007-02-22,2007-02-22,Cổ tức đợt 2/2006 (1.000 đ/cp),1000,10,2,2006
2007-03-07,investorRight,MEETING,Họp cổ đông,2007-03-15,2007-04-06,2007-04-06,ĐHCĐ thường niên năm 2007,,,,
2007-04-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-05-04,2007-05-24,2007-05-24,Cổ tức đợt 3/2006 (1.000 đ/cp),1000,10,3,2006
2007-05-14,investorRight,KINDDIV,Cổ phiếu thưởng,2007-05-22,2007-05-24,,Tỷ lệ 100:200,,200,,
2007-06-14,investorRight,POLL,Lấy ý kiến cổ đông,2007-06-26,,,Lấy ý kiến cổ đông bằng văn bản về việc phát hành thêm cổ phiếu để huy động vốn phục vụ cho dự án đầu tư,,,,
2007-08-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-08-21,2007-09-14,2007-09-14,Cổ tức đợt 1/2007 (1.000 đ/cp),1000,10,1,2007
2007-11-14,investorRight,ISSUE,Phát hành thêm,2007-11-23,2008-01-04,,"Phát hành 1967100 cp cho CĐHH, giá 20000 đ/cp",,50,,
2008-02-25,investorRight,MEETING,Họp cổ đông,2008-03-03,,,ĐHCĐ thường niên 2008,,,,
2008-02-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-03-03,2008-03-21,2008-03-21,Cổ tức đợt 2/2007 (500 đ/cp),500,5,2,2007
2008-04-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-04-22,2008-05-16,2008-05-16,Cổ tức đợt 3/2007 (1.000 đồng/cp),1000,10,3,2007
2008-05-21,investorRight,KINDDIV,Cổ phiếu thưởng,2008-05-28,2008-05-30,,Tỷ lệ 100:40,,40,,
2008-07-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-07-22,2008-08-13,2008-08-13,Cổ tức đợt 1/2008 (1.500 đ/cp),1500,15,1,2008
2008-10-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-10-30,2008-11-18,2008-11-18,Cổ tức đợt 2/2008 (1.000 đ/cp),1000,10,2,2008
2008-11-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-11-26,2008-12-19,2008-12-19,Cổ tức đợt 3.2008 (1.000 đ/cp),1000,10,3,2008
2009-02-11,investorRight,MEETING,Họp cổ đông,2009-02-23,2009-03-31,2009-03-31,ĐHCĐ thường niên 2009,,,,
2009-08-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-08-10,2009-08-31,2009-08-31,Cổ tức đợt 1/2009 (800 đ/cp),800,8,1,2009
2009-11-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-11-25,2009-12-14,2009-12-14,Cổ tức đợt 2/2009 (1.000 đ/cp),1000,10,2,2009
2010-02-05,investorRight,MEETING,Họp cổ đông,2010-02-12,2010-03-31,2010-03-31,ĐHCĐ thường niên 2010,,,,
2010-04-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-04-14,2010-05-10,2010-05-10,Cổ tức lần 3/2009 (1.200 đ/cp),1200,12,3,2009
2010-09-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-10-21,2010-11-10,2010-11-10,Cổ tức đợt 1/2010 (1.000 đ/cp),1000,10,1,2010
2011-02-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-02-18,2011-03-04,2011-03-04,Trả cổ tức đợt 2/2010 (1.300 đ/cp),1300,13,2,2010
2011-02-11,investorRight,MEETING,Họp cổ đông,2011-02-18,2011-03-25,2011-03-25,ĐHCĐ thường niên năm 2011,,,,
