Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,3,667716727449,-1177375914999,-20590920035,-24437785399,-5905971934,770492801573,-320732361619,0,-110833424964,-270805230687,683000000,-1406430000000,1484406019363,-3840297131,0,9637539736,-186348968719,318036849000,0,263397761458,-293799305511,-264698315,-3773688250,0,283596918382,-13585475301,146603157988,0,133017682687
2011,1,178694986088,-149169355733,-8189806773,-16036343962,-3941522718,136667270292,-113080632418,0,24944594776,-280097546073,0,-535533879756,531585750000,-2000000000,0,3664391081,-282381284748,4535000000,0,603010784227,-248568131243,-183239100,-28623500,0,358765790384,101329100412,125196917663,0,226526018075
2011,3,296175361036,-239951698724,-9864704670,-20714229822,-1013093854,8092762955,-63175227890,0,-30450830969,-200292073602,321000000,-168851094792,146729518913,0,500000000,50391834270,-171200815211,0,0,331947239498,-285406747232,-346473675,-35178500,0,46158840091,-155492806089,265867559721,0,110374753632
2011,4,570059519714,-293792748209,-10566889217,-58596554678,-10808483908,97862630347,-176651985934,0,117505488115,-134594266151,0,-30756217158,37500000000,-25050000000,0,787937988,-152112545321,27875000000,0,196515917347,-144319102946,-356280875,-962281205,0,78753252321,44146195115,110374753632,0,154520948747
2012,1,414351602204,-220203385909,-10934448822,-58826448463,-2708502700,41912454738,-147840462546,0,15750808502,-108241863200,0,-59990292948,60232418648,0,0,4819348391,-103180389109,3200000000,0,103607053405,-76378270316,-173731587,-665000,0,30254386502,-57175194105,154520948747,0,97345754642
2012,2,594901925819,-214064673690,-10622899568,-25722502506,-3126949247,71338470943,-103956778979,0,308746592772,-88018609276,0,-65356500000,57104000000,0,0,4123175193,-92147934083,0,0,166126663119,-242634384614,-133742700,-27052010,0,-76668516205,139930142484,97345754642,0,237275897126
2012,3,381512854973,-130288772623,-11378376871,-20227701413,-5183204147,37700212006,-105641138980,0,146493872945,-72118805612,0,-214000000000,216000000000,0,0,1460672125,-68658133487,0,0,121283725719,-368333502483,-133743300,-3258500,0,-247186778564,-169351039106,237275897126,0,67924858020
2012,4,1006252076235,-285597387665,-9279638514,-45388016915,-2311575450,29156395038,-239557293611,0,453274559118,-40173178229,0,-12900000000,37674181103,-34255000000,0,1430415693,-48223581433,39255000000,0,150862559794,-599502403473,-133743300,-10442020,0,-409529028999,-4478051314,67924858020,0,63446806706
2013,1,767099860867,-232039504706,-14515537223,-40796422506,-4499149677,45379056361,-154496884224,0,366131418892,-22759467043,0,-3205000000,375000000,0,0,956339488,-24633127555,0,0,177245376184,-521674640915,-298563900,-4788000,0,-344732616631,-3234325294,63446806706,0,60212481412
2013,2,560639568001,-601395680067,-9770771006,-4481840695,-124853002,52888165779,-147045953252,0,-149291364242,-56895549571,-7658000000,760292948,0,0,0,529834097,-63263422526,0,0,677259546662,-462272793476,0,-2128000,0,214984625186,2429838418,60212481412,0,62642319830
2013,3,433662741768,-357707671810,-7597785083,-22196970071,-441490127,126688938194,-119796783294,0,52610979577,-189838869415,7658000000,-8418292948,760292948,0,0,404641169,-189434228246,1200000000,0,550560648869,-437831198301,0,0,0,113929450568,-22893798101,62642319830,0,39748521729
2013,4,-516821314766,167556247342,3537451551,14925478815,-483062565,248416579059,-64959023297,0,-147827643861,-50461991878,0,-35200000000,0,-64150000000,0,-561094600,-150373086478,2760000000,0,49061392771,505437734037,0,-1180850,0,557257945958,259057215619,39748521729,0,298805737348
2014,1,479261234584,-357257254541,-8897741777,-38660747943,-1874961853,237224875558,-99712397061,0,210083006967,-618840376173,0,-19000000000,20000000000,0,0,502729225,-617337646948,0,0,674658827441,-372969839420,0,-123735000,0,301565253021,-105689386960,298805737348,0,193116350388
2014,2,366242732438,-323260825046,-6409242540,-43505894401,-2231883169,-87481911781,-69171833424,0,-165818857923,-138022374515,230664545,-23000000000,41000000000,-79082349400,0,1223074818,-197650984552,200080000000,0,429804571495,-252124400482,0,-3648000,0,377756523013,14286680538,193116350388,0,207403030926
2014,3,1227696593349,-420328244743,-6659697684,-31394843512,-2890099100,31050881497,-92098872598,0,705375717209,-214319872078,0,-41550000000,11200000000,0,50000000,1592781226,-243027090852,0,0,486475798933,-923348619605,0,-57798000,0,-436930618672,25418007685,207403030926,0,232821038611
2014,4,939393681034,-452347031517,-8660804263,-26028135633,-1023065502,31706981692,-127379884889,0,355661740922,-307410575543,0,-63990072883,36390000000,-4119700000,1800000000,13638175522,-323692172904,100000000,0,417603994241,-322433682278,0,0,0,95270311963,127239879981,232821038611,0,360060918592
2015,1,681620723764,-257411397875,-11092466869,-19122379608,-230708153,20845719852,-84032032986,0,330577458125,-229622884449,1096445,-45199714499,20000000000,0,0,794123387,-254027379116,0,0,389768953795,-733778711403,0,-2793000,0,-344012550608,-267462471599,360060918592,0,92598446993
2015,2,245697871549,-264328400008,-12642989585,-14539604776,-137435616,48396882346,-27258521061,0,-24812197151,-517480661005,-1096445,-61940799746,66690072883,-132825000000,0,465135356,-645092348957,270000000000,0,564066772081,-83717654000,0,-1396500,0,750347721581,80443175473,92598446993,0,173041622466
