Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,17239052259,-10164787753,-4058975345,0,-188985586,65061035208,-68809983686,0,-922644903,0,399665091,0,0,0,0,92362754,492027845,0,0,0,0,0,0,0,0,-430617058,16000280499,0,15569663441
2010,3,26335771246,-99353001672,-7440840970,-1496801245,-2637255903,332748883440,-255692239651,0,-7535484755,0,424665091,0,0,0,0,869525165,1294190256,0,0,75000000000,-75000000000,0,0,0,0,-6241294499,16000280499,0,9758986000
2010,4,11571221413,-12185379544,-2974326182,-75414838,-3450841248,108847872300,-93386295971,0,8346835930,0,0,0,0,0,0,219346007,219346007,0,0,0,0,0,0,0,0,8566181937,8794950381,0,17361132318
2012,3,68233755310,-21598932944,-1384129100,-89630804,-37394540,45490618615,-56220426691,0,34393859846,2830269762,58545455,0,0,0,0,110435169,2999250386,0,0,3952711000,-45718401100,0,0,0,-41765690100,-4372579868,12610951964,0,8238372096
2012,4,46464811769,-10761048136,-792490900,-146681623,0,39612602641,-51990883255,0,22386310496,-87509623,35000000,0,0,0,0,263519940,211010317,0,0,2160000000,-21055446600,0,0,0,-18895446600,3701874213,8238372096,0,11940246309
2013,1,20816175247,-7844522952,-1025632800,-562408694,0,64766157882,-69681792476,0,6467976207,-5343646545,0,0,0,-5211500000,0,133651822,-10421494723,5217711525,0,771450000,-5026744800,0,0,0,962416725,-2991101791,12044982480,487169,9054367858
2013,2,12078797917,-815074771,-5995363526,505268623,0,-12665675962,3609253662,0,-3282794057,-4349535852,0,0,0,4711500000,3500000000,581051814,4443015962,-5217711525,0,6870710000,-3616619614,0,0,0,-1963621139,-803399234,9054367858,40752448,8291721072
2013,3,29051920792,-5556525239,-3133958548,-135667622,-613684011,52410416690,-54157057820,0,17865444242,-3775032840,38545454,-8000000000,0,0,0,74453335,-11662034051,0,0,1577703576,-3007477516,0,0,0,-1429773940,4773636251,8291721072,0,13065357323
2013,4,13313384006,-7037035800,-5809082600,-35799065,-1226988098,32467645460,-34595640173,0,-2923516270,-3652895510,0,0,0,0,0,186049643,-3466845867,0,0,1835628000,-2559217800,0,0,0,-723589800,-7113951937,13065357323,89949725,6041355111
2014,1,7861564220,-4489832913,-1515637100,-196038940,-213318223,50567144377,-44500173392,0,7513708029,-7303156471,0,0,0,0,0,6244089,-7296912382,0,0,4648209865,-3189734136,0,0,0,1458475729,1675271376,6041355111,21667,7716648154
2014,2,28624266083,-3908749198,-1182164200,99810286,0,19244258782,-35700725420,0,7176696333,-5367722416,0,0,2598203933,0,230000000,419589244,-2119929239,0,0,-3998209865,-645771364,0,0,0,-4643981229,412785865,7716648154,13972613,8143406632
2014,3,9815181999,-8417748353,-1571900665,-2754100,-2000000000,62064477790,-61965594463,0,-2078337792,-27986574797,0,0,0,0,0,244242454,-27742332343,0,0,30110811061,-800000000,0,0,0,29310811061,-509859074,8143406632,0,7633547558
2014,4,2390831534,-5683528457,-1065571700,-286989790,-251873070,70349289084,-54954283428,0,10497874173,-12079524462,0,0,0,0,759000000,92791053,-11227733409,0,0,11172056537,-9586834400,0,0,0,1585222137,855362901,7633547558,36178656,8525089115
2015,1,1963655305,-3059140024,-976393200,-241383877,0,38347472015,-28429151392,0,7605058827,-16748623684,0,0,0,0,0,2577587,-16746046097,0,0,7002922215,-2923274199,0,0,0,4079648016,-5061339254,8484918360,40170755,3463749861
2015,2,2826284492,-3637264808,-614015000,-187884821,-27705930,57351188711,-63596277679,0,-7885675035,-7654357007,0,0,0,0,6353860000,1254974139,-45522868,0,0,24407364055,-11254116100,0,0,0,13153247955,5222050052,3463749861,1965769,8687765682
2015,3,26062882663,-27157020805,-915295700,-322914026,-1415646589,82136981984,-93261445510,0,-14872457983,-5328398349,16963635,0,0,0,39745000000,694524857,35128090143,0,0,3933951174,-21827909000,0,0,0,-17893957826,2361674334,8687765682,32241773,11081681789
