Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,3,-93935819136,513433816437,-17851675440,103979184602,0,-1350543540,212098976881,0,716373939804,871604352405,3777680354,-292456845869,81559958949,-404593692170,-44362365,7383675310,-10031008103,973573698315,70754031478,0,0,0,-43666966960,0,335350370,27422414888,0,0,526031195227,-1176452005315,0,0,0,-650420810088,350575303115,65418941214,-2350,415994241979
2016,4,146373630987,229693846337,8302100065,191809297972,0,-13158604360,215328751087,0,778349022088,-42391977842,28773920036,-603414297082,-218881345261,-102292301668,0,5072761104,512575228846,357791010221,9171618429,0,0,0,-177354750,0,7104499029,16098762708,0,0,571749563537,-1011281226078,0,0,0,-439531662541,-65641889612,415994241979,367480,350352719847
2017,1,78680105630,451245515577,0,70424168257,0,-4351304017,191648947674,0,787647433121,-261467140410,-66805364073,-37321800995,43509396063,-102874213795,0,54500000,-12584747740,350158062171,-33998533772,0,0,0,0,0,4351268523,-29647265249,0,0,631443303567,-1106725729511,0,0,0,-475282425944,-154771629022,350352719847,35494,195581126319
2017,2,175840418818,505727367154,-8305753516,54688267374,0,-12239228464,252235331006,0,967946402372,-480797453068,49184933760,564450418432,86482632663,-206492503683,0,152818181,4755151721,985682400378,-16347557929,0,0,0,-63401832000,0,12239218697,-67510171232,0,0,318561905531,-1246712779035,0,0,0,-928150873504,-9978644358,195581126319,-80754,185602401207
2017,3,157712563566,486329213877,8706781025,-5642746715,0,-3053862278,178282962844,0,822334912319,283689952185,-16066361863,-832408075105,-16178156053,-60168866857,0,1308928708,-17635577085,164876756249,-75673235814,0,-63401832000,0,63401832000,0,3053952799,-72619283015,0,0,606022195164,-780339528115,0,0,0,-174317332951,-82059859717,185602401207,0,103542541490
2017,4,179424297117,534057355438,-81916775396,76847718871,0,-12559781851,215498376952,0,911351191131,-97991385205,42638879437,-759335526448,87580411764,-150578111388,0,82763635,15749550047,49497772973,-28889329154,0,63401832000,0,-111033234000,0,12559753530,-63960977624,0,0,2144708694062,-2130040561071,0,0,0,14668132991,204928340,103542541490,28321,103747498151
2018,1,170384097746,485259061450,-67853466020,40876240015,0,-578065274,185675876601,0,813763744518,-193781674021,-16614214929,8229876716,49101377099,-84857852589,0,332000000,4951848791,581125105585,-7118502965,0,0,0,0,0,-12639665885,-19758168850,0,0,20351836503,-599625811458,0,0,0,-579273974955,-17907038220,103747498151,42186,85840502117
2018,2,120139878614,484371376318,-18163057500,83654941223,0,-15062163228,195510367738,0,850451343165,151975021194,-11548998446,-111679797558,22789981509,-154245139889,-413904592,2133330830,-17981480674,731480355539,-18820205557,0,0,0,-59931321120,0,-164935814,-78916462491,0,0,1164534558442,-1540544886883,0,-331278000,0,-376341606441,276222286607,85840502117,83368,362062872092
2018,3,-240843642261,486196534943,4281968,157221323835,0,102305104104,141465836271,0,646349438860,386022690325,-33465463852,598870980947,45184682940,-155668128033,-5346487096,10589473294,-2707381688,1489829805697,10578665755,0,-8000000000,0,0,0,88153304,2666819059,0,0,345449801858,-1275039848212,0,-203434680000,0,-1133024726354,359471898402,362062872092,180720,721534951214
2018,4,384711903969,482675489124,-3490086922,-54814133188,0,-113056132122,245701194912,-1075361881,940652873892,-133015962531,16263416776,-889889960635,-40417877961,-138813445503,0,1652936539,-5539640724,-249107660147,-119790868869,21950000000,-17950000000,0,-68882452760,0,83258143270,-101415178359,0,0,399821427664,-399170992162,0,-117534000,0,532901502,-349989937004,721534951214,-64896,371544949314
2019,1,128347141884,479861434238,50030639983,-8326690192,0,-1728311130,182724663396,0,830908878179,-1191508185164,-47236676253,1827220195254,39195268625,-239903690239,-1310891402,5128313387,-11865667642,1210627544745,-6152904163,0,0,0,0,0,-4000522251,-10153426414,0,0,386869539664,-1655904286927,0,-82650000,0,-1269117397263,-68643278932,371544949314,2072,302901672454
2019,2,259542487642,481196860538,-42974622285,187828088892,0,-30320861635,168146438725,0,1023418391877,610568971811,-12665594942,-1142992840141,-3212657939,-76438644552,-39334913020,16619778912,-6726820085,369235671921,-48462254512,0,0,0,0,0,36750469084,-11711785428,0,0,766063837572,-1088564816241,0,-450488500,0,-322951467169,34572419324,302901672454,34619,337474126397
2019,3,7766425318,478222151170,-8498017698,-166483962523,0,-17756282938,161625967543,0,454876280872,1599490105485,25214867717,-1147495481802,114507645646,-157983544458,-30986793149,-17070023645,-16040746677,824512309989,-27429464375,0,0,0,0,0,-5712446833,-33141911208,0,0,249171491021,-997901667524,0,-73253501250,0,-821983677753,-30613278972,337474126397,-73382,306860774043
2019,4,194256945794,661681762470,-4727213600,149264034565,0,9948870300,152988733043,0,1163413132572,-1166641583854,26017549959,285775370926,-30228948880,-199458108070,-500000000,20702654297,-15565866091,83514200859,-166529552729,87277000,0,0,0,0,0,-166442275729,0,0,1199304693851,-808537865741,0,-299554654250,0,91212173860,8284098990,306860774043,-38749,315144834284
2020,1,163557460505,435306743779,0,143971040727,0,-12365881369,154692904739,0,885162268381,-400855418,-55886142247,-280755287391,15303846538,-134919961608,-115331842152,4371532065,-14075033055,303468525113,-30720591749,212606000,0,0,0,0,18406048036,-12101937713,0,0,1000268767870,-1190253935795,0,-2496500,0,-189987664425,101378922975,305151834284,-196624,406530560635
2020,2,343278829496,424981403611,0,-177182311658,0,-6526545950,128248372680,0,712799748179,-632505581763,17650198280,649260040507,0,-248907750294,-579333970,7906139799,-8629805963,496993654775,-16887364382,0,0,0,0,0,-381048036,-17268412418,0,0,1299679969130,-2076434042463,0,-969927000,0,-777724000333,-297998757976,406530560635,203546,108532006205
