Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,1161497213543,944773303522,0,-2692317005,0,0,146179622318,0,2249757822378,-335656260611,251651744050,220318799751,57544080166,-151647634418,-179495928,0,-23522553154,2268266502234,-57646795570,0,0,430000000000,-29899700000,0,0,342453504430,64272330022,0,0,-1147788000000,0,0,0,-1083515669978,1527204336686,190781415253,0,1717985751939
2007,0,570775902376,360063307157,0,0,0,-37285229290,20936742592,0,914490722835,61775325209,74608034942,-2228017193541,5579140358,-35362261935,-130923665,4500000,-4903800126,-1211956455923,-8500210761,0,0,10000000000,0,0,37285229290,38785018529,0,0,0,-437976000000,0,0,0,-437976000000,-1611147437394,3583499436706,0,1972351999312
2008,0,1500872913895,1079409545754,633774582047,0,0,-138844088874,30989544667,0,3106202497489,-581225411075,-1344385453866,-340069461163,40566768955,-30989544667,-118279735465,143801699,-58103400456,673860061451,-116473217460,0,-179031806286,0,0,0,123830369382,-171674654364,20590000000,-35052843575,17157321716,-590191155528,0,-944326697000,0,-1531823374387,-1029637967300,1972351999312,0,942714032012
2009,0,1519703324711,1038124867525,-633652535683,3440803744,0,-173124399249,15593584232,0,1770085645280,395448673742,1175829891837,-117518950081,65189928397,-15568240432,-50936978402,0,-67364056704,3155165913637,-759341248206,0,-135000000000,30000000000,-253761002553,0,155537789732,-962564461027,0,-8243245724,1140999781645,-906489731027,0,-453518327036,0,-227251522142,1965349930468,942714032012,-1938795521,2906125166959
2010,0,1921641708817,687289914263,12640667018,10065177076,0,-336133158164,8349710449,0,2303854019459,682311075305,-103524001292,422034550219,-11134545308,-741113951,-263335917897,0,-88261697835,2941202368700,-992475769486,12295946922,0,0,-616059797280,0,330800873221,-1265438746623,0,-39981041328,126129516996,-49507553519,0,-870072707300,0,-833431785151,842331836926,2906125166959,0,3748457003885
2011,0,3510239845794,190196427163,6796988515,0,0,-529728699362,27900441399,0,3205405003509,-134819285194,-495824911126,-27994337978,32333087482,-27900441399,-359489042056,128451200000,-195495058471,2124666214767,-781684768892,205570669,-143500000000,30000000000,-309000000000,0,492205217530,-711773980693,0,-14180236055,166650500511,-489153020242,0,-753064360000,0,-1089747115786,323145118288,3748457003885,-1145569830,4070456552343
2012,0,3542049553242,212835006048,114202147382,327161230,0,-519131152776,1548926458,0,3351831641584,160094128802,-15326233936,384175888258,205939471060,-1548926458,-493754715175,0,-311868851994,3279542402141,-372106404365,409663636,-342382830000,305305783817,-23131710000,0,566529951571,134624454659,0,0,83578719748,-56569684495,0,-1881929425000,0,-1854920389747,1559246467053,4070456552343,-327161230,5629375858166
2013,0,2467817091206,249516494079,-1321158287,-56237105,0,-296237041638,3269463805,0,2422988612060,-54943006374,-167471684988,43387734131,20018216690,-3834386165,-388790598996,0,-342779557701,1528575328657,-267562840439,734591819,-1830000000000,157215831634,-35137000000,5750000000,412012280599,-1556987136387,103808910185,0,273334163652,-241090005213,0,-1704650330950,0,-1568597262326,-1597009070056,5629375858166,19570204,4032386358314
2014,0,1284670474836,268667500841,163452258562,104776992,0,-125057581292,2931385121,0,1638284552083,-179353696872,-138784857872,-400599736783,25771110979,-3041817704,-122523463954,0,-212149839873,607602250004,-203886105949,214216539,-5873765094,1663615831634,-29363000000,135900173400,367559611576,1928166962106,0,0,260870891673,-234682947069,0,-1516104854000,0,-1489916909396,1045852302714,4032386358314,61292993,5078299954021
2015,0,1880272850805,264527522125,304765981944,33095831,0,-72101740932,2568699865,0,2380066409638,-57554865569,90739190276,-232982368141,19650383838,-2568699865,-279826182950,106450370984,-384390450891,1639583787320,-960351770011,71035909091,-10950000000,7119148009,0,2238561705,248991636282,-641916514924,0,0,360868957857,-176850686644,0,-569893611925,0,-385875340712,611791931684,5078299954021,-43618916,5690048266789
