Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,2,40898247306,11920484573,649635677,-79671728,0,-1399875465,72579063614,0,124567883977,346557717843,-143157164705,-342441444742,-2350616649,-65048367135,-780373594,106600000,-2220495539,-84766260544,-7115531880,83848156,-12223308000,7597789900,-22251000000,22103501045,1316027309,-10488673470,5000000000,-1370000,1054749403042,-929037448489,0,-20555849000,0,110154735553,14899801539,6930111951,-85430237,21744483253
2015,1,35396977139,7992571298,-438081807,0,0,-5252964785,39425590780,0,77124092625,-43029062347,623876661,-36083283937,421990650,-14149757475,0,-156019908,-18464288,-15266628019,-3562436897,514992899,-11983548957,0,-1000000000,8547000000,2488250617,-4995742338,0,0,263267717312,-235129414615,0,0,0,28138302697,7875932340,48975452344,0,56851384684
2015,3,117329977515,8892301582,-25878496,0,0,-3234526738,47495690958,0,170457564821,-88851882489,-193485940211,591953638662,595308498,-59803504424,-11866146432,0,-473199878,408525838547,-5222512379,55000000,-75114676703,0,-5000000000,0,2837384399,-82444804683,227600550000,0,280069774652,-728030573070,0,-1154520300,0,-221514768718,104566265146,141550959360,0,246117224506
2015,4,78089354185,9351237848,82416024,0,0,-723641942,47410127800,0,134209493915,-217316052792,75671456499,138523829679,-11779255155,-28540205815,-8431185874,0,-17937973430,64400107027,-74888753388,209200273,15611095080,0,-15500000000,0,2913580387,-71654877648,2,0,286427590253,-517317323165,0,0,0,-230889732910,-238144503531,246117224506,0,7972720975
2016,1,65401738385,9293065791,0,0,0,-5233610652,55149164208,0,124610357732,162902698839,-222190361639,157941055699,2591654246,-19873020294,0,0,-704037508,205278347075,-19538366882,4166387018,-25980412000,114532755833,0,12386340969,2990995149,88557700087,0,0,263465801992,-404766333621,0,-4000000,0,-141304531629,152531515533,7975637920,0,160507153453
2016,2,-1150696973872,10950195338,41161403462,-15669640078,0,1465520772,74468033337,0,-1038317549630,87463304652,803817484637,-506670205331,-7488019307,-20575439207,-739069536,0,129573293,-682379920429,-29187514774,2068807169,24395528274,-1312174649,0,880000,-175367251,-4209841231,5208401000,0,697781883646,-76989921503,0,4000000,0,626004363143,-60585398517,160507153453,0,99921754936
2016,3,-398903659716,13871785408,242077437444,2686279567,0,4501410364,75842986521,0,-59923760412,-72301859350,-118667863300,58536728365,-801760037,-11180425424,-329203733,0,3452212780,-201215931111,-18159590596,-5054149019,6764000,83782379459,0,0,1686456250,62261860094,0,0,176894435858,-60836974683,0,0,0,116057461175,-22896609842,99921754936,0,77025145094
2016,4,-145006399616,10787666264,-662848220,0,0,-623312961,66137047801,0,-69367846726,-70242188750,144664792571,9431123413,3584316660,-191272905948,-882378380,0,-2877748565,-176962835725,-18476496185,0,-6718728893,-17377032649,0,0,1291082949,-41281174778,0,0,450837168935,-197329572214,0,0,0,253507596721,35263586218,77025145094,0,112288731312
2017,1,-16726308521,8643478168,-10747253213,0,0,1280654015,48305010549,0,30755580998,-40671470168,42232712646,38154484455,4734398734,-29700797615,0,0,-14980618317,30524290733,-1519333860,0,-1962000000,-2211428930,0,0,1384456934,-4308305856,11952019618,0,200000000000,-275389000000,0,0,0,-63436980382,-37220995505,111535899520,0,74314904015
2017,2,17741749957,12653716224,-1819126,-1199176734,0,-4129132502,64010991059,0,89076328878,-162747445033,69116099059,-45461303965,3477930450,27696107751,0,0,14980618317,-3861664543,-7201537104,573636366,-93124622140,7922007615,0,0,-118634215,-91949149478,-11952019618,0,100000000000,-15767000000,0,0,0,72280980382,-23529833639,74314904015,-107300096,50677770280
2017,3,3128745019,10971127490,11111789927,1199176734,0,0,113271486,41791979727,68316090383,-42071494555,-72982855082,120178602734,598900017,0,42723213,0,2204756890,76286723600,-3958955343,-573636366,-75556832500,-8076357877,0,0,717478428,-87448303658,0,0,140982294130,-141010743650,0,0,0,-28449520,-11190029578,50677770280,107300096,39595040798
2017,4,22258245872,10243304781,-222129963,10105635,0,-4091503638,4645497173,0,32843519860,90311847811,115098574267,-202477816259,4191746531,-40085028239,-253944121,0,4624160018,4253059868,-3033342874,727493506,-30767063550,2365779192,0,0,-1389376776,-32096510502,700000000000,0,19017705870,-676838065335,0,0,0,42179640535,14336189901,39595040798,-66684673,53864546026
2018,1,2796780040,10377248505,0,0,0,-3904607223,36080982693,0,45350404015,566856232498,-107283499965,-507749743631,4338394147,-17638888,0,3945805406,0,5439953582,-3312185000,45454545,0,0,0,0,0,-3266730455,0,0,0,-1150000000,0,0,0,-1150000000,1023223127,63970140506,344063041,65337426674
2018,2,-734635659180,10515578688,585881705065,-1176721740,0,9082654490,42569918330,0,-87762524347,-298822510033,-28702328970,346487954574,2190046131,-16067224669,-19048867,-3945805406,43750000,-86597691587,-5872034554,665249995,-46409535695,70827930615,-200000000,87730000000,4045207777,110786818138,0,0,50000000,0,0,0,0,50000000,24239126551,65337426674,-269491725,89307061500
2018,3,-33039623537,11390972287,105202160848,-839406362,0,-291036315392,88521958648,0,-119800253508,-923922350535,225577643042,862148553962,-82541707175,0,33860655,0,-43750000,-38548003559,-44961964,0,-21753141347,31067326013,0,0,1408573433,10677796135,0,0,0,-1400000000,0,0,0,-1400000000,-29270207424,89307061500,-21788946,60015065130
2018,4,27504039851,7995132269,-225281005119,0,0,123050694971,12159972745,0,-54571165283,-241873411132,177656885369,43861405160,151410778890,0,375000000,0,0,76859493004,-1559341968,0,0,0,0,0,-5453781210,-7013123178,0,0,0,-3050000000,0,0,0,-3050000000,66796369826,60015065130,0,126811434956
2019,1,350634695,8756514381,-112805083,-228428853,0,-5212658104,28021444182,0,31574701218,-196823289788,16539473405,233734544278,2340500915,0,0,0,0,87365930028,-403655000,0,-200000000,0,0,0,0,-603655000,0,0,62721400,-2950000000,0,0,0,-2887278600,83874996428,151487577838,13350887,235375925153
2019,2,-319798890128,11711104875,181164581887,256432655,0,-6250814924,28512009488,0,-104405576147,460001026429,8911893441,-407467708457,451189289,-539045996,-171063221,0,0,-43219284662,-12307317701,45454545,-53223909771,58148766647,0,2389645921,14394249541,9446889182,0,0,-62721400,-1851309282,0,0,0,-1914030682,-35686426162,235375925153,81349419,199770848410
2019,3,-177770827594,9631957662,91428789078,5114355,0,-4999001342,31545970542,0,-50157997299,180379915743,-58785108168,-61894501905,991344029,-119644722,-212219295,0,0,10201788383,-10198160834,0,-131799859691,71368000000,0,-200000000,-1168795448,-71998815973,5520000000,0,0,-2362303566,0,0,0,3157696434,-58639331156,199770848410,-348905310,140782611944
2019,4,-382447634196,-83292497772,119057059814,-346241747,0,926983915,16804445666,0,-329297884320,21374705583,293726829276,37437203128,-4668814830,0,0,0,0,18572038837,-4336459478,0,0,0,2189645921,-2189645921,8069484867,3733025389,10000000,0,0,0,0,0,0,10000000,22315064226,140782611943,-185056829,162912619340
2020,1,1124738199,13200083564,-2355585052,-1411453543,0,-2747566234,28736562760,0,36546779694,20967750283,-8890573575,-34894548667,-13554176376,0,0,0,0,175231359,-13361877114,2841136363,-94374081466,114634505272,0,0,4960529083,14700212138,29400000000,0,6767400000,-5143341148,0,0,0,31024058852,45899502349,81855170472,0,127754672821
2020,2,9007534726,20228566885,-84425894980,2076726401,0,6791619513,9552871289,0,-36768576166,-13550423992,87721194445,-66442482602,-1096847767,0,-40077719,0,0,-30177213801,-38866992668,713636364,-14510000000,47147141187,0,0,7638153210,2121938093,0,0,19286000000,-12369400000,0,0,0,6916600000,-21138675708,127754672821,308800784,106924797897
