Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,647665272723,-238811531721,-36533688210,-27336977579,-422321762,333299226644,-293086831277,0,384773148818,-1009237921,0,-4200000000,18076470000,-8835875048,0,290348207,4321705238,500000000,-3210000,674532178957,-1078978128974,0,-1200000,0,-403950360017,-14855505961,41394914015,-273774356,26265633698
2010,1,584036820981,-472231670414,-47508437950,-26740758457,-1086173209,102637045184,-120820278255,0,18286547880,-1805964321,0,-612000000,2883779048,-9690000000,0,24058466,-9200126807,0,0,367201757622,-380159450891,0,0,0,-12957693269,-3871272196,10970027700,322346759,7421102263
2010,3,2208706275916,-1686548663459,-138049013721,-114385220895,-7411241708,524456532183,-668194683538,0,118573984778,-1539614908,751000,-812000000,618000000,-36541000000,0,2305724928,-35968138980,5900000000,-1430000,1300252129831,-1332076119455,0,-22436947550,0,-48362367174,34243478624,5836239611,-550454736,39529263499
2011,1,891472500350,-786890297612,-59937803300,-46472816806,-3951037042,272781599111,-245502898124,0,21499246577,-1703881601,22000000,-3340000000,0,-16326690739,0,18770713,-21329801627,15399888739,0,621931964295,-623513153965,0,-350000000,0,13468699069,13638144019,17156911559,-11168480179,19626575399
2011,4,1726261963976,-1391197755723,-111829111027,-92783961147,-8262951649,282649819152,-307092715933,0,97745287649,-207967480,8424546,-1630000000,2215435967,-8380274400,0,1762225894,-6232155473,5185000000,-50000000,787955654079,-890494572763,-800000000,0,0,-98203918684,-6690786508,15895396172,-4220491541,4984118123
2012,1,909859442164,-472153348581,-63151103579,-48356705609,-1364335807,325036301272,-516891235527,0,132979014333,0,0,-200000000,925555400,-5770000000,0,199812981,-4844631619,5775000000,0,520233061930,-621794023489,-40848000000,-558929000,0,-137192890559,-9058507845,24463160737,-1229129216,14175523676
2012,4,465435155685,116390994854,-24461554977,-31688915097,-2721475399,299463249331,-796384061952,0,26033392445,24160000,-79200,-27583172288,3110000000,16507584381,2000000000,25840714,-5915666393,-17137364381,0,435102215195,-435608781633,0,0,0,-17643930819,2473795233,4250594461,-455961136,6268428558
2013,1,390382337619,-190535939587,-49345228965,-2854984732,-562144000,381881410321,-473745323887,0,55220126769,-200000000,0,-500000000,0,-100000000,0,134867720,-665132280,0,-295185288,372641612827,-396477206610,-214176882,0,0,-24344955953,30210038536,6318406469,-172621466,36355823539
2013,2,390556796564,-209648555366,-30630928944,-85712711445,-480225515,394420293195,-481423369827,0,-22918701338,159806740,0,-11000000000,1996127777,100000000,0,269569783,-8474495700,200832000,0,375082459271,-378307174177,214176882,0,0,-2809706024,-34202903062,36355823539,183225946,2336146423
2013,3,185185406881,-108683843199,-32359429902,-8737423893,-478733211,-243294385751,196093085554,0,-12275323521,-29787002,50000000,1966127777,-1996127777,0,0,-219482952,-229269954,-200832000,0,118802077500,-98355620238,0,0,0,20245625262,7741031787,2336146423,-1179601562,8897576648
2013,4,379754853011,-323853915015,-42187361578,-776472942,-2667931047,411414634178,-430797287124,0,-9113480517,-43780000,255567645,-46958700012,180000000,0,0,7030016,-46559882351,180832000,0,385289477730,-272613220259,0,0,0,112857089471,57183726603,8897576648,-589795356,65491507895
2014,1,230158559660,-263279148089,-40213832246,-7861185501,-806413281,183980892259,-125309274301,0,-23330401499,0,96111000,0,39810000000,0,15000000000,535577114,55441688114,99000000,0,149731763090,-196137625565,0,0,0,-46306862475,-14195575860,65513443900,4295151,51322163191
2014,2,302663297757,-308435109268,-41427204067,-7692968549,-1194263565,66481011580,-69441434240,0,-59046670352,-15575000,-63529190,-9066416000,0,0,0,335639525,-8809880665,946000000,0,161493315444,-72151025322,0,0,0,90288290122,22431739105,51322163191,-203592397,73550309899
2014,3,1114809686673,-744425488051,-43761427996,-7869306703,-1283572359,546111268517,-817676622659,0,45904537422,-5690000,1983972544,-234509000000,232782500000,0,-15000000000,-329905150,-15078122606,650000000,0,373881457077,-469809115893,0,0,0,-95277658816,-64451244000,73550309899,199483473,9298549372
2014,4,671294617045,-725924857342,-53460902188,-46872802977,-170306419,89248427724,-412763874167,0,-478649698324,-116814045,91123697,73873650000,-86020000000,-675000000,0,10853853,-12836186495,194303640000,0,590884985633,-244926893751,0,0,0,540261731882,48775847063,9298549372,139163,58074535598
