Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,89821203,1796354,0,0,0,0,0,0,91617557,-2186593827,0,1340249158,-15119900,0,0,0,0,-769847012,-25190205,0,0,0,0,0,0,-25190205,799560057,0,0,0,0,0,0,799560057,4522840,0,0,4522840
2008,0,5190228339,169612934,0,-60487262,0,-744227938,15053333,0,4570179406,-9143461268,-5452642103,15660786220,-80280540,-15053333,0,0,0,5539528382,-1811986654,0,0,0,-2600000000,0,744227938,-3667758716,0,0,5200439943,0,0,0,0,5200439943,7072209609,4522840,60487262,7137219711
2009,0,7481750110,1668057739,0,-78317159,0,-199685654,114704883,0,8986509919,-16572216200,-2688403622,10809036398,-986939941,-114704883,-35785797,0,-150000000,-752504126,-6229636093,7300000,-10210000000,9860000000,-2191100000,0,196322437,-8567113656,2560700000,0,23946719519,-13852178795,0,-4000000000,0,8655240724,-664377058,7137219711,78317159,6551159812
2010,0,12802885994,3739290443,0,-480679942,0,-2076076921,707257727,0,14692677301,-9895867514,-21766802971,27097866699,238216394,-707257727,-2642939549,0,-1920672210,5095220423,-19157401999,108756318,-26721707338,9941146470,-1600000000,1600000000,2011452281,-33817754268,15000000000,0,73819662387,-56712911002,0,-6500000000,0,25606751385,-3115782460,6551159812,259764142,3695141494
2011,0,14204596857,6795289053,862482000,148318798,0,-10654305021,762634871,0,12119016558,-18957244346,1759728367,-4282382630,-1225489219,-681176072,0,0,-454657781,-11722205123,-7773005322,0,-16280080817,13718277010,0,904000000,4308422085,-5122387044,0,0,98215053163,-70252404339,0,-5000000000,0,22962648824,6118056657,3695141494,-20042746,9793155405
2012,0,20738249559,9205444526,-581132000,-31543122,0,521114033,11193967557,0,41046100553,-16682047648,-20912729249,-16438435667,1228190814,-6554773392,-75184148,2469984064,-4571718729,-20490613402,-11850118172,774545454,0,902509000,0,0,0,-10173063718,25000000000,0,200217370607,-154943554734,0,-11845350000,0,58428465873,27764788753,9793155405,21471110,37579415268
2013,0,16621824329,9768765461,6497014922,375353282,0,-409634138,4761165271,0,37614489127,1163356879,-29204468537,46576880210,-3062176424,-9362083234,-7809941380,5921623984,-8954162165,32883518460,-9183958429,409090909,-2000000000,0,0,0,178011700,-10596855820,0,0,98281111855,-129776605397,0,-9970987000,0,-41466480542,-19179817902,37579415268,231355,18399828721
2014,0,21761721500,8456179116,5629333970,110959836,0,-1993608289,4511706730,0,38476292863,-17916517081,16412090995,10023878078,801621675,-4496515199,-8973869839,19469338713,-20462572208,33333747997,-6912866394,660909091,-9416571565,2236923145,0,0,1296560448,-12135045275,30000000000,0,151766723372,-158807828936,0,-7529013000,0,15429881436,36628584158,18399828721,3984360,55032397239
2015,0,27252363384,6835465070,5158525736,-1189777963,0,-1447068510,2703509316,0,39313017033,-32574202343,-10075383928,-25651192902,-3887877952,-2864008322,-5855571243,0,0,-41358296512,-6465397675,1391818182,-18790000000,4802386824,-20105600000,0,1888654382,-37278138287,79788050000,0,102352388273,-97725533473,0,0,0,84414904800,5778470001,55032397239,9638782,60820506022
2016,0,5057458821,11265256981,10535349807,-41629359,0,-2184689057,2465659211,0,27097406404,-20279028533,21004443929,-39767491627,4209786728,-2472404321,-7120816617,4972754117,-781394750,-13136744670,-1519892205,5410909090,-16260000000,39574000000,-15839679345,0,1930581533,13295919073,0,0,79731791766,-90820970738,0,-17200000000,0,-28289178972,-28130004569,60820506022,2828996,32693330449
2017,0,11495306676,19152568667,9669093492,-118868028,0,-203797392,1301942595,0,41296246010,7583298948,91154175246,-38226806135,-1503756798,-1274358621,0,0,-525180000,98503618650,-119680377026,5805501518,-17322422506,14174220684,0,0,577140710,-116445936620,0,0,56522162569,-54937273951,0,0,0,1584888618,-16357429352,32693330449,6412944,16342314041
2018,0,1443191755,20166402752,5193945443,-1003605818,0,2336911660,4197425045,0,32334270837,-64873426257,-8431982817,129072804554,883886286,-4260486857,-5661568568,0,-155500000,78907997178,-88985145642,7272727273,-28672942464,5114867874,0,0,1036823419,-104233669540,10000000000,0,186584253666,-108756411136,0,0,0,87827842530,62502170168,16342314041,-1865139,78842619070
2019,0,5776263625,17075556223,6690860882,-2508969640,0,-6070808604,9312901925,0,30275804411,12702425124,-41681780813,-34252089889,-7875423284,-7769524663,-4271207524,0,-183190900,-53054987538,-11387994061,2194115454,-41214000000,20451514196,0,0,1983487713,-27972876698,0,0,91913472645,-70890729742,0,-8600000000,0,12422742903,-68605121333,78842619070,-15068246,10222429491
