disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2012-09-27,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2012-10-16,,,Giá tham chiếu 20.700đ/cp,,,,
2012-11-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-12-03,2012-12-21,2012-12-21,Tạm ứng cổ tức đợt 1/2012 (1.000 đ/cp),1000,10,1,2012
2013-03-28,investorRight,MEETING,Họp cổ đông,2013-04-02,2013-05-09,2013-05-09,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-06-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-26,2013-07-22,2013-07-22,Trả cổ tức đợt 2 bằng tiền (1.500 đ/cp),1500,15,2,
2013-07-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-08-08,2013-09-04,2013-09-04,Trả cổ tức đợt 3/2012 (1.000 đ/cp),1000,10,3,2012
2013-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-12,2013-12-06,2013-12-06,Tạm ứng cổ tức đợt 1/2013 (1.000đ/cp),1000,10,1,2013
2014-03-24,investorRight,MEETING,Họp cổ đông,2014-03-27,2014-04-29,2014-04-29,Đại hội cổ đông thường niên năm 2014,,,,
2014-05-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-22,2014-06-17,2014-06-17,Trả cổ tức đợt 2 năm 2013 (2500đ/cp),2500,25,2,2013
2014-09-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-09-29,2014-10-22,2014-10-22,Tạm ứng cổ tức đợt 1 năm 2014 (2000 đ/cp),2000,20,1,2014
2015-04-27,investorRight,MEETING,Họp cổ đông,2015-05-08,2015-05-29,2015-05-29,"ĐHĐCĐ thường niên năm 2015 (7h30 - Trụ sở công ty, Thị trấn Hát Lót, huyện Mai Sơn, Sơn La)",,,,
2015-06-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-06-26,2015-07-21,2015-07-21,Trả cổ tức đợt 2/2014 (1.500đ/cp),1000,10,2,2014
2015-08-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-08-14,2015-09-15,2015-09-15,Trả cổ tức đợt 1/2015 (1.000đ/cp),1000,10,1,2015
2015-09-28,investorRight,MEETING,Họp cổ đông,2015-10-05,2015-10-31,2015-10-31,ĐHCĐ bất thường năm 2015,,,,
2015-11-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-11-16,2015-12-03,2015-12-03,Trả cổ tức đợt 2/2015 (4000 đ/cp),4000,40,2,2015
2016-05-17,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến cổ tức 2016 (4000đ/cp),4000,40,,2016
2016-05-17,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả nốt cổ tức 2015 (1000đ/cp),1000,10,,2015
2016-05-17,schedEvent,schedDiv,Dự kiến cổ tức,2016-11-09,2016-11-09,,Dự kiến cổ tức 2016 bằng cổ phiếu tỷ lệ 20%,,20,,2016
2016-05-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-06-02,2016-06-20,2016-06-20,Trả cổ tức đợt 3/2015 (1000 đ/cp),1000,10,3,2015
2016-05-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-06-02,2016-06-20,2016-06-20,Tạm ứng cổ tức đợt 1/2016 ( 3.000 đ/cp),3000,30,1,2016
2016-08-30,investorRight,MEETING,Họp cổ đông,2016-09-09,,,ĐHĐCĐ thường niên 2016-2017,,,,
2016-10-12,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến chi trả cổ tức đợt 2/2016 (1.000 đ/cp),1000,10,2,2016
2016-10-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-10-24,2016-11-16,2016-11-16,Trả cổ tức đợt 2/2016 (1000 đ/cp),1000,10,2,2016
2016-10-26,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-11-09,2016-11-10,,"Trả cổ tức năm 2016, Tỷ lệ 100:20",,20,,2016
2017-01-09,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-01-16,,,Số lượng 1359983 cp,,,,
2017-08-29,investorRight,MEETING,Họp cổ đông,2017-08-24,2017-09-23,2017-09-23,ĐHĐCĐ thường niên năm 2017,,,,
2017-09-23,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến cổ tức năm 2017 bằng cổ phiếu, tỷ lệ 20%",,20,,2017
2017-09-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-10-11,2017-10-27,2017-10-27,Trả cổ tức đợt 1 năm 2017 (5500đ/cp),5500,55,1,2017
2018-02-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-03-08,2018-03-26,2018-03-26,Trả cổ tức đợt 2/2017 (500 đ/cp),500,5,2,2017
2018-02-28,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-03-16,2018-03-19,,"Trả cổ tức bằng cổ phiếu năm 2017, tỷ lệ: 5:1",,20,,2017
2018-03-07,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-03-16,2018-03-19,,"Trả cổ tức năm 2016, Tỷ lệ 100:20",,20,,2016
2018-08-06,investorRight,MEETING,Họp cổ đông,2018-08-27,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-12-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-12-19,2019-01-07,2019-01-07,Chi trả cổ tức năm 2017-2018 (3000 đ/cp),3000,30,,2018
2019-08-02,investorRight,MEETING,Họp cổ đông,2019-08-29,2019-09-26,2019-09-26,ĐHĐCĐ thường niên năm 2019,,,,
2019-10-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-10-24,2019-11-18,2019-11-18,Trả cổ tức năm 2018-2019 (5000 đ/cp),5000,50,,2019
