Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,596054495076,-537517836966,-27813577709,-23627388966,-1372857818,36326665386,-39300458605,0,2749040398,-43656171104,728571429,0,0,-2815000000,0,2076998642,-43665601033,0,0,230222879803,-198542228805,0,-1398649356,0,30282001642,-10634558993,40179469147,0,29544910154
2007,0,724125726655,-600670198461,-32603262522,-23086246449,-1625454495,8859393535,-14995418773,31799620,60004539490,-2130921902,565901350,0,0,-3825000000,400000000,617907800,-4372112752,60000000000,0,216142910465,-311565860407,0,-8689890410,0,-44112840352,11519586386,29544910154,0,41064496540
2008,0,1116296930399,-839165166441,-51207901435,-20234132493,-8565932107,82834297691,-164448204295,48051419712,115509891319,-48345565240,1984253153,0,27000000,-3406000000,0,6043370120,-43696941967,0,0,170640305357,-197536938271,0,-1950000000,0,-28846632914,42966316438,41064496540,0,84030812978
