Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,302939611211,0,302939611211,-271107543988,31832067223,7656492870,-20590285223,-20590285223,0,-9367093582,9531181288,0,0,0,0,9531181288,1334365380,0,1334365380,10865546668,0,10865546668,2342,0
2006,0,485915855178,0,485915855178,-443577222454,42338632724,2078122451,-23726006523,-23726006523,0,-8935236686,11755511966,817916759,-154616731,663300028,0,12418811994,-3477267358,0,-3477267358,8941544636,0,8941544636,2555,0
2007,0,563319045733,0,563319045733,-507034908080,56284137653,2205364415,-24177192963,-24177192963,0,-11156512286,23155796819,1971768225,-376430815,1595337410,0,24751134229,-5675235958,0,-5675235958,19075898271,0,19075898271,2935,0
2008,0,1082485569169,0,1082485569169,-1008763532676,73722036493,6043370120,-22701189776,-22391565183,0,-14635112554,42429104283,5387872267,-2859689674,2528182593,0,44957286876,-7830690540,0,-7830690540,37126596336,0,37126596336,5712,0
2009,0,1206051791171,-65699,1206051725472,-1136482955330,69568770142,6238534638,-10199905025,-9190231933,0,-18765103912,46842295843,7586181620,-2656259257,4929922363,0,51772218206,-10409216384,0,-10409216384,41363001822,509515609,40853486213,6285,0
2010,0,1250908942256,-4753723614,1246155218642,-1160243905613,85911313029,13693698223,-34147314167,-33348316807,0,-22801603355,42656093730,11267846793,-4907479165,6360367628,0,49016461358,-11864514002,0,-11864514002,37151947356,-777050643,37928997999,5835,0
2011,0,1003442990955,0,1003442990955,-913953044783,89489946172,14769885557,-60884831785,-60747732328,0,-23047384707,20327615237,13494712942,-911153062,12583559880,0,32911175117,-7930216103,0,-7930216103,24980959014,29388662,24951570352,3839,0
2012,0,978487337155,-335600359,978151736796,-886532459065,91619277731,8148251002,-50087943371,-49856757177,0,-28430568714,21249016648,6800126507,-12928631407,-6128504900,0,15120511748,-3411309927,0,-3411309927,11709201821,967542948,10741658873,1653,0
2013,0,753976470980,-47543636,753928927344,-683264479756,70664447588,5161318059,-32643436740,-27309461760,0,-31952620886,11229708021,11251402692,-7895435204,3355967488,0,14585675509,-4687139490,0,-4687139490,9898536019,434648430,9463887589,1456,0
2014,0,888408695676,0,888408695676,-814561184710,73847510966,3170481255,-22027064864,-22014489864,0,-29223969772,25766957585,1642844843,-942175436,700669407,0,26467626992,-6169630682,0,-6169630682,20297996310,427873033,19870123277,3057,0
2015,0,1072234127052,0,1072234127052,-994213387089,78020739963,9975598970,-22019116392,-20730088943,0,-31382284947,34594937594,5098353055,-6551092576,-1452739521,0,33142198073,-8657991364,0,-8657991364,24484206709,439245907,24044960802,2404,0
2016,0,1452568489380,0,1452568489380,-1381779853935,70788635445,19471908984,-26189743059,-26189743059,0,-35105439923,28965361447,14060825699,-5975101189,8085724510,0,37051085957,-8087893991,0,-8087893991,28963191966,413534664,28549657302,2855,0
2017,0,2269725705569,0,2269725705569,-1916421059104,353304646465,29101930191,-33078894602,-33078894602,0,-60236305519,289091376535,633435363,-500677183,132758180,0,289224134715,-57876637380,0,-57876637380,231347497335,451910352,230895586983,23090,0
2018,0,1570265137988,0,1570265137988,-1423947638137,146317499851,25023215182,-27808027371,-30597843568,0,-33558048012,109974639650,6213314438,-1887099547,4326214891,0,114300854541,-23928335443,0,-23928335443,90372519098,-1231432355,91603951453,7641,0
2019,0,1156570476399,0,1156570476399,-1105623882653,50946593746,6656559460,-24540067124,-24540067124,0,-40552281659,-7489195577,20271090901,-1070666084,19200424817,0,11711229240,-3886699958,0,-3886699958,7824529282,-1751891620,9576420902,479,0
