disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-11,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2006-12-11,,,,,,,
2007-01-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-02-02,2007-03-05,2007-03-05,Cổ tức năm 2006 (1.500 đ/cp),1500,15,,2006
2007-03-30,investorRight,MEETING,Họp cổ đông,2007-03-09,2007-04-14,2007-04-14,ĐHCĐ thường niên 2007,,,,
2007-10-03,investorRight,ISSUE,Phát hành thêm,2007-10-11,2007-11-26,,"Phát hành 2590000 cp cho CBCNV, giá 20000 đ/cp",,74,,
2007-10-03,investorRight,ISSUE,Phát hành thêm,2007-10-11,2007-11-26,,"Phát hành 175000 cp cho CBCNV, giá 20000 đ/cp",,,,
2007-10-03,investorRight,ISSUE,Phát hành thêm,2007-10-11,,,Phát hành cho cổ đông chiến lược (TCT CP Vinaconex),,,,
2007-10-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-10-11,2007-11-09,2007-11-09,Cổ tức đợt 1/2007 (1.200 đ/cp),1200,12,1,2007
2007-10-03,investorRight,POLL,Lấy ý kiến cổ đông,2007-10-11,2007-10-29,2007-10-29,"Lấy ý kiến cổ đông về việc niêm yết bổ sung, thành lập Công ty con và thay đổi nội dung đăng ký kinh doanh",,,,
2008-02-22,investorRight,MEETING,Họp cổ đông,2008-02-29,,,ĐHCĐ thường niên 2008,,,,
2008-02-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-02-29,2008-04-01,2008-04-01,Cổ tức đợt 2/2007 (300 đ/cp),300,3,2,2007
2009-01-16,investorRight,MEETING,Họp cổ đông,2009-02-03,2009-04-10,2009-04-10,ĐHĐCĐ thường niên năm 2009,,,,
2009-01-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-02-03,2009-03-24,2009-03-24,Trả cổ tức năm 2008 (1500 đ/cp),1500,15,,2008
2010-01-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-01-21,2010-03-24,2010-03-24,Cổ tức năm 2009 (1.500 đ/cp),1500,15,,2009
2010-01-15,investorRight,MEETING,Họp cổ đông,2010-01-21,2010-04-12,2010-04-12,ĐHCĐ thường niên 2010,,,,
2011-01-17,investorRight,MEETING,Họp cổ đông,2011-01-18,2011-04-11,2011-04-11,ĐHCĐ thường niên 2011,,,,
2011-05-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-06-09,2011-07-14,2011-07-14,Cổ tức năm 2010 (1.500 đ/cp),1500,15,,2010
2011-10-04,investorRight,MEETING,Họp cổ đông,2011-10-12,2011-11-28,2011-11-28,Đại hội đồng cổ đông bất thường năm 2011,,,,
2012-01-10,investorRight,MEETING,Họp cổ đông,2012-01-30,,,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-04-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-10,2012-06-11,2012-06-11,Trả cổ tức năm 2011 (1.800 đ/cp),1800,18,,2011
2012-12-25,investorRight,MEETING,Họp cổ đông,2013-01-03,2013-04-08,2013-04-08,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-06-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-20,2013-07-19,2013-07-19,Cổ tức năm 2012 (1.000 đ/cp),1000,10,,2012
