Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,73358727581,9937780358,339692771,818409157,0,-3993566766,5262598097,0,85723641198,-430070552817,-25327014327,1820352502512,-310375471,-5101999771,-9931614518,750000000,-9245634428,1225833952378,-41904007326,780779091,-23200000000,0,-1469016000000,0,15640352221,-1517698876014,244718000000,0,120764116223,-3500000000,0,-45736889737,0,316245226486,24380302850,18389079072,8690729,42778072651
2016,2,-72215481692,-7401529868,229187893,-818409157,0,3993566766,-5065978445,0,-81278644503,394276584167,-7272877386,-80607795119,-2923710278,5101999771,0,-750000000,12195635454,184609692106,33771362823,-780779091,23200000000,0,-228290643001,0,-15640352221,-187740411490,-3470410000,0,-57638216223,2500000000,0,50839299737,0,-7769326486,-10900045870,42778072651,-8690729,31869336052
2016,3,10702613772,2542127374,-1191395374,0,0,0,0,0,12053345772,-70372627456,-30094761580,45015467695,1471658893,0,0,0,1722496000,-51404420676,-19314869063,0,0,0,-709356999,0,0,-20024226062,0,0,55748921263,-2000000000,0,0,0,53748921263,-17679725475,34025493002,0,16345767527
2016,4,61512867920,4859402494,962207481,818409157,0,-3993566766,5262598097,0,69421918383,-323903957711,37367638966,35592327424,1452051385,-5101999771,0,750000000,-13918130454,-133008651778,-14456493760,780779091,-23200000000,-1469016000000,1698016000000,0,15640352221,207764637552,3470410000,0,1889294960,-500000000,0,-50839299737,0,-45979594777,28776390997,13992990925,8690729,42778072651
2017,1,17204409722,3826032641,-785185295,0,0,-165630212,1885020989,0,21964647845,-152684673987,-13380013118,63194565086,556141626,-2045619315,-6432946075,0,-120400000,-14512297938,-4893554090,0,0,0,0,-12000000000,1494357932,-15399196158,0,0,82475626500,-67398543863,0,-5897749434,0,9179333203,-20732160893,42778072651,0,22045911758
2017,2,18578663230,3936124969,-2282064208,-5513735,0,-7699590165,3141633543,0,15669253634,-75363292022,-39375340211,51099292932,-1677644431,-2129133543,-6318396077,0,-6004260000,-34325119718,-3107884271,0,0,1600000000,-39651250000,51076650000,9388241711,19305757440,3000000000,0,52189118058,-41592672248,0,-275147789,0,13321298021,-1698064257,22045911758,5513736,20353361237
2017,3,26612200182,3496018114,0,5513735,0,10454831571,-1791029239,0,38777534363,-238396018084,-1115325810,145652119923,-9437834002,778529239,0,0,4330498003,37384103632,-2590991314,430000000,0,0,7000000000,0,6012855049,10851863735,0,0,35511004353,-70811582700,0,-12924852211,0,-48225430558,10536809,20353361237,-5513736,20358384310
2017,4,28972841213,5039682444,3506352840,215311598,0,-160405736932,7302333288,0,-115369215549,530583579768,-10903437001,-1638998553862,-7676351354,-5757442054,0,200000000,-9457396458,-1257378816510,-4843012121,88181818,-15600000000,3700000000,-168900000000,1318994017468,145527296377,1278966483542,0,0,132011395905,-87686790060,0,81660844,0,44406266689,65993933721,20358384310,0,86352318031
2018,1,4644922057,4325745500,0,0,0,-328952759,3925399341,0,12567114139,-17961936610,5986641281,-101474487346,-1083505764,-3925399341,-300000000,0,-282653879,-106474227520,-4496757636,4910000,3400000000,0,-108880000000,123880000000,5975505257,19883657621,0,0,134626962574,-97518942088,0,-4000000000,0,33108020486,-53482549413,86352318031,0,32869768618
2018,2,16918185384,4547395676,-840744068,0,0,-7611886875,4498883746,0,17511833863,-38624736321,-18328966749,70518622693,-3052359748,-4294472082,-7265203861,0,-9622814121,6841903674,-3438494744,-4910000,-10400000000,16191823660,0,500000000,-4840225014,-1991806098,0,0,128927750395,-141164804313,0,-1000000000,0,-13237053918,-8386956342,32869768618,0,24482812276
2018,3,16396874384,3397298631,0,0,0,-180225140,3021704748,0,22635652623,-83767847506,-10441329781,119541304589,-10572610753,-3226116412,-5377865454,376740000,7545347057,30823274363,17445597,191758040,0,17308815229,-36500000000,48420000000,824190422,30262209288,0,0,25274940000,-97640040632,0,-8044067223,0,-80409167855,-19323684204,24482812276,0,5159128072
2018,4,81823814049,4913608134,0,0,0,-5963116256,3222105273,0,83996411200,-400276660307,26227328956,373802667120,2004415646,-3222105273,-3208398787,1818802000,-6294957992,74847502563,-6330867602,0,0,9500000000,-120551250000,2651250000,9422108,-114721445494,0,0,151666024364,-86344579395,-611017308,-2000000000,0,62710427661,22836484730,5159128072,0,27995612802
2019,1,7606386446,5007288786,459271670,0,0,279032421,3595649302,0,16947628625,229623912428,-15889020250,-47654441166,7329965427,-3595649302,0,0,-6276457171,180485938591,-4499789324,0,0,0,-174505000000,0,1070609144,-177934180180,7585000000,0,6647452370,-20193836863,-124851457,-1000000000,0,-7086235950,-4534477539,27995518326,0,23461040787
2019,2,37180472713,5188146432,0,0,0,-4961540496,6185802961,0,43592881610,-361792634135,-4438089432,275278026029,1380887652,-1834522914,-13431358042,0,-506448829,-61751258061,-85466784701,2043820000,-2000000000,0,7585000000,0,-968889900,-78806854601,-7585000000,0,232043422411,-71162651434,-590800056,-11000000000,0,141704970921,1146858259,23461040787,0,24607899046
2019,3,11498761886,5238591885,0,0,0,-593161587,7239118267,0,23383310451,293281205275,-18646308913,-168915911481,-969020887,-11590398314,-9000000000,0,-2437042968,105105833163,-4331583929,2440480000,-104980000000,0,9525000000,9000000000,1040715090,-87305388839,1584935650,0,39137087370,-34459646919,451905726,-21383604388,0,-14669322561,3131121763,24607899046,0,27739020809
2019,4,65311178569,4043439916,27291219907,0,0,-576702765,9541627514,0,105610763141,33730623465,-46723475459,-10839351493,-1448757732,-9541627514,-1151374692,100011756,-2933866066,66802945406,-1172913335,0,-5100000000,0,-26856000000,0,4242143131,-28886770204,47736844350,0,59500628451,-74725687489,-188412660,-68740781825,0,-36417409173,1498766029,27739020809,0,29237786838
2020,1,15880633082,7239139158,0,0,0,1139082166,8998336430,0,33257190836,-229556061090,-9231791562,-24916055627,3091429359,-8998336430,-4434469,15287598,-2869523224,-239212294609,-3323723970,0,-1600000000,0,-4700000000,0,2116730544,-7506993426,7400000000,0,350140424183,-114654836381,-292186639,-6000000000,0,236593401163,-10125886872,29237720468,0,19111833596
2020,2,35892207108,7205750769,12880619025,0,0,-42648622082,17447075275,0,30777030095,-356188214850,-36956647364,361138450706,10036412124,-17447075275,-14434038458,396171562,-3521555130,-26199466590,-2924550000,0,-7800000000,0,-5400000000,0,28321560961,12197010961,1900000000,0,73800000000,-36086299000,-291273936,-7000000000,0,32322427064,18319971435,19111833596,0,37431805031
