date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,82850,50000,5500,131750,108200,25500
2019-12-03,22450,14750,5800,97850,58650,4000
2019-12-04,145000,115000,3500,26700,15300,39700
2019-12-05,99150,62850,36800,188750,114550,33800
2019-12-06,33100,20000,900,75500,20000,26800
2019-12-09,10500,0,200,94700,40000,36200
2019-12-10,9000,0,1200,51200,0,4200
2019-12-11,6100,0,29800,52200,0,3900
2019-12-12,23600,0,6100,16400,0,35200
2019-12-13,92800,51600,3700,37100,0,19100
2019-12-16,8250,0,700,48750,0,13800
2019-12-17,34650,0,10000,52350,29700,26000
2019-12-18,78500,20000,21100,69500,22000,17100
2019-12-19,1250,0,1000,15350,0,21600
2019-12-20,35100,0,20000,37200,0,11700
2019-12-23,46550,0,40900,103050,0,21300
2019-12-24,22500,0,38700,40000,0,24600
2019-12-25,21550,0,10000,69550,50000,60900
2019-12-26,9550,0,5100,9350,0,12600
2019-12-27,115450,45000,7900,124050,47600,18100
2019-12-30,16500,0,7200,29800,15000,18100
2019-12-31,6950,0,31000,39450,16500,34300
2020-01-02,22500,0,14400,61500,0,10600
2020-01-03,77750,53700,8100,101450,18200,30900
2020-01-06,86400,0,25700,60900,0,44700
2020-01-07,38900,19000,0,46900,0,5700
2020-01-08,64850,0,12400,40750,0,30000
2020-01-09,105950,30000,36300,82950,35000,4200
2020-01-10,12800,0,31000,33400,28000,8000
2020-01-13,34050,17600,20900,60350,0,15000
2020-01-14,1300,0,10000,57300,18000,2000
2020-01-15,50100,17000,0,43500,0,7200
2020-01-16,16800,0,6500,28700,0,1700
2020-01-17,2500,0,5000,31400,0,2000
2020-01-20,7800,0,6700,35100,0,5000
2020-01-21,7200,0,0,9700,0,400
2020-01-22,14500,0,1500,53800,0,2000
2020-01-30,88650,42400,6200,191450,130900,15000
2020-01-31,24350,0,19000,111550,60000,1700
2020-02-03,61900,0,3100,252900,126400,24400
2020-02-04,28050,0,6300,63850,49100,2500
2020-02-05,28600,0,4500,11300,0,11400
2020-02-06,61900,0,14100,44800,28900,12900
2020-02-07,14650,0,2600,60550,0,38300
2020-02-10,20300,0,3100,42800,22500,3100
2020-02-11,68250,20000,10000,56150,28900,0
2020-02-12,89100,56400,6300,118800,108500,1000
2020-02-13,31300,0,25100,58800,45700,900
2020-02-14,15450,0,0,37850,18000,13800
2020-02-17,5950,0,100,40950,29800,2200
2020-02-18,30450,26900,1700,83450,67400,500
2020-02-19,15250,0,5000,27350,0,14400
2020-02-20,44750,16000,16200,32050,0,0
2020-02-21,29900,17500,7600,47800,18300,3900
2020-02-24,30500,19600,5000,75900,36000,2400
2020-02-25,52900,0,15600,71200,40000,12700
2020-02-26,16200,0,5000,62100,29400,800
2020-02-27,96650,80700,18500,238450,228400,5500
2020-02-28,47300,0,11400,92600,67300,19000
2020-03-02,60700,22700,3000,26200,19100,4900
2020-03-03,4400,0,0,41500,23800,0
2020-03-04,22100,18300,2600,36400,35000,12000
2020-03-05,22600,0,51800,44700,21000,20500
2020-03-06,10400,0,3200,30200,0,48900
2020-03-09,79600,42700,3900,133600,87000,36900
2020-03-10,89850,49900,11600,18350,0,19700
2020-03-11,41650,26900,12600,87350,20000,5000
2020-03-12,10950,0,4200,164150,33200,22000
2020-03-13,38850,0,1600,94250,30000,4600
2020-03-17,3150,0,11500,7150,0,20500
2020-03-18,15500,0,3500,59600,0,11700
2020-03-19,6100,0,5300,7100,0,4000
2020-03-20,102400,0,3600,33600,0,23200
2020-03-23,1850,0,0,20150,0,2500
2020-03-24,26400,0,10400,27500,0,6700
2020-03-25,23500,0,10500,17000,0,9700
2020-03-26,19200,0,9200,43100,0,2100
2020-03-27,2700,0,0,33700,0,12500
2020-03-30,28400,0,24300,115800,0,29400
2020-03-31,30150,0,9300,53450,0,14600
2020-04-01,18500,0,0,14200,0,1500
2020-04-02,16600,0,0,16600,0,0
2020-04-03,150950,0,7300,21950,0,6300
2020-04-06,179300,0,31700,1400,0,45000
2020-04-07,92050,0,19800,76650,0,125700
2020-04-08,28750,0,3700,23250,0,2900
2020-04-09,151300,0,7100,101400,40000,25400
2020-04-10,28500,0,3000,67800,0,47800
2020-04-13,22200,0,5400,49700,0,13300
2020-04-14,23150,0,21800,51950,0,9200
2020-04-15,40600,0,8400,41900,0,16400
2020-04-16,45850,0,1100,21350,0,6400
2020-04-17,120100,20000,27500,58500,0,18200
2020-04-20,231250,47200,47800,135550,27300,79300
2020-04-21,99900,25600,36200,551700,412700,121600
2020-04-22,48250,0,5100,61450,0,10400
2020-04-23,89650,0,12900,163750,77200,28700
2020-04-24,36000,0,10900,97000,30000,18700
2020-04-27,16650,0,7300,40850,0,23700
2020-04-28,29000,0,11800,46200,0,7900
2020-04-29,2350,0,100,16750,0,5400
2020-05-04,32100,0,6000,14600,0,8000
2020-05-05,28450,0,17900,76750,49600,15400
